Time,HeartRate
2019-10-07 12:54:59,80
2019-10-07 12:55:05,72
2019-10-07 12:55:10,69
2019-10-07 12:55:15,69
2019-10-07 12:55:16,70
2019-10-07 12:55:22,69
2019-10-07 12:55:30,68
2019-10-07 12:55:31,68
2019-10-07 12:55:37,67
2019-10-07 12:55:45,70
2019-10-07 12:55:49,70
2019-10-07 12:55:55,67
2019-10-07 12:56:00,68
2019-10-07 12:56:01,68
2019-10-07 12:56:10,65
2019-10-07 12:56:11,66
2019-10-07 12:56:19,69
2019-10-07 12:56:22,67
2019-10-07 12:56:30,68
2019-10-07 12:56:35,69
2019-10-07 12:56:36,68
2019-10-07 12:56:45,70
2019-10-07 12:56:47,70
2019-10-07 12:56:54,66
2019-10-07 12:56:57,66
2019-10-07 12:57:04,69
2019-10-07 12:57:10,66
2019-10-07 12:57:15,69
2019-10-07 12:57:16,69
2019-10-07 12:57:24,67
2019-10-07 12:57:26,66
2019-10-07 12:57:35,68
2019-10-07 12:57:40,66
2019-10-07 12:57:45,64
2019-10-07 12:57:47,64
2019-10-07 12:57:51,66
2019-10-07 12:57:57,69
2019-10-07 12:58:01,76
2019-10-07 12:58:07,87
2019-10-07 12:58:15,75
2019-10-07 12:58:20,71
2019-10-07 12:58:22,71
2019-10-07 12:58:30,70
2019-10-07 12:58:31,70
2019-10-07 12:58:36,73
2019-10-07 12:58:41,77
2019-10-07 12:58:46,80
2019-10-07 12:58:55,87
2019-10-07 12:58:59,89
2019-10-07 12:59:01,87
2019-10-07 12:59:10,72
2019-10-07 12:59:12,71
2019-10-07 12:59:17,76
2019-10-07 12:59:21,80
2019-10-07 12:59:30,92
2019-10-07 12:59:31,91
2019-10-07 12:59:38,78
2019-10-07 12:59:45,75
2019-10-07 12:59:50,72
2019-10-07 12:59:52,70
2019-10-07 13:00:00,63
2019-10-07 13:00:05,62
2019-10-07 13:00:06,61
2019-10-07 13:00:13,61
2019-10-07 13:00:16,64
2019-10-07 13:00:25,70
2019-10-07 13:00:30,68
2019-10-07 13:00:35,68
2019-10-07 13:00:38,67
2019-10-07 13:00:45,65
2019-10-07 13:00:47,65
2019-10-07 13:00:51,66
2019-10-07 13:00:56,69
2019-10-07 13:01:01,73
2019-10-07 13:01:10,73
2019-10-07 13:01:11,75
2019-10-07 13:01:16,79
2019-10-07 13:01:25,70
2019-10-07 13:01:27,68
2019-10-07 13:01:34,62
2019-10-07 13:01:40,61
2019-10-07 13:01:41,61
2019-10-07 13:01:50,63
2019-10-07 13:01:55,63
2019-10-07 13:02:31,69
2019-10-07 13:08:32,79
2019-10-07 14:10:44,74
2019-10-07 14:16:26,70
2019-10-07 14:16:30,66
2019-10-07 14:16:36,67
2019-10-07 14:16:39,66
2019-10-07 14:16:42,64
2019-10-07 14:16:50,62
2019-10-07 14:16:52,63
2019-10-07 14:16:59,63
2019-10-07 14:17:05,66
2019-10-07 14:17:07,66
2019-10-07 14:17:14,64
2019-10-07 14:17:21,66
2019-10-07 14:17:25,66
2019-10-07 14:17:31,64
2019-10-07 14:17:33,64
2019-10-07 14:17:37,63
2019-10-07 14:17:43,63
2019-10-07 14:17:48,65
2019-10-07 14:17:52,65
2019-10-07 14:17:58,67
2019-10-07 14:18:02,67
2019-10-07 14:18:09,72
2019-10-07 14:18:16,64
2019-10-07 14:18:17,64
2019-10-07 14:18:23,67
2019-10-07 14:18:31,66
2019-10-07 14:18:36,65
2019-10-07 14:18:40,66
2019-10-07 14:18:46,65
2019-10-07 14:18:47,65
2019-10-07 14:18:52,63
2019-10-07 14:19:00,65
2019-10-07 14:19:02,65
2019-10-07 14:19:09,70
2019-10-07 14:19:15,71
2019-10-07 14:19:18,72
2019-10-07 14:19:22,71
2019-10-07 14:19:31,72
