Frame#,Time,Timestamp,ROI,Breathing
0,0,Wed Jun 05 11:12:34.359 2019,28.53267,-1
2,0.136635,Wed Jun 05 11:12:34.496 2019,28.52941,-1
4,0.2293872,Wed Jun 05 11:12:34.588 2019,28.52892,-1
5,0.2742696,Wed Jun 05 11:12:34.633 2019,28.52915,-1
6,0.3251322,Wed Jun 05 11:12:34.684 2019,28.52904,-1
7,0.3829772,Wed Jun 05 11:12:34.742 2019,28.52612,-1
8,0.4298511,Wed Jun 05 11:12:34.789 2019,28.52003,-1
9,0.470744,Wed Jun 05 11:12:34.830 2019,28.56368,-1
10,0.5146246,Wed Jun 05 11:12:34.874 2019,28.56504,-1
11,0.571473,Wed Jun 05 11:12:34.930 2019,28.55958,-1
12,0.6163532,Wed Jun 05 11:12:34.975 2019,28.55649,-1
13,0.6951417,Wed Jun 05 11:12:35.054 2019,28.55433,-1
14,0.7420185,Wed Jun 05 11:12:35.101 2019,28.55188,-1
15,0.7918823,Wed Jun 05 11:12:35.151 2019,28.55266,-1
16,0.8985974,Wed Jun 05 11:12:35.258 2019,28.5495,-1
17,1.078119,Wed Jun 05 11:12:35.437 2019,28.54547,-1
18,1.14095,Wed Jun 05 11:12:35.500 2019,28.50107,-1
19,1.247666,Wed Jun 05 11:12:35.607 2019,28.50664,-1
20,1.341414,Wed Jun 05 11:12:35.700 2019,28.50603,-1
21,1.434165,Wed Jun 05 11:12:35.793 2019,28.55812,-1
23,1.666544,Wed Jun 05 11:12:36.025 2019,28.55439,-1
24,1.759296,Wed Jun 05 11:12:36.118 2019,28.56492,-1
25,1.811157,Wed Jun 05 11:12:36.170 2019,28.57183,-1
26,1.877979,Wed Jun 05 11:12:36.237 2019,28.53158,-1
27,1.93383,Wed Jun 05 11:12:36.293 2019,28.54761,-1
28,2.005637,Wed Jun 05 11:12:36.365 2019,28.55512,-1
29,2.062485,Wed Jun 05 11:12:36.421 2019,28.56355,-1
30,2.123322,Wed Jun 05 11:12:36.482 2019,28.57046,-1
31,2.18416,Wed Jun 05 11:12:36.543 2019,28.57071,-1
32,2.256965,Wed Jun 05 11:12:36.616 2019,28.57036,-1
33,2.299851,Wed Jun 05 11:12:36.659 2019,28.56843,-1
34,2.358693,Wed Jun 05 11:12:36.718 2019,28.55546,-1
35,2.410554,Wed Jun 05 11:12:36.769 2019,28.5513,-1
36,2.469397,Wed Jun 05 11:12:36.828 2019,28.54562,-1
37,2.536218,Wed Jun 05 11:12:36.895 2019,28.54615,-1
38,2.583093,Wed Jun 05 11:12:36.942 2019,28.54648,-1
39,2.639942,Wed Jun 05 11:12:36.999 2019,28.54168,-1
41,2.753637,Wed Jun 05 11:12:37.113 2019,28.53475,-1
42,2.799514,Wed Jun 05 11:12:37.158 2019,28.53528,-1
43,2.84938,Wed Jun 05 11:12:37.208 2019,28.53659,-1
44,2.900245,Wed Jun 05 11:12:37.259 2019,28.53626,-1
45,2.946121,Wed Jun 05 11:12:37.305 2019,28.54564,-1
46,3.001972,Wed Jun 05 11:12:37.361 2019,28.6068,-1
47,3.044859,Wed Jun 05 11:12:37.404 2019,28.60544,-1
48,3.110686,Wed Jun 05 11:12:37.470 2019,28.6044,-1
49,3.15257,Wed Jun 05 11:12:37.512 2019,28.60392,-1
50,3.198447,Wed Jun 05 11:12:37.557 2019,28.60098,-1
51,3.251306,Wed Jun 05 11:12:37.610 2019,28.60487,-1
52,3.320122,Wed Jun 05 11:12:37.679 2019,28.60594,-1
53,3.393925,Wed Jun 05 11:12:37.753 2019,28.60857,-1
54,3.450774,Wed Jun 05 11:12:37.810 2019,28.61187,-1
55,3.504628,Wed Jun 05 11:12:37.864 2019,28.61557,-1
56,3.554495,Wed Jun 05 11:12:37.913 2019,28.61753,-1
57,3.615332,Wed Jun 05 11:12:37.974 2019,28.61837,-1
58,3.683151,Wed Jun 05 11:12:38.042 2019,28.61445,-1
59,3.732021,Wed Jun 05 11:12:38.091 2019,28.61161,-1
60,3.783881,Wed Jun 05 11:12:38.143 2019,28.61255,-1
61,3.84871,Wed Jun 05 11:12:38.208 2019,28.61841,-1
62,3.897577,Wed Jun 05 11:12:38.257 2019,28.61374,-1
63,3.943455,Wed Jun 05 11:12:38.302 2019,28.61403,-1
64,4.025237,Wed Jun 05 11:12:38.384 2019,28.61333,-1
65,4.065129,Wed Jun 05 11:12:38.424 2019,28.61147,-1
66,4.113001,Wed Jun 05 11:12:38.472 2019,28.60416,-1
67,4.167855,Wed Jun 05 11:12:38.527 2019,28.61249,-1
68,4.228692,Wed Jun 05 11:12:38.588 2019,28.6201,-1
69,4.283545,Wed Jun 05 11:12:38.642 2019,28.62306,-1
70,4.353359,Wed Jun 05 11:12:38.712 2019,28.63079,-1
71,4.407215,Wed Jun 05 11:12:38.766 2019,28.63229,-1
72,4.466058,Wed Jun 05 11:12:38.825 2019,28.63057,-1
73,4.518917,Wed Jun 05 11:12:38.878 2019,28.6304,-1
74,4.582745,Wed Jun 05 11:12:38.942 2019,28.62663,-1
75,4.637598,Wed Jun 05 11:12:38.997 2019,28.61723,-1
76,4.698436,Wed Jun 05 11:12:39.057 2019,28.60369,-1
77,4.776227,Wed Jun 05 11:12:39.135 2019,28.60345,-1
78,4.816121,Wed Jun 05 11:12:39.175 2019,28.59323,-1
79,4.885934,Wed Jun 05 11:12:39.245 2019,28.5918,-1
80,4.945774,Wed Jun 05 11:12:39.305 2019,28.58348,-1
81,5.02257,Wed Jun 05 11:12:39.382 2019,28.58059,-1
82,5.066452,Wed Jun 05 11:12:39.425 2019,28.57889,-1
83,5.114324,Wed Jun 05 11:12:39.473 2019,28.57649,-1
84,5.181144,Wed Jun 05 11:12:39.540 2019,28.57876,-1
85,5.239988,Wed Jun 05 11:12:39.599 2019,28.58536,-1
86,5.285865,Wed Jun 05 11:12:39.645 2019,28.58921,-1
87,5.356676,Wed Jun 05 11:12:39.716 2019,28.527,-1
88,5.426488,Wed Jun 05 11:12:39.785 2019,28.52617,-1
89,5.476356,Wed Jun 05 11:12:39.835 2019,28.52549,-1
90,5.531209,Wed Jun 05 11:12:39.890 2019,28.52749,-1
91,5.591048,Wed Jun 05 11:12:39.950 2019,28.52562,-1
92,5.648894,Wed Jun 05 11:12:40.008 2019,28.52774,-1
93,5.700755,Wed Jun 05 11:12:40.060 2019,28.53389,-1
94,5.743641,Wed Jun 05 11:12:40.103 2019,28.53139,-1
95,5.798494,Wed Jun 05 11:12:40.157 2019,28.54094,-1
96,5.860329,Wed Jun 05 11:12:40.219 2019,28.54015,-1
97,5.904211,Wed Jun 05 11:12:40.263 2019,28.5706,-1
98,5.956072,Wed Jun 05 11:12:40.315 2019,28.6367,-1
99,6.014915,Wed Jun 05 11:12:40.374 2019,28.63787,-1
100,6.072761,Wed Jun 05 11:12:40.432 2019,28.63952,-1
101,6.12163,Wed Jun 05 11:12:40.481 2019,28.64557,-1
102,6.180473,Wed Jun 05 11:12:40.539 2019,28.64066,-1
103,6.236322,Wed Jun 05 11:12:40.595 2019,28.6324,-1
104,6.288184,Wed Jun 05 11:12:40.647 2019,28.63131,-1
105,6.336056,Wed Jun 05 11:12:40.695 2019,28.63152,-1
106,6.386919,Wed Jun 05 11:12:40.746 2019,28.63301,-1
107,6.432798,Wed Jun 05 11:12:40.792 2019,28.63375,-1
108,6.510592,Wed Jun 05 11:12:40.870 2019,28.63469,-1
109,6.55148,Wed Jun 05 11:12:40.910 2019,28.63199,-1
110,6.608327,Wed Jun 05 11:12:40.967 2019,28.63039,-1
111,6.668168,Wed Jun 05 11:12:41.027 2019,28.63067,-1
112,6.715055,Wed Jun 05 11:12:41.074 2019,28.62943,-1
113,6.785854,Wed Jun 05 11:12:41.145 2019,28.62903,-1
114,6.833726,Wed Jun 05 11:12:41.193 2019,28.62352,-1
115,6.885587,Wed Jun 05 11:12:41.245 2019,28.61128,-1
116,6.938446,Wed Jun 05 11:12:41.297 2019,28.60818,-1
117,6.990307,Wed Jun 05 11:12:41.349 2019,28.60451,-1
118,7.058125,Wed Jun 05 11:12:41.417 2019,28.60038,-1
119,7.105,Wed Jun 05 11:12:41.464 2019,28.58671,-1
120,7.172818,Wed Jun 05 11:12:41.532 2019,28.58536,-1
121,7.213709,Wed Jun 05 11:12:41.573 2019,28.58492,-1
122,7.291501,Wed Jun 05 11:12:41.650 2019,28.58909,-1
123,7.35533,Wed Jun 05 11:12:41.714 2019,28.5929,-1
124,7.417166,Wed Jun 05 11:12:41.776 2019,28.58261,-1
125,7.47501,Wed Jun 05 11:12:41.834 2019,28.5819,-1
126,7.534851,Wed Jun 05 11:12:41.894 2019,28.5835,-1
