Time,HeartRate
2019-10-14 14:08:38,66
2019-10-14 14:08:45,66
2019-10-14 14:08:50,62
2019-10-14 14:08:52,64
2019-10-14 14:08:56,66
2019-10-14 14:09:05,70
2019-10-14 14:09:10,68
2019-10-14 14:09:13,67
2019-10-14 14:09:17,67
2019-10-14 14:09:24,64
2019-10-14 14:09:26,63
2019-10-14 14:09:35,62
2019-10-14 14:09:38,63
2019-10-14 14:09:41,62
2019-10-14 14:09:48,61
2019-10-14 14:09:54,62
2019-10-14 14:10:03,63
2019-10-14 14:10:10,64
2019-10-14 14:10:11,64
2019-10-14 14:10:17,62
2019-10-14 14:10:25,61
2019-10-14 14:10:27,60
2019-10-14 14:10:32,61
2019-10-14 14:10:36,63
2019-10-14 14:10:45,71
2019-10-14 14:10:50,70
2019-10-14 14:10:55,70
2019-10-14 14:10:59,70
2019-10-14 14:11:01,69
2019-10-14 14:11:07,70
2019-10-14 14:11:11,71
2019-10-14 14:11:17,74
2019-10-14 14:11:25,77
2019-10-14 14:11:26,76
2019-10-14 14:11:40,72
2019-10-14 14:11:45,71
2019-10-14 14:11:49,70
2019-10-14 14:11:53,69
2019-10-14 14:11:56,68
2019-10-14 14:12:05,64
2019-10-14 14:12:10,64
2019-10-14 14:12:11,64
2019-10-14 14:12:20,61
2019-10-14 14:12:25,60
2019-10-14 14:12:30,59
2019-10-14 14:12:32,59
2019-10-14 14:12:37,60
2019-10-14 14:12:41,62
2019-10-14 14:12:48,62
2019-10-14 14:12:54,63
2019-10-14 14:12:56,63
2019-10-14 14:13:05,66
2019-10-14 14:13:06,65
2019-10-14 14:13:13,65
2019-10-14 14:13:19,64
2019-10-14 14:13:25,66
2019-10-14 14:13:27,66
2019-10-14 14:13:35,64
2019-10-14 14:13:36,64
2019-10-14 14:13:43,63
2019-10-14 14:13:47,62
2019-10-14 14:13:55,63
2019-10-14 14:13:59,62
2019-10-14 14:14:01,62
2019-10-14 14:14:10,63
2019-10-14 14:14:12,63
2019-10-14 14:14:17,61
2019-10-14 14:14:22,62
2019-10-14 14:14:29,62
2019-10-14 14:14:33,62
2019-10-14 14:14:36,61
2019-10-14 14:14:44,61
2019-10-14 14:14:48,62
2019-10-14 14:14:51,62
2019-10-14 14:14:56,67
2019-10-14 14:15:05,73
2019-10-14 14:15:10,68
2019-10-14 14:15:13,67
2019-10-14 14:15:20,65
2019-10-14 14:15:23,64
2019-10-14 14:15:30,65
2019-10-14 14:15:33,64
2019-10-14 14:15:36,62
2019-10-14 14:15:41,64
2019-10-14 14:15:46,67
2019-10-14 14:15:51,70
2019-10-14 14:15:57,73
2019-10-14 14:16:01,75
2019-10-14 14:16:10,69
