Time,HeartRate
2019-05-25 13:37:39,125
2019-05-25 13:50:46,126
2019-05-25 13:55:15,125
2019-05-25 13:59:15,125
2019-05-25 14:03:04,126
2019-05-25 14:07:11,127
2019-05-25 14:13:53,125
2019-05-25 15:04:11,77
2019-05-25 15:04:33,70
2019-05-25 15:06:14,69
2019-05-25 15:08:33,64
2019-05-25 15:17:13,69
2019-05-25 15:19:13,70
2019-05-25 15:26:33,65
2019-05-25 15:30:24,64
2019-05-25 15:33:13,66
2019-05-25 15:39:42,65
2019-05-25 15:46:12,63
2019-05-25 15:51:58,64
2019-05-25 15:55:46,65
2019-05-25 16:01:48,64
2019-05-25 16:07:24,64
2019-05-25 16:08:40,63
2019-05-25 16:12:53,62
2019-05-25 16:18:53,62
2019-05-25 16:26:17,73
2019-05-25 16:31:39,75
2019-05-25 16:34:17,45
2019-05-25 16:37:55,66
2019-05-25 16:46:53,62
2019-05-25 16:48:08,60
2019-05-25 16:52:58,60
2019-05-25 16:57:52,60
2019-05-25 17:05:08,59
2019-05-25 17:10:21,59
2019-05-25 17:16:02,64
2019-05-25 17:21:40,58
2019-05-25 17:23:08,57
2019-05-25 17:29:48,58
2019-05-25 17:35:11,58
2019-05-25 17:41:48,57
2019-05-25 17:45:08,62
2019-05-25 17:46:23,63.4711
2019-05-25 17:48:06,60
2019-05-25 17:55:16,60
2019-05-25 17:57:46,61
2019-05-25 18:11:34,76
2019-05-25 18:12:55,74
2019-05-25 18:21:05,95
2019-05-25 18:32:24,99
2019-05-25 18:34:08,98
2019-05-25 18:39:22,103
2019-05-25 18:44:16,101
2019-05-25 18:51:37,140
2019-05-25 18:55:14,73
2019-05-25 18:57:48,74
2019-05-25 19:07:25,74
2019-05-25 19:10:29,74
2019-05-25 19:13:25,77
2019-05-25 19:21:35,75
2019-05-25 19:24:45,73
2019-05-25 19:32:02,71
2019-05-25 19:33:15,71
2019-05-25 19:41:37,70
2019-05-25 19:44:07,68
2019-05-25 19:50:15,69
2019-05-25 19:54:11,67
2019-05-25 20:01:33,68
2019-05-25 20:07:32,66
2019-05-25 20:09:30,70
2019-05-25 20:16:14,69
2019-05-25 20:19:30,67
2019-05-25 20:23:05,68
2019-05-25 20:28:39,69
2019-05-25 20:33:15,69
2019-05-25 20:39:31,69
2019-05-25 20:46:21,71
2019-05-25 20:50:37,79
2019-05-25 20:55:19,71
2019-05-25 21:01:40,67
2019-05-25 21:06:01,70
2019-05-25 21:12:22,75
2019-05-25 21:16:35,67
2019-05-25 21:19:35,66
2019-05-25 21:22:46,66
2019-05-25 21:30:55,62
2019-05-25 21:33:25,60
2019-05-25 21:36:50,63.7344
2019-05-25 21:40:10,64
2019-05-25 21:42:47,62
2019-05-25 21:48:32,63
2019-05-25 21:54:57,62
2019-05-25 22:02:32,64
2019-05-25 22:06:29,67
2019-05-25 22:08:13,67
2019-05-25 22:15:00,72
2019-05-25 22:21:41,64
2019-05-25 22:25:32,64
2019-05-25 22:30:40,71
2019-05-25 22:36:52,64
2019-05-25 22:42:31,65
2019-05-25 22:47:02,64
2019-05-25 22:50:57,60
2019-05-25 22:54:34,59
