Time,HeartRate
2019-11-14 16:27:16,89
2019-11-14 16:27:27,90
2019-11-14 16:27:36,90
2019-11-14 16:27:39,88
2019-11-14 16:27:43,83
2019-11-14 16:27:51,77
2019-11-14 16:27:56,82
2019-11-14 16:27:59,80
2019-11-14 16:28:05,77
2019-11-14 16:28:11,75
2019-11-14 16:28:16,78
2019-11-14 16:28:19,78
2019-11-14 16:28:26,78
2019-11-14 16:28:27,78
2019-11-14 16:28:35,80
2019-11-14 16:28:37,79
2019-11-14 16:28:46,75
2019-11-14 16:28:47,76
2019-11-14 16:28:56,79
2019-11-14 16:29:00,80
2019-11-14 16:29:02,78
2019-11-14 16:29:11,72
2019-11-14 16:29:15,72
2019-11-14 16:29:21,76
2019-11-14 16:29:22,76
2019-11-14 16:29:31,76
2019-11-14 16:29:35,77
2019-11-14 16:29:39,77
2019-11-14 16:29:43,77
2019-11-14 16:29:48,79
2019-11-14 16:29:52,79
2019-11-14 16:29:57,81
2019-11-14 16:30:03,81
2019-11-14 16:30:11,78
2019-11-14 16:30:16,79
2019-11-14 16:30:18,80
2019-11-14 16:30:25,77
2019-11-14 16:30:29,78
2019-11-14 16:30:36,78
2019-11-14 16:30:38,79
2019-11-14 16:30:46,84
2019-11-14 16:30:49,85
2019-11-14 16:30:55,83
2019-11-14 16:31:01,87
2019-11-14 16:31:03,87
2019-11-14 16:31:10,88
2019-11-14 16:31:12,88
2019-11-14 16:31:21,78
2019-11-14 16:31:25,77
2019-11-14 16:31:31,76
2019-11-14 16:31:36,76
2019-11-14 16:31:37,76
2019-11-14 16:31:43,75
2019-11-14 16:31:48,76
2019-11-14 16:31:52,77
2019-11-14 16:32:01,79
2019-11-14 16:32:06,80
2019-11-14 16:32:07,80
2019-11-14 16:32:16,76
2019-11-14 16:32:21,80
2019-11-14 16:32:23,80
2019-11-14 16:32:31,82
2019-11-14 16:32:33,81
2019-11-14 16:32:41,77
2019-11-14 16:32:42,78
2019-11-14 16:32:50,80
2019-11-14 16:32:52,79
2019-11-14 16:32:57,83
2019-11-14 16:33:04,79
2019-11-14 16:33:11,75
2019-11-14 16:33:16,77
2019-11-14 16:33:20,77
2019-11-14 16:33:22,77
2019-11-14 16:33:31,90
2019-11-14 16:33:36,92
2019-11-14 16:33:37,92
2019-11-14 16:33:46,82
2019-11-14 16:33:50,81
2019-11-14 16:33:52,81
2019-11-14 16:34:01,76
2019-11-14 16:34:04,76
2019-11-14 16:34:10,75
2019-11-14 16:34:12,74
2019-11-14 16:34:17,76
2019-11-14 16:34:26,79
2019-11-14 16:34:27,80
2019-11-14 16:34:36,85
2019-11-14 16:34:38,86
2019-11-14 16:34:43,83
2019-11-14 16:34:49,91
2019-11-14 16:34:52,92
2019-11-14 16:35:00,87
2019-11-14 16:35:04,82
2019-11-14 16:35:07,80
2019-11-14 16:35:16,79
2019-11-14 16:35:17,79
2019-11-14 16:35:22,80
2019-11-14 16:35:28,82
2019-11-14 16:35:32,83
2019-11-14 16:35:40,83
2019-11-14 16:35:46,82
2019-11-14 16:35:50,81
2019-11-14 16:35:52,80
2019-11-14 16:36:01,75
2019-11-14 16:36:06,74
2019-11-14 16:36:08,73
2019-11-14 16:36:14,74
2019-11-14 16:36:19,73
2019-11-14 16:36:22,76
2019-11-14 16:36:27,83
2019-11-14 16:36:36,83
2019-11-14 16:36:38,83
2019-11-14 16:36:45,80
2019-11-14 16:36:51,76
2019-11-14 16:36:56,75
2019-11-14 16:37:00,77
2019-11-14 16:37:04,77
2019-11-14 16:37:09,78
2019-11-14 16:37:13,78
2019-11-14 16:37:17,78
2019-11-14 16:37:22,79
2019-11-14 16:37:31,76
2019-11-14 16:37:35,77
2019-11-14 16:37:37,77
2019-11-14 16:37:42,76
2019-11-14 16:37:50,79
2019-11-14 16:37:52,79
2019-11-14 16:37:57,78
2019-11-14 16:38:02,80
2019-11-14 16:38:07,82
2019-11-14 16:38:16,95
2019-11-14 16:38:17,95
2019-11-14 16:38:24,89
2019-11-14 16:38:27,87
2019-11-14 16:38:36,79
2019-11-14 16:38:41,77
2019-11-14 16:38:42,77
2019-11-14 16:38:51,79
2019-11-14 16:38:55,80
2019-11-14 16:39:01,85
2019-11-14 16:39:06,85
2019-11-14 16:39:07,85
2019-11-14 16:39:15,79
2019-11-14 16:39:17,80
2019-11-14 16:39:22,79
2019-11-14 16:39:31,78
2019-11-14 16:39:32,78
2019-11-14 16:39:41,83
2019-11-14 16:39:42,83
2019-11-14 16:39:50,86
2019-11-14 16:39:56,81
2019-11-14 16:39:59,81
2019-11-14 16:40:04,78
2019-11-14 16:40:09,75
2019-11-14 16:40:12,76
2019-11-14 16:40:31,81
2019-11-14 16:40:36,80
2019-11-14 16:40:41,78
2019-11-14 16:40:46,80
2019-11-14 16:40:47,80
2019-11-14 16:40:55,76
2019-11-14 16:40:59,77
2019-11-14 16:41:02,75
2019-11-14 16:41:10,78
2019-11-14 16:41:14,76
2019-11-14 16:41:19,74
2019-11-14 16:41:33,79
2019-11-14 16:41:37,81
2019-11-14 16:41:45,82
2019-11-14 16:41:47,82
2019-11-14 16:41:55,77
2019-11-14 16:41:57,77
2019-11-14 16:42:06,76
2019-11-14 16:42:09,76
2019-11-14 16:42:13,77
2019-11-14 16:42:18,77
2019-11-14 16:42:22,77
2019-11-14 16:42:27,79
2019-11-14 16:42:36,82
2019-11-14 16:42:41,76
2019-11-14 16:42:46,74
2019-11-14 16:42:47,74
2019-11-14 16:42:56,77
2019-11-14 16:42:57,77
2019-11-14 16:43:02,77
2019-11-14 16:43:11,77
2019-11-14 16:43:16,76
2019-11-14 16:43:17,76
2019-11-14 16:43:23,77
2019-11-14 16:43:28,79
2019-11-14 16:43:33,75
2019-11-14 16:43:41,76
2019-11-14 16:43:46,74
2019-11-14 16:43:50,74
2019-11-14 16:43:54,75
2019-11-14 16:43:57,77
2019-11-14 16:44:02,76
2019-11-14 16:44:11,76
2019-11-14 16:44:12,76
2019-11-14 16:44:21,79
2019-11-14 16:44:26,76
2019-11-14 16:44:31,75
2019-11-14 16:44:36,75
2019-11-14 16:44:37,75
2019-11-14 16:44:42,76
2019-11-14 16:44:51,80
2019-11-14 16:44:54,81
2019-11-14 16:44:57,82
2019-11-14 16:45:04,92
2019-11-14 16:45:08,88
2019-11-14 16:45:12,85
2019-11-14 16:45:21,77
2019-11-14 16:45:26,76
2019-11-14 16:45:28,76
2019-11-14 16:45:36,72
2019-11-14 16:45:40,71
2019-11-14 16:45:43,72
2019-11-14 16:45:51,72
2019-11-14 16:45:52,72
2019-11-14 16:45:57,73
2019-11-14 16:46:02,72
2019-11-14 16:46:09,74
2019-11-14 16:46:12,75
2019-11-14 16:46:20,80
2019-11-14 16:46:22,78
2019-11-14 16:46:29,77
2019-11-14 16:46:36,81
2019-11-14 16:46:38,79
2019-11-14 16:46:46,81
2019-11-14 16:46:49,81
2019-11-14 16:46:55,78
2019-11-14 16:46:57,78
2019-11-14 16:47:06,73
2019-11-14 16:47:11,72
2019-11-14 16:47:12,72
2019-11-14 16:47:20,71
2019-11-14 16:47:22,71
2019-11-14 16:47:31,75
2019-11-14 16:47:33,75
2019-11-14 16:47:39,81
2019-11-14 16:47:45,82
2019-11-14 16:47:51,78
2019-11-14 16:47:53,78
2019-11-14 16:48:01,75
2019-11-14 16:48:02,76
2019-11-14 16:48:07,78
2019-11-14 16:48:12,77
2019-11-14 16:48:21,80
2019-11-14 16:48:23,79
2019-11-14 16:48:28,77
2019-11-14 16:48:32,79
2019-11-14 16:48:40,74
2019-11-14 16:48:46,72
2019-11-14 16:48:47,72
2019-11-14 16:48:56,71
2019-11-14 16:48:57,71
2019-11-14 16:49:05,72
2019-11-14 16:49:07,72
2019-11-14 16:49:13,71
2019-11-14 16:49:21,74
2019-11-14 16:49:24,74
2019-11-14 16:49:27,75
