"HR","Timestamp"
70,2019-07-25 13:34:19
89.5,2019-07-25 13:34:20
82,2019-07-25 13:34:21
78.25,2019-07-25 13:34:22
79.2,2019-07-25 13:34:23
79.83,2019-07-25 13:34:24
81,2019-07-25 13:34:25
82,2019-07-25 13:34:26
82.67,2019-07-25 13:34:27
82.9,2019-07-25 13:34:28
83.27,2019-07-25 13:34:29
83.58,2019-07-25 13:34:30
84.08,2019-07-25 13:34:31
84.57,2019-07-25 13:34:32
84.93,2019-07-25 13:34:33
85.25,2019-07-25 13:34:34
85.47,2019-07-25 13:34:35
85.61,2019-07-25 13:34:36
85.58,2019-07-25 13:34:37
85.35,2019-07-25 13:34:38
85.14,2019-07-25 13:34:39
84.91,2019-07-25 13:34:40
84.61,2019-07-25 13:34:41
84.33,2019-07-25 13:34:42
84.04,2019-07-25 13:34:43
83.85,2019-07-25 13:34:44
83.63,2019-07-25 13:34:45
83.46,2019-07-25 13:34:46
83.31,2019-07-25 13:34:47
83.17,2019-07-25 13:34:48
83.06,2019-07-25 13:34:49
82.97,2019-07-25 13:34:50
82.94,2019-07-25 13:34:51
82.88,2019-07-25 13:34:52
82.86,2019-07-25 13:34:53
82.89,2019-07-25 13:34:54
82.92,2019-07-25 13:34:55
82.95,2019-07-25 13:34:56
82.97,2019-07-25 13:34:57
82.97,2019-07-25 13:34:58
82.95,2019-07-25 13:34:59
82.86,2019-07-25 13:35:00
82.72,2019-07-25 13:35:01
82.55,2019-07-25 13:35:02
82.4,2019-07-25 13:35:03
82.26,2019-07-25 13:35:04
82.11,2019-07-25 13:35:05
81.94,2019-07-25 13:35:06
81.76,2019-07-25 13:35:07
81.52,2019-07-25 13:35:08
81.16,2019-07-25 13:35:09
80.88,2019-07-25 13:35:10
80.62,2019-07-25 13:35:11
80.37,2019-07-25 13:35:12
80.11,2019-07-25 13:35:13
79.86,2019-07-25 13:35:14
79.61,2019-07-25 13:35:15
79.38,2019-07-25 13:35:16
79.27,2019-07-25 13:35:17
79.2,2019-07-25 13:35:18
79.28,2019-07-25 13:35:19
78.72,2019-07-25 13:35:20
78.88,2019-07-25 13:35:21
79.07,2019-07-25 13:35:22
78.95,2019-07-25 13:35:23
78.8,2019-07-25 13:35:24
78.45,2019-07-25 13:35:25
77.95,2019-07-25 13:35:26
77.42,2019-07-25 13:35:27
76.88,2019-07-25 13:35:28
76.32,2019-07-25 13:35:29
75.72,2019-07-25 13:35:30
75.02,2019-07-25 13:35:31
74.33,2019-07-25 13:35:32
73.83,2019-07-25 13:35:33
73.5,2019-07-25 13:35:34
73.22,2019-07-25 13:35:35
72.95,2019-07-25 13:35:36
72.77,2019-07-25 13:35:37
72.65,2019-07-25 13:35:38
72.53,2019-07-25 13:35:39
72.43,2019-07-25 13:35:40
72.35,2019-07-25 13:35:41
72.3,2019-07-25 13:35:42
72.25,2019-07-25 13:35:43
72.2,2019-07-25 13:35:44
72.17,2019-07-25 13:35:45
72.12,2019-07-25 13:35:46
72.05,2019-07-25 13:35:47
71.98,2019-07-25 13:35:48
71.78,2019-07-25 13:35:49
71.6,2019-07-25 13:35:50
71.43,2019-07-25 13:35:51
71.22,2019-07-25 13:35:52
70.97,2019-07-25 13:35:53
70.68,2019-07-25 13:35:54
70.4,2019-07-25 13:35:55
70.12,2019-07-25 13:35:56
69.87,2019-07-25 13:35:57
69.67,2019-07-25 13:35:58
69.48,2019-07-25 13:35:59
69.32,2019-07-25 13:36:00
69.17,2019-07-25 13:36:01
69.08,2019-07-25 13:36:02
68.92,2019-07-25 13:36:03
68.78,2019-07-25 13:36:04
68.67,2019-07-25 13:36:05
68.6,2019-07-25 13:36:06
68.58,2019-07-25 13:36:07
68.63,2019-07-25 13:36:08
68.83,2019-07-25 13:36:09
69.03,2019-07-25 13:36:10
69.27,2019-07-25 13:36:11
69.57,2019-07-25 13:36:12
69.88,2019-07-25 13:36:13
70.18,2019-07-25 13:36:14
70.48,2019-07-25 13:36:15
70.72,2019-07-25 13:36:16
70.88,2019-07-25 13:36:17
71.02,2019-07-25 13:36:18
71.13,2019-07-25 13:36:19
71.23,2019-07-25 13:36:20
71.28,2019-07-25 13:36:21
71.35,2019-07-25 13:36:22
71.48,2019-07-25 13:36:23
71.67,2019-07-25 13:36:24
71.97,2019-07-25 13:36:25
72.4,2019-07-25 13:36:26
72.95,2019-07-25 13:36:27
73.58,2019-07-25 13:36:28
74.2,2019-07-25 13:36:29
74.85,2019-07-25 13:36:30
75.57,2019-07-25 13:36:31
76.28,2019-07-25 13:36:32
76.83,2019-07-25 13:36:33
77.22,2019-07-25 13:36:34
77.55,2019-07-25 13:36:35
77.88,2019-07-25 13:36:36
78.17,2019-07-25 13:36:37
78.43,2019-07-25 13:36:38
78.67,2019-07-25 13:36:39
78.85,2019-07-25 13:36:40
79.05,2019-07-25 13:36:41
79.18,2019-07-25 13:36:42
79.32,2019-07-25 13:36:43
79.45,2019-07-25 13:36:44
79.57,2019-07-25 13:36:45
79.7,2019-07-25 13:36:46
79.83,2019-07-25 13:36:47
79.92,2019-07-25 13:36:48
80.18,2019-07-25 13:36:49
80.4,2019-07-25 13:36:50
80.58,2019-07-25 13:36:51
80.82,2019-07-25 13:36:52
81.07,2019-07-25 13:36:53
81.32,2019-07-25 13:36:54
81.2,2019-07-25 13:36:55
81.08,2019-07-25 13:36:56
80.93,2019-07-25 13:36:57
80.78,2019-07-25 13:36:58
80.65,2019-07-25 13:36:59
80.48,2019-07-25 13:37:00
80.33,2019-07-25 13:37:01
80.07,2019-07-25 13:37:02
79.83,2019-07-25 13:37:03
79.55,2019-07-25 13:37:04
79.43,2019-07-25 13:37:05
79.25,2019-07-25 13:37:06
79.15,2019-07-25 13:37:07
79.03,2019-07-25 13:37:08
78.83,2019-07-25 13:37:09
78.62,2019-07-25 13:37:10
78.38,2019-07-25 13:37:11
78.12,2019-07-25 13:37:12
77.87,2019-07-25 13:37:13
77.67,2019-07-25 13:37:14
77.42,2019-07-25 13:37:15
77.23,2019-07-25 13:37:16
77.23,2019-07-25 13:37:17
77.23,2019-07-25 13:37:18
77.27,2019-07-25 13:37:19
77.32,2019-07-25 13:37:20
77.38,2019-07-25 13:37:21
77.43,2019-07-25 13:37:22
77.45,2019-07-25 13:37:23
77.43,2019-07-25 13:37:24
77.38,2019-07-25 13:37:25
77.32,2019-07-25 13:37:26
77.18,2019-07-25 13:37:27
77,2019-07-25 13:37:28
76.85,2019-07-25 13:37:29
76.7,2019-07-25 13:37:30
76.53,2019-07-25 13:37:31
76.33,2019-07-25 13:37:32
76.18,2019-07-25 13:37:33
76.03,2019-07-25 13:37:34
76,2019-07-25 13:37:35
75.95,2019-07-25 13:37:36
75.92,2019-07-25 13:37:37
75.92,2019-07-25 13:37:38
75.97,2019-07-25 13:37:39
76.1,2019-07-25 13:37:40
76.22,2019-07-25 13:37:41
76.4,2019-07-25 13:37:42
76.67,2019-07-25 13:37:43
76.87,2019-07-25 13:37:44
77.08,2019-07-25 13:37:45
77.25,2019-07-25 13:37:46
77.4,2019-07-25 13:37:47
77.58,2019-07-25 13:37:48
77.68,2019-07-25 13:37:49
77.78,2019-07-25 13:37:50
77.85,2019-07-25 13:37:51
77.9,2019-07-25 13:37:52
77.97,2019-07-25 13:37:53
78,2019-07-25 13:37:54
78.38,2019-07-25 13:37:55
78.72,2019-07-25 13:37:56
79.03,2019-07-25 13:37:57
79.33,2019-07-25 13:37:58
79.62,2019-07-25 13:37:59
79.97,2019-07-25 13:38:00
80.37,2019-07-25 13:38:01
80.93,2019-07-25 13:38:02
81.5,2019-07-25 13:38:03
82.08,2019-07-25 13:38:04
82.5,2019-07-25 13:38:05
83,2019-07-25 13:38:06
83.42,2019-07-25 13:38:07
83.83,2019-07-25 13:38:08
84.3,2019-07-25 13:38:09
84.73,2019-07-25 13:38:10
85.17,2019-07-25 13:38:11
85.57,2019-07-25 13:38:12
85.95,2019-07-25 13:38:13
86.28,2019-07-25 13:38:14
86.67,2019-07-25 13:38:15
87.05,2019-07-25 13:38:16
87.2,2019-07-25 13:38:17
87.35,2019-07-25 13:38:18
87.5,2019-07-25 13:38:19
87.65,2019-07-25 13:38:20
87.8,2019-07-25 13:38:21
87.93,2019-07-25 13:38:22
88.07,2019-07-25 13:38:23
88.23,2019-07-25 13:38:24
88.45,2019-07-25 13:38:25
88.68,2019-07-25 13:38:26
88.92,2019-07-25 13:38:27
89.17,2019-07-25 13:38:28
89.42,2019-07-25 13:38:29
89.67,2019-07-25 13:38:30
89.9,2019-07-25 13:38:31
90.15,2019-07-25 13:38:32
90.35,2019-07-25 13:38:33
90.55,2019-07-25 13:38:34
90.63,2019-07-25 13:38:35
90.73,2019-07-25 13:38:36
90.82,2019-07-25 13:38:37
90.87,2019-07-25 13:38:38
90.93,2019-07-25 13:38:39
90.97,2019-07-25 13:38:40
91,2019-07-25 13:38:41
91,2019-07-25 13:38:42
90.95,2019-07-25 13:38:43
90.93,2019-07-25 13:38:44
90.9,2019-07-25 13:38:45
90.88,2019-07-25 13:38:46
90.9,2019-07-25 13:38:47
90.9,2019-07-25 13:38:48
90.92,2019-07-25 13:38:49
90.97,2019-07-25 13:38:50
91.05,2019-07-25 13:38:51
91.17,2019-07-25 13:38:52
91.22,2019-07-25 13:38:53
91.28,2019-07-25 13:38:54
91.37,2019-07-25 13:38:55
91.33,2019-07-25 13:38:56
91.33,2019-07-25 13:38:57
91.35,2019-07-25 13:38:58
91.35,2019-07-25 13:38:59
91.35,2019-07-25 13:39:00
91.32,2019-07-25 13:39:01
91.2,2019-07-25 13:39:02
91.13,2019-07-25 13:39:03
91.12,2019-07-25 13:39:04
91.12,2019-07-25 13:39:05
91.07,2019-07-25 13:39:06
91.05,2019-07-25 13:39:07
91.03,2019-07-25 13:39:08
91.05,2019-07-25 13:39:09
91.08,2019-07-25 13:39:10
91.1,2019-07-25 13:39:11
91.1,2019-07-25 13:39:12
91.08,2019-07-25 13:39:13
91.13,2019-07-25 13:39:14
91.22,2019-07-25 13:39:15
91.37,2019-07-25 13:39:16
91.53,2019-07-25 13:39:17
91.7,2019-07-25 13:39:18
91.87,2019-07-25 13:39:19
92.07,2019-07-25 13:39:20
92.27,2019-07-25 13:39:21
92.4,2019-07-25 13:39:22
92.53,2019-07-25 13:39:23
92.62,2019-07-25 13:39:24
92.72,2019-07-25 13:39:25
92.82,2019-07-25 13:39:26
92.92,2019-07-25 13:39:27
93.02,2019-07-25 13:39:28
93.08,2019-07-25 13:39:29
93.15,2019-07-25 13:39:30
93.25,2019-07-25 13:39:31
93.32,2019-07-25 13:39:32
93.35,2019-07-25 13:39:33
93.4,2019-07-25 13:39:34
93.47,2019-07-25 13:39:35
93.52,2019-07-25 13:39:36
93.62,2019-07-25 13:39:37
93.73,2019-07-25 13:39:38
93.82,2019-07-25 13:39:39
93.88,2019-07-25 13:39:40
93.93,2019-07-25 13:39:41
93.97,2019-07-25 13:39:42
93.98,2019-07-25 13:39:43
93.87,2019-07-25 13:39:44
93.78,2019-07-25 13:39:45
93.73,2019-07-25 13:39:46
93.68,2019-07-25 13:39:47
93.7,2019-07-25 13:39:48
93.72,2019-07-25 13:39:49
93.73,2019-07-25 13:39:50
93.78,2019-07-25 13:39:51
93.8,2019-07-25 13:39:52
93.83,2019-07-25 13:39:53
93.87,2019-07-25 13:39:54
93.9,2019-07-25 13:39:55
94.1,2019-07-25 13:39:56
94.32,2019-07-25 13:39:57
94.53,2019-07-25 13:39:58
94.78,2019-07-25 13:39:59
95.03,2019-07-25 13:40:00
95.28,2019-07-25 13:40:01
95.53,2019-07-25 13:40:02
95.78,2019-07-25 13:40:03
95.97,2019-07-25 13:40:04
96.18,2019-07-25 13:40:05
96.43,2019-07-25 13:40:06
96.63,2019-07-25 13:40:07
96.85,2019-07-25 13:40:08
97.03,2019-07-25 13:40:09
97.2,2019-07-25 13:40:10
97.45,2019-07-25 13:40:11
97.67,2019-07-25 13:40:12
97.92,2019-07-25 13:40:13
98.12,2019-07-25 13:40:14
98.3,2019-07-25 13:40:15
98.42,2019-07-25 13:40:16
98.65,2019-07-25 13:40:17
98.88,2019-07-25 13:40:18
99.1,2019-07-25 13:40:19
99.25,2019-07-25 13:40:20
99.4,2019-07-25 13:40:21
99.67,2019-07-25 13:40:22
99.92,2019-07-25 13:40:23
100.18,2019-07-25 13:40:24
100.42,2019-07-25 13:40:25
100.65,2019-07-25 13:40:26
100.85,2019-07-25 13:40:27
101.1,2019-07-25 13:40:28
101.25,2019-07-25 13:40:29
101.4,2019-07-25 13:40:30
101.5,2019-07-25 13:40:31
101.65,2019-07-25 13:40:32
101.73,2019-07-25 13:40:33
101.82,2019-07-25 13:40:34
101.9,2019-07-25 13:40:35
102.03,2019-07-25 13:40:36
102.12,2019-07-25 13:40:37
102.2,2019-07-25 13:40:38
102.28,2019-07-25 13:40:39
102.3,2019-07-25 13:40:40
102.4,2019-07-25 13:40:41
102.52,2019-07-25 13:40:42
102.62,2019-07-25 13:40:43
102.87,2019-07-25 13:40:44
103.1,2019-07-25 13:40:45
103.32,2019-07-25 13:40:46
103.57,2019-07-25 13:40:47
103.8,2019-07-25 13:40:48
104.02,2019-07-25 13:40:49
104.23,2019-07-25 13:40:50
104.4,2019-07-25 13:40:51
104.63,2019-07-25 13:40:52
104.88,2019-07-25 13:40:53
105.15,2019-07-25 13:40:54
105.38,2019-07-25 13:40:55
105.6,2019-07-25 13:40:56
105.77,2019-07-25 13:40:57
105.95,2019-07-25 13:40:58
105.88,2019-07-25 13:40:59
105.82,2019-07-25 13:41:00
105.78,2019-07-25 13:41:01
105.73,2019-07-25 13:41:02
105.72,2019-07-25 13:41:03
105.73,2019-07-25 13:41:04
105.72,2019-07-25 13:41:05
105.73,2019-07-25 13:41:06
105.78,2019-07-25 13:41:07
105.78,2019-07-25 13:41:08
105.75,2019-07-25 13:41:09
105.68,2019-07-25 13:41:10
105.48,2019-07-25 13:41:11
