"Time","Timestamp","PP","NR_PP"
0,2019-06-05 11:30:40,"0.00381879088235294","0.00385178256397255"
1,2019-06-05 11:30:41,"0.00321381345454545","0.00383571585072086"
2,2019-06-05 11:30:42,"0.00353696878947368","0.00383005286760035"
3,2019-06-05 11:30:43,"0.00340033892857143","0.00383608738400128"
4,2019-06-05 11:30:44,"0.00374080328571429","0.00384824912138233"
5,2019-06-05 11:30:45,"0.0045959058125","0.00386345138103136"
6,2019-06-05 11:30:46,"0.0032525972","0.00388074835545524"
7,2019-06-05 11:30:47,"0.00447928847058824","0.00390249921779052"
8,2019-06-05 11:30:48,"0.00429259794117647","0.00392799146250243"
9,2019-06-05 11:30:49,"0.00362668376470588","0.00395218672222878"
10,2019-06-05 11:30:50,"0.00381839883333333","0.00397454200032191"
11,2019-06-05 11:30:51,"0.00508873215384615","0.00398880103989717"
12,2019-06-05 11:30:52,"0.00413255482352941","0.00399446221083163"
13,2019-06-05 11:30:53,"0.003238111","0.00399741611151886"
14,2019-06-05 11:30:54,"0.00427325555555556","0.0040033698488021"
15,2019-06-05 11:30:55,"0.00458078338888889","0.00400985851151004"
16,2019-06-05 11:30:56,"0.00381002673333333","0.00401463429204402"
17,2019-06-05 11:30:57,"0.00334981","0.00402769142271068"
18,2019-06-05 11:30:58,"0.00396770952941176","0.00405733549965122"
19,2019-06-05 11:30:59,"0.00410131114285714","0.00408856065693103"
20,2019-06-05 11:31:00,"0.0065979741875","0.00410445174755398"
21,2019-06-05 11:31:01,"0.00446727941176471","0.00409305526719137"
22,2019-06-05 11:31:02,"0.00344567929411765","0.00405600374631196"
23,2019-06-05 11:31:03,"0.00541842433333333","0.0040089115482052"
24,2019-06-05 11:31:04,"0.0040466904375","0.00395625766355859"
25,2019-06-05 11:31:05,"0.00383755605555556","0.00389879950040028"
26,2019-06-05 11:31:06,"0.0028909144375","0.00385839439021033"
27,2019-06-05 11:31:07,"0.00311104564705882","0.00384934047178979"
28,2019-06-05 11:31:08,"0.0037988360625","0.00386794832405042"
29,2019-06-05 11:31:09,"0.00410976107142857","0.00389944264587462"
30,2019-06-05 11:31:10,"0.00391394390909091","0.00392937774950774"
31,2019-06-05 11:31:11,"0.00443590841666667","0.0039564241837434"
32,2019-06-05 11:31:12,"0.0041980103125","0.00398687936390951"
33,2019-06-05 11:31:13,"0.00371398186666667","0.00401695669815347"
34,2019-06-05 11:31:14,"0.00440578553333333","0.00403911698130661"
35,2019-06-05 11:31:15,"0.005399140875","0.00404655273500865"
36,2019-06-05 11:31:16,"0.00449166469230769","0.00403448381691933"
37,2019-06-05 11:31:17,"0.003671749875","0.00400624179799211"
38,2019-06-05 11:31:18,"0.00415353441176471","0.00396549610607107"
39,2019-06-05 11:31:19,"0.00433513916666667","0.00392918398975727"
40,2019-06-05 11:31:20,"0.00333116552941176","0.00389954897873349"
41,2019-06-05 11:31:21,"0.003510328125","0.00388336092058707"
42,2019-06-05 11:31:22,"0.00299970416666667","0.0038941001691379"
43,2019-06-05 11:31:23,"0.0042887709375","0.00392272067064643"
44,2019-06-05 11:31:24,"0.005242020375","0.00394333075701774"
45,2019-06-05 11:31:25,"0.00468365088888889","0.00393865145988665"
46,2019-06-05 11:31:26,"0.00371579926666667","0.00390939005383646"
47,2019-06-05 11:31:27,"0.004114561875","0.00386660153945751"
