"HR","Timestamp"
83,2019-05-31 13:08:25
83,2019-05-31 13:08:26
73.67,2019-05-31 13:08:27
69.5,2019-05-31 13:08:28
69.6,2019-05-31 13:08:29
68.17,2019-05-31 13:08:30
68.43,2019-05-31 13:08:31
68.62,2019-05-31 13:08:32
68.56,2019-05-31 13:08:33
68.4,2019-05-31 13:08:34
68.36,2019-05-31 13:08:35
68.25,2019-05-31 13:08:36
67.62,2019-05-31 13:08:37
69.79,2019-05-31 13:08:38
71.87,2019-05-31 13:08:39
73.69,2019-05-31 13:08:40
75.35,2019-05-31 13:08:41
76.83,2019-05-31 13:08:42
78.16,2019-05-31 13:08:43
79.35,2019-05-31 13:08:44
80.1,2019-05-31 13:08:45
80.95,2019-05-31 13:08:46
81.61,2019-05-31 13:08:47
82.25,2019-05-31 13:08:48
82.88,2019-05-31 13:08:49
83.5,2019-05-31 13:08:50
84.11,2019-05-31 13:08:51
84.68,2019-05-31 13:08:52
85.34,2019-05-31 13:08:53
86,2019-05-31 13:08:54
86.61,2019-05-31 13:08:55
87.19,2019-05-31 13:08:56
87.79,2019-05-31 13:08:57
88.35,2019-05-31 13:08:58
88.94,2019-05-31 13:08:59
89.47,2019-05-31 13:09:00
89.95,2019-05-31 13:09:01
90.47,2019-05-31 13:09:02
91.03,2019-05-31 13:09:03
91.55,2019-05-31 13:09:04
92.02,2019-05-31 13:09:05
92.5,2019-05-31 13:09:06
92.93,2019-05-31 13:09:07
93.3,2019-05-31 13:09:08
93.73,2019-05-31 13:09:09
94.13,2019-05-31 13:09:10
94.47,2019-05-31 13:09:11
94.81,2019-05-31 13:09:12
95.12,2019-05-31 13:09:13
95.42,2019-05-31 13:09:14
95.71,2019-05-31 13:09:15
96.06,2019-05-31 13:09:16
96.36,2019-05-31 13:09:17
96.67,2019-05-31 13:09:18
97,2019-05-31 13:09:19
97.34,2019-05-31 13:09:20
97.82,2019-05-31 13:09:21
98.29,2019-05-31 13:09:22
98.75,2019-05-31 13:09:23
99.17,2019-05-31 13:09:24
99.83,2019-05-31 13:09:25
100.5,2019-05-31 13:09:26
101.62,2019-05-31 13:09:27
102.7,2019-05-31 13:09:28
103.57,2019-05-31 13:09:29
104.58,2019-05-31 13:09:30
105.43,2019-05-31 13:09:31
106.28,2019-05-31 13:09:32
107.17,2019-05-31 13:09:33
108.08,2019-05-31 13:09:34
109,2019-05-31 13:09:35
109.92,2019-05-31 13:09:36
110.93,2019-05-31 13:09:37
111.33,2019-05-31 13:09:38
111.7,2019-05-31 13:09:39
112.13,2019-05-31 13:09:40
112.55,2019-05-31 13:09:41
112.98,2019-05-31 13:09:42
113.33,2019-05-31 13:09:43
113.88,2019-05-31 13:09:44
114.53,2019-05-31 13:09:45
115.13,2019-05-31 13:09:46
115.77,2019-05-31 13:09:47
116.43,2019-05-31 13:09:48
117.05,2019-05-31 13:09:49
