"HR","Timestamp"
70,2019-02-18 12:04:32
61,2019-02-18 12:04:33
68.33,2019-02-18 12:04:34
72,2019-02-18 12:04:35
68.6,2019-02-18 12:04:36
66.33,2019-02-18 12:04:37
64.57,2019-02-18 12:04:38
63,2019-02-18 12:04:39
61.56,2019-02-18 12:04:40
60.4,2019-02-18 12:04:41
60.36,2019-02-18 12:04:42
60.33,2019-02-18 12:04:43
60.31,2019-02-18 12:04:44
60.21,2019-02-18 12:04:45
60.2,2019-02-18 12:04:46
60,2019-02-18 12:04:47
59.76,2019-02-18 12:04:48
59.28,2019-02-18 12:04:49
58.84,2019-02-18 12:04:50
58.35,2019-02-18 12:04:51
57.95,2019-02-18 12:04:52
57.55,2019-02-18 12:04:53
57.13,2019-02-18 12:04:54
56.83,2019-02-18 12:04:55
56.56,2019-02-18 12:04:56
56.31,2019-02-18 12:04:57
56.07,2019-02-18 12:04:58
55.96,2019-02-18 12:04:59
55.86,2019-02-18 12:05:00
55.73,2019-02-18 12:05:01
55.61,2019-02-18 12:05:02
56.28,2019-02-18 12:05:03
57,2019-02-18 12:05:04
57.71,2019-02-18 12:05:05
58.34,2019-02-18 12:05:06
58.89,2019-02-18 12:05:07
59.49,2019-02-18 12:05:08
59.97,2019-02-18 12:05:09
60.38,2019-02-18 12:05:10
60.83,2019-02-18 12:05:11
61.34,2019-02-18 12:05:12
61.98,2019-02-18 12:05:13
62.58,2019-02-18 12:05:14
63.14,2019-02-18 12:05:15
63.62,2019-02-18 12:05:16
64.07,2019-02-18 12:05:17
64.17,2019-02-18 12:05:18
64.27,2019-02-18 12:05:19
64.37,2019-02-18 12:05:20
64.42,2019-02-18 12:05:21
64.47,2019-02-18 12:05:22
64.48,2019-02-18 12:05:23
64.47,2019-02-18 12:05:24
64.54,2019-02-18 12:05:25
64.58,2019-02-18 12:05:26
64.61,2019-02-18 12:05:27
64.63,2019-02-18 12:05:28
64.62,2019-02-18 12:05:29
64.68,2019-02-18 12:05:30
64.73,2019-02-18 12:05:31
64.68,2019-02-18 12:05:32
64.95,2019-02-18 12:05:33
64.85,2019-02-18 12:05:34
64.78,2019-02-18 12:05:35
65.17,2019-02-18 12:05:36
65.6,2019-02-18 12:05:37
66.05,2019-02-18 12:05:38
66.53,2019-02-18 12:05:39
67.18,2019-02-18 12:05:40
67.8,2019-02-18 12:05:41
68.2,2019-02-18 12:05:42
68.22,2019-02-18 12:05:43
68.32,2019-02-18 12:05:44
68.47,2019-02-18 12:05:45
68.7,2019-02-18 12:05:46
69.03,2019-02-18 12:05:47
69.45,2019-02-18 12:05:48
70.02,2019-02-18 12:05:49
70.6,2019-02-18 12:05:50
71.25,2019-02-18 12:05:51
71.93,2019-02-18 12:05:52
72.65,2019-02-18 12:05:53
73.38,2019-02-18 12:05:54
74.07,2019-02-18 12:05:55
74.75,2019-02-18 12:05:56
75.47,2019-02-18 12:05:57
76.18,2019-02-18 12:05:58
76.87,2019-02-18 12:05:59
77.55,2019-02-18 12:06:00
78.27,2019-02-18 12:06:01
79,2019-02-18 12:06:02
79.32,2019-02-18 12:06:03
79.58,2019-02-18 12:06:04
79.82,2019-02-18 12:06:05
80.07,2019-02-18 12:06:06
80.37,2019-02-18 12:06:07
80.62,2019-02-18 12:06:08
80.93,2019-02-18 12:06:09
81.27,2019-02-18 12:06:10
81.58,2019-02-18 12:06:11
81.85,2019-02-18 12:06:12
81.98,2019-02-18 12:06:13
82.12,2019-02-18 12:06:14
82.23,2019-02-18 12:06:15
82.38,2019-02-18 12:06:16
82.57,2019-02-18 12:06:17
82.98,2019-02-18 12:06:18
83.42,2019-02-18 12:06:19
83.88,2019-02-18 12:06:20
84.38,2019-02-18 12:06:21
84.87,2019-02-18 12:06:22
85.38,2019-02-18 12:06:23
85.9,2019-02-18 12:06:24
86.35,2019-02-18 12:06:25
86.8,2019-02-18 12:06:26
87.25,2019-02-18 12:06:27
87.7,2019-02-18 12:06:28
88.17,2019-02-18 12:06:29
88.58,2019-02-18 12:06:30
88.97,2019-02-18 12:06:31
89.35,2019-02-18 12:06:32
89.72,2019-02-18 12:06:33
89.92,2019-02-18 12:06:34
89.72,2019-02-18 12:06:35
89.52,2019-02-18 12:06:36
89.28,2019-02-18 12:06:37
89.05,2019-02-18 12:06:38
88.82,2019-02-18 12:06:39
88.48,2019-02-18 12:06:40
88.17,2019-02-18 12:06:41
87.9,2019-02-18 12:06:42
88.03,2019-02-18 12:06:43
88.03,2019-02-18 12:06:44
88.02,2019-02-18 12:06:45
87.85,2019-02-18 12:06:46
87.63,2019-02-18 12:06:47
87.35,2019-02-18 12:06:48
87.07,2019-02-18 12:06:49
86.67,2019-02-18 12:06:50
86.22,2019-02-18 12:06:51
85.62,2019-02-18 12:06:52
84.97,2019-02-18 12:06:53
84.35,2019-02-18 12:06:54
83.88,2019-02-18 12:06:55
83.4,2019-02-18 12:06:56
82.93,2019-02-18 12:06:57
82.5,2019-02-18 12:06:58
82.05,2019-02-18 12:06:59
81.62,2019-02-18 12:07:00
81.22,2019-02-18 12:07:01
80.83,2019-02-18 12:07:02
80.53,2019-02-18 12:07:03
80.37,2019-02-18 12:07:04
80.25,2019-02-18 12:07:05
80.22,2019-02-18 12:07:06
80.15,2019-02-18 12:07:07
80.1,2019-02-18 12:07:08
80,2019-02-18 12:07:09
79.92,2019-02-18 12:07:10
79.8,2019-02-18 12:07:11
79.62,2019-02-18 12:07:12
79.48,2019-02-18 12:07:13
79.38,2019-02-18 12:07:14
79.32,2019-02-18 12:07:15
79.28,2019-02-18 12:07:16
79.23,2019-02-18 12:07:17
79.17,2019-02-18 12:07:18
79.08,2019-02-18 12:07:19
