"HR","Timestamp"
83,2019-02-26 12:57:26
83,2019-02-26 12:57:27
72.33,2019-02-26 12:57:28
77,2019-02-26 12:57:29
73.4,2019-02-26 12:57:30
71.33,2019-02-26 12:57:31
69.57,2019-02-26 12:57:32
68.5,2019-02-26 12:57:33
67.67,2019-02-26 12:57:34
66.9,2019-02-26 12:57:35
66.27,2019-02-26 12:57:36
66,2019-02-26 12:57:37
65.69,2019-02-26 12:57:38
64.71,2019-02-26 12:57:39
63.8,2019-02-26 12:57:40
63,2019-02-26 12:57:41
62.29,2019-02-26 12:57:42
61.56,2019-02-26 12:57:43
60.95,2019-02-26 12:57:44
62.4,2019-02-26 12:57:45
63.86,2019-02-26 12:57:46
65.18,2019-02-26 12:57:47
66.17,2019-02-26 12:57:48
66.75,2019-02-26 12:57:49
67,2019-02-26 12:57:50
67.31,2019-02-26 12:57:51
67.48,2019-02-26 12:57:52
67.5,2019-02-26 12:57:53
67.52,2019-02-26 12:57:54
67.53,2019-02-26 12:57:55
67.58,2019-02-26 12:57:56
67.62,2019-02-26 12:57:57
67.58,2019-02-26 12:57:58
67.56,2019-02-26 12:57:59
67.51,2019-02-26 12:58:00
67.67,2019-02-26 12:58:01
67.84,2019-02-26 12:58:02
67.89,2019-02-26 12:58:03
67.97,2019-02-26 12:58:04
68.05,2019-02-26 12:58:05
68.22,2019-02-26 12:58:06
68.26,2019-02-26 12:58:07
68.35,2019-02-26 12:58:08
68.43,2019-02-26 12:58:09
68.58,2019-02-26 12:58:10
68.72,2019-02-26 12:58:11
68.89,2019-02-26 12:58:12
69.08,2019-02-26 12:58:13
69.29,2019-02-26 12:58:14
69.48,2019-02-26 12:58:15
69.73,2019-02-26 12:58:16
69.96,2019-02-26 12:58:17
70.19,2019-02-26 12:58:18
70.39,2019-02-26 12:58:19
70.6,2019-02-26 12:58:20
70.8,2019-02-26 12:58:21
71.04,2019-02-26 12:58:22
71.31,2019-02-26 12:58:23
71.58,2019-02-26 12:58:24
71.83,2019-02-26 12:58:25
71.87,2019-02-26 12:58:26
71.98,2019-02-26 12:58:27
72.63,2019-02-26 12:58:28
