"HR","Timestamp"
81,2019-10-20 10:10:35
81,2019-10-20 10:10:36
80.33,2019-10-20 10:10:37
80.75,2019-10-20 10:10:38
82,2019-10-20 10:10:39
84,2019-10-20 10:10:40
85.14,2019-10-20 10:10:41
86,2019-10-20 10:10:42
86.67,2019-10-20 10:10:43
87.1,2019-10-20 10:10:44
87.45,2019-10-20 10:10:45
87.67,2019-10-20 10:10:46
87.92,2019-10-20 10:10:47
88.21,2019-10-20 10:10:48
88.47,2019-10-20 10:10:49
88.62,2019-10-20 10:10:50
88.76,2019-10-20 10:10:51
88.89,2019-10-20 10:10:52
89,2019-10-20 10:10:53
89.05,2019-10-20 10:10:54
89.14,2019-10-20 10:10:55
89.32,2019-10-20 10:10:56
89.52,2019-10-20 10:10:57
89.71,2019-10-20 10:10:58
89.84,2019-10-20 10:10:59
90.04,2019-10-20 10:11:00
90.22,2019-10-20 10:11:01
90.39,2019-10-20 10:11:02
90.55,2019-10-20 10:11:03
90.7,2019-10-20 10:11:04
90.87,2019-10-20 10:11:05
90.97,2019-10-20 10:11:06
91.21,2019-10-20 10:11:07
91.29,2019-10-20 10:11:08
91.34,2019-10-20 10:11:09
91.44,2019-10-20 10:11:10
91.54,2019-10-20 10:11:11
91.63,2019-10-20 10:11:12
91.69,2019-10-20 10:11:13
91.65,2019-10-20 10:11:14
91.63,2019-10-20 10:11:15
91.55,2019-10-20 10:11:16
91.49,2019-10-20 10:11:17
91.2,2019-10-20 10:11:18
90.96,2019-10-20 10:11:19
90.7,2019-10-20 10:11:20
90.4,2019-10-20 10:11:21
90.1,2019-10-20 10:11:22
89.82,2019-10-20 10:11:23
89.54,2019-10-20 10:11:24
89.24,2019-10-20 10:11:25
88.88,2019-10-20 10:11:26
88.53,2019-10-20 10:11:27
88.17,2019-10-20 10:11:28
87.85,2019-10-20 10:11:29
87.54,2019-10-20 10:11:30
87.18,2019-10-20 10:11:31
86.83,2019-10-20 10:11:32
86.51,2019-10-20 10:11:33
86.18,2019-10-20 10:11:34
85.93,2019-10-20 10:11:35
85.83,2019-10-20 10:11:36
85.87,2019-10-20 10:11:37
85.85,2019-10-20 10:11:38
85.72,2019-10-20 10:11:39
85.48,2019-10-20 10:11:40
85.27,2019-10-20 10:11:41
85.08,2019-10-20 10:11:42
84.85,2019-10-20 10:11:43
84.73,2019-10-20 10:11:44
84.5,2019-10-20 10:11:45
84.3,2019-10-20 10:11:46
84.12,2019-10-20 10:11:47
83.95,2019-10-20 10:11:48
83.78,2019-10-20 10:11:49
83.53,2019-10-20 10:11:50
83.32,2019-10-20 10:11:51
83.07,2019-10-20 10:11:52
83.03,2019-10-20 10:11:53
83.02,2019-10-20 10:11:54
