"HR","Timestamp"
48,2019-10-11 08:58:17
80,2019-10-11 08:58:18
81.67,2019-10-11 08:58:19
87.25,2019-10-11 08:58:20
81.8,2019-10-11 08:58:21
76.33,2019-10-11 08:58:22
78.71,2019-10-11 08:58:23
80.38,2019-10-11 08:58:24
82.44,2019-10-11 08:58:25
84.1,2019-10-11 08:58:26
85.36,2019-10-11 08:58:27
86.42,2019-10-11 08:58:28
87.31,2019-10-11 08:58:29
88.07,2019-10-11 08:58:30
88.73,2019-10-11 08:58:31
89.38,2019-10-11 08:58:32
90,2019-10-11 08:58:33
90.5,2019-10-11 08:58:34
90.95,2019-10-11 08:58:35
91.35,2019-10-11 08:58:36
91.76,2019-10-11 08:58:37
92,2019-10-11 08:58:38
92.3,2019-10-11 08:58:39
92.67,2019-10-11 08:58:40
93.4,2019-10-11 08:58:41
94.12,2019-10-11 08:58:42
94.78,2019-10-11 08:58:43
95.54,2019-10-11 08:58:44
96.31,2019-10-11 08:58:45
97.03,2019-10-11 08:58:46
97.68,2019-10-11 08:58:47
98.28,2019-10-11 08:58:48
98.88,2019-10-11 08:58:49
99.38,2019-10-11 08:58:50
99.86,2019-10-11 08:58:51
100.28,2019-10-11 08:58:52
100.62,2019-10-11 08:58:53
100.95,2019-10-11 08:58:54
101.23,2019-10-11 08:58:55
101.53,2019-10-11 08:58:56
101.93,2019-10-11 08:58:57
102.21,2019-10-11 08:58:58
102.42,2019-10-11 08:58:59
102.45,2019-10-11 08:59:00
102.47,2019-10-11 08:59:01
102.57,2019-10-11 08:59:02
102.51,2019-10-11 08:59:03
102.58,2019-10-11 08:59:04
102.73,2019-10-11 08:59:05
102.88,2019-10-11 08:59:06
103.02,2019-10-11 08:59:07
103.15,2019-10-11 08:59:08
103.28,2019-10-11 08:59:09
103.43,2019-10-11 08:59:10
103.56,2019-10-11 08:59:11
103.75,2019-10-11 08:59:12
103.98,2019-10-11 08:59:13
104.34,2019-10-11 08:59:14
104.75,2019-10-11 08:59:15
105.23,2019-10-11 08:59:16
106.63,2019-10-11 08:59:17
106.92,2019-10-11 08:59:18
107.65,2019-10-11 08:59:19
108.1,2019-10-11 08:59:20
109.33,2019-10-11 08:59:21
110.73,2019-10-11 08:59:22
111.4,2019-10-11 08:59:23
112.12,2019-10-11 08:59:24
112.72,2019-10-11 08:59:25
113.32,2019-10-11 08:59:26
113.75,2019-10-11 08:59:27
114.28,2019-10-11 08:59:28
114.85,2019-10-11 08:59:29
115.28,2019-10-11 08:59:30
115.9,2019-10-11 08:59:31
116.48,2019-10-11 08:59:32
117.08,2019-10-11 08:59:33
117.7,2019-10-11 08:59:34
118.58,2019-10-11 08:59:35
119.5,2019-10-11 08:59:36
120.43,2019-10-11 08:59:37
121.43,2019-10-11 08:59:38
122.42,2019-10-11 08:59:39
123.4,2019-10-11 08:59:40
124.23,2019-10-11 08:59:41
125.05,2019-10-11 08:59:42
126.13,2019-10-11 08:59:43
