"Time","Timestamp","PP","NR_PP"
81,2019-08-05 12:10:16,"0.00209492833333333","0.00226489855077245"
82,2019-08-05 12:10:17,"0.00245056566666667","0.00234569367775257"
83,2019-08-05 12:10:18,"0.00220565994117647","0.00243536732243261"
84,2019-08-05 12:10:19,"0.0028626348125","0.00255783393566102"
85,2019-08-05 12:10:20,"0.0024066649375","0.0024959984587583"
86,2019-08-05 12:10:21,"0.00242939747058824","0.00247163335261602"
87,2019-08-05 12:10:22,"0.002427731125","0.00244588410112771"
88,2019-08-05 12:10:23,"0.002711552","0.00252479285609533"
89,2019-08-05 12:10:24,"0.0025338255625","0.00262527616511923"
90,2019-08-05 12:10:25,"0.00247201052941176","0.00276379468740504"
91,2019-08-05 12:10:26,"0.00379029194117647","0.00305406890045828"
92,2019-08-05 12:10:27,"0.003098680125","0.00312224765679706"
93,2019-08-05 12:10:28,"0.00324803729411765","0.00321595924682479"
94,2019-08-05 12:10:29,"0.0039845501875","0.00326805064848732"
95,2019-08-05 12:10:30,"0.00317718082352941","0.00309928789271517"
96,2019-08-05 12:10:31,"0.00280520141176471","0.00282515948016206"
97,2019-08-05 12:10:32,"0.002632108375","0.00276103283352145"
98,2019-08-05 12:10:33,"0.0031038113125","0.00277985784183556"
99,2019-08-05 12:10:34,"0.0024885315","0.00258732823148341"
100,2019-08-05 12:10:35,"0.00224598788235294","0.00244984780750815"
101,2019-08-05 12:10:36,"0.00251203405882353","0.00246859107977829"
102,2019-08-05 12:10:37,"0.002392868125","0.00248515586405747"
103,2019-08-05 12:10:38,"0.00261027052941176","0.00260910890315451"
104,2019-08-05 12:10:39,"0.00290492029411765","0.00271404117778251"
105,2019-08-05 12:10:40,"0.002927265125","0.00269709685732351"
106,2019-08-05 12:10:41,"0.0027517025","0.00261411501812733"
107,2019-08-05 12:10:42,"0.00230219811764706","0.00242196589621705"
108,2019-08-05 12:10:43,"0.002266466625","0.00235986502945275"
109,2019-08-05 12:10:44,"0.00232842847058824","0.00233704909654741"
110,2019-08-05 12:10:45,"0.0021075712","0.00231294082175482"
111,2019-08-05 12:10:46,"0.0025558645625","0.0024539831747734"
112,2019-08-05 12:10:47,"0.0029642289375","0.00265310044970733"
113,2019-08-05 12:10:48,"0.00294018066666667","0.00268869345946743"
114,2019-08-05 12:10:49,"0.002714529625","0.00267541997673678"
115,2019-08-05 12:10:50,"0.00286357433333333","0.00265684394476356"
116,2019-08-05 12:10:51,"0.00225074586666667","0.00245809114419507"
117,2019-08-05 12:10:52,"0.0023773699375","0.00244038615137248"
118,2019-08-05 12:10:53,"0.002664105875","0.00249107212833792"
119,2019-08-05 12:10:54,"0.00229536817647059","0.00251931861753135"
120,2019-08-05 12:10:55,"0.0028725555","0.00259875771844598"
121,2019-08-05 12:10:56,"0.00246690188888889","0.00253001981055575"
122,2019-08-05 12:10:57,"0.002784099","0.00245028482292649"
123,2019-08-05 12:10:58,"0.002107557","0.00233545428949458"
124,2019-08-05 12:10:59,"0.0023074528125","0.00236703688094454"
125,2019-08-05 12:11:00,"0.0035297533125","0.00254489557351759"
126,2019-08-05 12:11:01,"0.00224741582352941","0.00260358874329722"
127,2019-08-05 12:11:02,"0.002643503875","0.00270540217798221"
128,2019-08-05 12:11:03,"0.00374353847058824","0.00289574003307843"
129,2019-08-05 12:11:04,"0.0029799785","0.00278913908273997"
130,2019-08-05 12:11:05,"0.00237485833333333","0.0026023785085471"
131,2019-08-05 12:11:06,"0.00278460517647059","0.00253557554259503"
132,2019-08-05 12:11:07,"0.002273168125","0.00234164522956478"
133,2019-08-05 12:11:08,"0.001907998875","0.00218962854786666"
134,2019-08-05 12:11:09,"0.00207194966666667","0.00218739289472958"
135,2019-08-05 12:11:10,"0.0021784312","0.00229958024178143"
136,2019-08-05 12:11:11,"0.003172678","0.00247396412328559"
137,2019-08-05 12:11:12,"0.002355943","0.00233617321738822"
138,2019-08-05 12:11:13,"0.00185455175","0.00218304325605497"
139,2019-08-05 12:11:14,"0.0022951925625","0.00224421966105833"
140,2019-08-05 12:11:15,"0.002351771875","0.00230148415293221"
141,2019-08-05 12:11:16,"0.002614200375","0.00246423471487711"
142,2019-08-05 12:11:17,"0.00252384533333333","0.00254809938696418"
143,2019-08-05 12:11:18,"0.002898789375","0.00256957012380648"
144,2019-08-05 12:11:19,"0.0028559634375","0.00268355291264658"
145,2019-08-05 12:11:20,"0.00288515733333333","0.0027206706437891"
146,2019-08-05 12:11:21,"0.003454665125","0.00279082257675357"
147,2019-08-05 12:11:22,"0.0026457076","0.00267964840849007"
148,2019-08-05 12:11:23,"0.002104073625","0.00243921835194222"
149,2019-08-05 12:11:24,"0.002464808375","0.00246538018321935"
150,2019-08-05 12:11:25,"0.00272044175","0.00259060286104079"
151,2019-08-05 12:11:26,"0.00249827994117647","0.00256031253468259"
152,2019-08-05 12:11:27,"0.00273386170588235","0.00257141185606796"
153,2019-08-05 12:11:28,"0.002206558875","0.00254358480216315"
154,2019-08-05 12:11:29,"0.0029086","0.00262704029375808"
155,2019-08-05 12:11:30,"0.0024028906875","0.00260877528795157"
156,2019-08-05 12:11:31,"0.00296435764705882","0.00268553170494272"
157,2019-08-05 12:11:32,"0.00281433105555556","0.00267550667130464"
158,2019-08-05 12:11:33,"0.00279380406666667","0.00262171703226738"
159,2019-08-05 12:11:34,"0.00241124317647059","0.00251103814921626"
160,2019-08-05 12:11:35,"0.0026808595625","0.00247132725091876"
161,2019-08-05 12:11:36,"0.00252384676470588","0.00250835087509369"
162,2019-08-05 12:11:37,"0.00287295247058824","0.00256823932140658"
163,2019-08-05 12:11:38,"0.0021941775625","0.00240823752734232"
164,2019-08-05 12:11:39,"0.00239932182352941","0.00239800852243973"
165,2019-08-05 12:11:40,"0.00218567635294118","0.00235173424826298"
166,2019-08-05 12:11:41,"0.002088111625","0.00233183189113545"
167,2019-08-05 12:11:42,"0.00270344352941176","0.00245765562830085"
168,2019-08-05 12:11:43,"0.0024620421875","0.00244280165133629"
169,2019-08-05 12:11:44,"0.00263613326666667","0.00243094225339443"
170,2019-08-05 12:11:45,"0.002506491125","0.00241476338843405"
171,2019-08-05 12:11:46,"0.0021645026","0.00232321729574576"
172,2019-08-05 12:11:47,"0.00217403270588235","0.00229915555038962"
173,2019-08-05 12:11:48,"0.00251473906666667","0.00233996661482189"
174,2019-08-05 12:11:49,"0.00240343335294118","0.00229648532306224"
175,2019-08-05 12:11:50,"0.00232739073333333","0.00224647346388988"
176,2019-08-05 12:11:51,"0.00199461675","0.00224573041860793"
177,2019-08-05 12:11:52,"0.00259522476470588","0.00237463652546491"
178,2019-08-05 12:11:53,"0.00231158466666667","0.00242603608093812"
179,2019-08-05 12:11:54,"0.00248134082352941","0.00250051097033804"
180,2019-08-05 12:11:55,"0.002492565","0.00258814703213514"
181,2019-08-05 12:11:56,"0.00346965786666667","0.00265927980568492"
182,2019-08-05 12:11:57,"0.00217611929411765","0.00245033260713427"
183,2019-08-05 12:11:58,"0.0019754495","0.00229212824107271"
184,2019-08-05 12:11:59,"0.00233439853333333","0.00229994417027313"
185,2019-08-05 12:12:00,"0.002025848375","0.00232523267693788"
186,2019-08-05 12:12:01,"0.0027253468","0.00245696742706569"
187,2019-08-05 12:12:02,"0.0028073978125","0.00251167005650404"
188,2019-08-05 12:12:03,"0.00230461628571429","0.00247001782283502"
189,2019-08-05 12:12:04,"0.0022377203125","0.00250718387371975"
190,2019-08-05 12:12:05,"0.00261487823529412","0.00273755399589685"
191,2019-08-05 12:12:06,"0.00312157846666667","0.0030929788866165"
192,2019-08-05 12:12:07,"0.00374028147058824","0.00332545787352143"
193,2019-08-05 12:12:08,"0.00384738293333333","0.00341639899769187"
194,2019-08-05 12:12:09,"0.00326063152941176","0.00338292573335633"
195,2019-08-05 12:12:10,"0.00473782107142857","0.00332324775456495"
196,2019-08-05 12:12:11,"0.00252829592857143","0.00315515354207986"
197,2019-08-05 12:12:12,"0.00308605688235294","0.0031927625493172"
198,2019-08-05 12:12:13,"0.004012258625","0.0033722344612095"
199,2019-08-05 12:12:14,"0.0029559629375","0.00331017336664051"
200,2019-08-05 12:12:15,"0.00368664922222222","0.00338259180766897"
201,2019-08-05 12:12:16,"0.00366204693333333","0.0035783319363153"
202,2019-08-05 12:12:17,"0.00415803994117647","0.00355002020368907"
203,2019-08-05 12:12:18,"0.00270361113333333","0.00319829485439383"
204,2019-08-05 12:12:19,"0.0029434560625","0.00308386753799086"
205,2019-08-05 12:12:20,"0.0031194805","0.0031561895418353"
206,2019-08-05 12:12:21,"0.003747257375","0.00331864740240656"
207,2019-08-05 12:12:22,"0.00327520405555556","0.00328138851245007"
208,2019-08-05 12:12:23,"0.003834487875","0.00339194712280189"
209,2019-08-05 12:12:24,"0.00378903746666667","0.00351811356044052"
210,2019-08-05 12:12:25,"0.0036504511875","0.00339136573318318"
211,2019-08-05 12:12:26,"0.0031665655625","0.00317163290073079"
212,2019-08-05 12:12:27,"0.002704779875","0.00296958545096556"
213,2019-08-05 12:12:28,"0.00253985925","0.00293349102021385"
214,2019-08-05 12:12:29,"0.0036158251875","0.00311073547914949"
215,2019-08-05 12:12:30,"0.0027646668125","0.00305906931460981"
216,2019-08-05 12:12:31,"0.003117214875","0.00322392951979123"
217,2019-08-05 12:12:32,"0.0040992364375","0.00356295235784958"
218,2019-08-05 12:12:33,"0.00465898041176471","0.00375984049805589"
219,2019-08-05 12:12:34,"0.00321251170588235","0.0034477005780008"
220,2019-08-05 12:12:35,"0.00349767906666667","0.00324646249147569"
221,2019-08-05 12:12:36,"",""
222,2019-08-05 12:12:37,"",""
223,2019-08-05 12:12:38,"",""
224,2019-08-05 12:12:39,"",""
225,2019-08-05 12:12:40,"",""
226,2019-08-05 12:12:41,"",""
227,2019-08-05 12:12:42,"",""
228,2019-08-05 12:12:43,"",""
229,2019-08-05 12:12:44,"",""
230,2019-08-05 12:12:45,"",""
231,2019-08-05 12:12:46,"",""
232,2019-08-05 12:12:47,"",""
233,2019-08-05 12:12:48,"",""
234,2019-08-05 12:12:49,"",""
235,2019-08-05 12:12:50,"",""
236,2019-08-05 12:12:51,"",""
237,2019-08-05 12:12:52,"",""
238,2019-08-05 12:12:53,"",""
239,2019-08-05 12:12:54,"",""
240,2019-08-05 12:12:55,"",""
241,2019-08-05 12:12:56,"",""
242,2019-08-05 12:12:57,"",""
243,2019-08-05 12:12:58,"",""
244,2019-08-05 12:12:59,"",""
245,2019-08-05 12:13:00,"",""
246,2019-08-05 12:13:01,"",""
247,2019-08-05 12:13:02,"",""
248,2019-08-05 12:13:03,"",""
249,2019-08-05 12:13:04,"",""
250,2019-08-05 12:13:05,"0.00504148","0.00325763802889144"
251,2019-08-05 12:13:06,"0.00309083971428571","0.00311671384728436"
252,2019-08-05 12:13:07,"0.002590569","0.00286982085737335"
253,2019-08-05 12:13:08,"0.0033679225","0.00279532468073284"
