"Time","Timestamp","PP","NR_PP"
0,2019-10-07 09:56:14,"0.00447376591666667","0.00342455495297366"
1,2019-10-07 09:56:15,"0.00378669166666667","0.00343744358257183"
2,2019-10-07 09:56:16,"0.0042370171875","0.00345277120966671"
3,2019-10-07 09:56:17,"0.00293127293333333","0.00347170052160326"
4,2019-10-07 09:56:18,"0.00382337878571429","0.0034892672605223"
5,2019-10-07 09:56:19,"0.0046807634","0.00350663158069827"
6,2019-10-07 09:56:20,"0.0036164675","0.00352373968910526"
7,2019-10-07 09:56:21,"0.00369127206666667","0.00354052911634847"
8,2019-10-07 09:56:22,"0.00425709993333333","0.00355751261385464"
9,2019-10-07 09:56:23,"0.0051138125","0.00357351021047375"
10,2019-10-07 09:56:24,"0.00420807623529412","0.00359009220953979"
11,2019-10-07 09:56:25,"0.00441926893333333","0.0036066292791768"
12,2019-10-07 09:56:26,"0.00727355245454545","0.00361959886292706"
13,2019-10-07 09:56:27,"",""
14,2019-10-07 09:56:28,"",""
15,2019-10-07 09:56:29,"",""
16,2019-10-07 09:56:30,"",""
17,2019-10-07 09:56:31,"",""
18,2019-10-07 09:56:32,"",""
19,2019-10-07 09:56:33,"0.00723768971428571","0.0036283195851338"
20,2019-10-07 09:56:34,"0.00319808533333333","0.00363726991320585"
21,2019-10-07 09:56:35,"0.00270724976666667","0.00364823615280714"
22,2019-10-07 09:56:36,"",""
23,2019-10-07 09:56:37,"",""
24,2019-10-07 09:56:38,"0.0036880573","0.00365794226687438"
25,2019-10-07 09:56:39,"0.0048334666","0.00366853876105507"
26,2019-10-07 09:56:40,"0.00537626707692308","0.00367990565510354"
27,2019-10-07 09:56:41,"0.00456124875","0.00369107732925397"
28,2019-10-07 09:56:42,"0.00439921642857143","0.00370202982143121"
29,2019-10-07 09:56:43,"0.00482663246666667","0.00371201238271879"
30,2019-10-07 09:56:44,"0.0040065392","0.00372173689918768"
31,2019-10-07 09:56:45,"0.003768536","0.00372998076531409"
32,2019-10-07 09:56:46,"0.00357839066666667","0.00373772690472435"
33,2019-10-07 09:56:47,"0.0033344252","0.0037457931453268"
34,2019-10-07 09:56:48,"0.00480423793333333","0.00375329407472756"
35,2019-10-07 09:56:49,"0.003899294","0.00376002459570677"
36,2019-10-07 09:56:50,"0.00410165866666667","0.00376624906186978"
37,2019-10-07 09:56:51,"0.00431687813333333","0.00377218003233716"
38,2019-10-07 09:56:52,"0.00377991906666667","0.00377760793942703"
39,2019-10-07 09:56:53,"0.00447977206666667","0.0037825510460698"
40,2019-10-07 09:56:54,"0.0052984444","0.0037870295277314"
41,2019-10-07 09:56:55,"0.00433271192857143","0.00379094057601209"
42,2019-10-07 09:56:56,"0.0049104646","0.00379445719738338"
43,2019-10-07 09:56:57,"0.00423792957142857","0.00379761408103818"
44,2019-10-07 09:56:58,"0.00434848942857143","0.00380034215848059"
45,2019-10-07 09:56:59,"0.00446067876923077","0.00380270607783371"
46,2019-10-07 09:57:00,"0.0037598846875","0.00380497928496983"
47,2019-10-07 09:57:01,"0.0054977090625","0.00380722575509961"
48,2019-10-07 09:57:02,"0.0037795598","0.00380918684880023"
49,2019-10-07 09:57:03,"0.0042679104375","0.00381098822449517"
50,2019-10-07 09:57:04,"0.00323257206666667","0.00381268910558566"
51,2019-10-07 09:57:05,"0.00300148486666667","0.00381429249806865"
52,2019-10-07 09:57:06,"0.0048775038","0.0038159082309199"
53,2019-10-07 09:57:07,"0.00453720141666667","0.00381741496821625"
54,2019-10-07 09:57:08,"0.0035584158","0.00381840530485745"
55,2019-10-07 09:57:09,"",""
56,2019-10-07 09:57:10,"",""
57,2019-10-07 09:57:11,"",""
58,2019-10-07 09:57:12,"",""
59,2019-10-07 09:57:13,"",""
60,2019-10-07 09:57:14,"",""
61,2019-10-07 09:57:15,"",""
62,2019-10-07 09:57:16,"",""
63,2019-10-07 09:57:17,"",""
64,2019-10-07 09:57:18,"",""
65,2019-10-07 09:57:19,"",""
66,2019-10-07 09:57:20,"",""
67,2019-10-07 09:57:21,"",""
68,2019-10-07 09:57:22,"",""
69,2019-10-07 09:57:23,"",""
70,2019-10-07 09:57:24,"",""
71,2019-10-07 09:57:25,"",""
72,2019-10-07 09:57:26,"",""
73,2019-10-07 09:57:27,"",""
74,2019-10-07 09:57:28,"",""
75,2019-10-07 09:57:29,"",""
76,2019-10-07 09:57:30,"",""
77,2019-10-07 09:57:31,"",""
78,2019-10-07 09:57:32,"",""
79,2019-10-07 09:57:33,"",""
80,2019-10-07 09:57:34,"",""
81,2019-10-07 09:57:35,"",""
82,2019-10-07 09:57:36,"",""
83,2019-10-07 09:57:37,"",""
84,2019-10-07 09:57:38,"",""
85,2019-10-07 09:57:39,"",""
86,2019-10-07 09:57:40,"",""
87,2019-10-07 09:57:41,"",""
88,2019-10-07 09:57:42,"",""
89,2019-10-07 09:57:43,"",""
90,2019-10-07 09:57:44,"",""
91,2019-10-07 09:57:45,"",""
92,2019-10-07 09:57:46,"",""
93,2019-10-07 09:57:47,"",""
94,2019-10-07 09:57:48,"",""
95,2019-10-07 09:57:49,"",""
96,2019-10-07 09:57:50,"",""
97,2019-10-07 09:57:51,"",""
98,2019-10-07 09:57:52,"",""
99,2019-10-07 09:57:53,"",""
100,2019-10-07 09:57:54,"",""
101,2019-10-07 09:57:55,"",""
102,2019-10-07 09:57:56,"",""
103,2019-10-07 09:57:57,"",""
104,2019-10-07 09:57:58,"",""
105,2019-10-07 09:57:59,"",""
106,2019-10-07 09:58:00,"",""
107,2019-10-07 09:58:01,"",""
108,2019-10-07 09:58:02,"",""
109,2019-10-07 09:58:03,"",""
110,2019-10-07 09:58:04,"",""
111,2019-10-07 09:58:05,"",""
112,2019-10-07 09:58:06,"",""
113,2019-10-07 09:58:07,"",""
114,2019-10-07 09:58:08,"",""
115,2019-10-07 09:58:09,"",""
116,2019-10-07 09:58:10,"",""
117,2019-10-07 09:58:11,"",""
118,2019-10-07 09:58:12,"",""
119,2019-10-07 09:58:13,"",""
120,2019-10-07 09:58:14,"",""
121,2019-10-07 09:58:15,"",""
122,2019-10-07 09:58:16,"",""
123,2019-10-07 09:58:17,"",""
124,2019-10-07 09:58:18,"",""
125,2019-10-07 09:58:19,"",""
126,2019-10-07 09:58:20,"",""
127,2019-10-07 09:58:21,"",""
128,2019-10-07 09:58:22,"",""
129,2019-10-07 09:58:23,"",""
130,2019-10-07 09:58:24,"0.0037950595","0.00381907151362551"
131,2019-10-07 09:58:25,"0.0042785205","0.00382021204695464"
132,2019-10-07 09:58:26,"0.00289166966666667","0.00382162228865574"
133,2019-10-07 09:58:27,"0.00403600609090909","0.00382306887679245"
134,2019-10-07 09:58:28,"0.00393535327272727","0.00382478587416306"
135,2019-10-07 09:58:29,"0.00373232975","0.0038267413854857"
136,2019-10-07 09:58:30,"0.003278872","0.00382916938654973"
137,2019-10-07 09:58:31,"0.0032311775","0.00383119220170208"
138,2019-10-07 09:58:32,"0.004625765125","0.00383270830389217"
139,2019-10-07 09:58:33,"0.00297179807692308","0.00383513348123656"
140,2019-10-07 09:58:34,"0.00248314876923077","0.00383837866827501"
141,2019-10-07 09:58:35,"0.00321747185714286","0.00384205199717555"
142,2019-10-07 09:58:36,"0.003557921","0.00384618719502675"
143,2019-10-07 09:58:37,"0.00354140707692308","0.0038504869751554"
144,2019-10-07 09:58:38,"0.00454684707692308","0.00385491423087379"
145,2019-10-07 09:58:39,"0.00393712764285714","0.00385979766220504"
146,2019-10-07 09:58:40,"0.00438100092307692","0.0038649507958496"
147,2019-10-07 09:58:41,"0.00412835023076923","0.00387015319337424"
148,2019-10-07 09:58:42,"0.0034636814","0.00387492918626893"
149,2019-10-07 09:58:43,"",""
150,2019-10-07 09:58:44,"",""
151,2019-10-07 09:58:45,"",""
152,2019-10-07 09:58:46,"",""
153,2019-10-07 09:58:47,"",""
154,2019-10-07 09:58:48,"0.0029537076","0.00387812413364945"
155,2019-10-07 09:58:49,"0.00277372057142857","0.0038822645082693"
156,2019-10-07 09:58:50,"0.00332675028571429","0.00388850133942947"
157,2019-10-07 09:58:51,"0.003436214","0.00389487904355076"
158,2019-10-07 09:58:52,"0.00350782907142857","0.00390135935587016"
159,2019-10-07 09:58:53,"0.004478346","0.00390766910614298"
160,2019-10-07 09:58:54,"0.0047855878","0.00391423916336884"
161,2019-10-07 09:58:55,"0.00664313775","0.00392056652852687"
162,2019-10-07 09:58:56,"0.0051574267","0.00392569462624223"
163,2019-10-07 09:58:57,"",""
164,2019-10-07 09:58:58,"",""
165,2019-10-07 09:58:59,"",""
166,2019-10-07 09:59:00,"",""
167,2019-10-07 09:59:01,"",""
168,2019-10-07 09:59:02,"",""
169,2019-10-07 09:59:03,"",""
170,2019-10-07 09:59:04,"",""
171,2019-10-07 09:59:05,"",""
172,2019-10-07 09:59:06,"0.00464232283333333","0.00393077942724374"
173,2019-10-07 09:59:07,"0.00449866228571429","0.00393671443696506"
174,2019-10-07 09:59:08,"0.00463793466666667","0.00394255190938158"
175,2019-10-07 09:59:09,"0.00448467057142857","0.00394826754104338"
176,2019-10-07 09:59:10,"0.00379575678571429","0.00395427332668459"
177,2019-10-07 09:59:11,"0.0042555182","0.00396031001950257"
178,2019-10-07 09:59:12,"0.00421689238461538","0.00396595222351584"
179,2019-10-07 09:59:13,"0.0045743132","0.0039713931757245"
180,2019-10-07 09:59:14,"0.00383012771428571","0.00397681723866305"
181,2019-10-07 09:59:15,"0.0044444824","0.0039820149186253"
182,2019-10-07 09:59:16,"0.0041680914","0.00398715493276605"
183,2019-10-07 09:59:17,"0.00411141221428571","0.00399189449948109"
184,2019-10-07 09:59:18,"0.00555899373333333","0.0039964071976943"
185,2019-10-07 09:59:19,"0.00404073576923077","0.00400055921853937"
186,2019-10-07 09:59:20,"0.00393370653333333","0.00400450748868861"
187,2019-10-07 09:59:21,"0.00383472928571429","0.0040083990548504"
188,2019-10-07 09:59:22,"0.00531917371428571","0.00401197131140256"
189,2019-10-07 09:59:23,"0.00473856","0.0040154929144955"
190,2019-10-07 09:59:24,"0.00373192238461538","0.00401873957270043"
191,2019-10-07 09:59:25,"0.00399099166666667","0.0040218466962151"
192,2019-10-07 09:59:26,"0.0051097922","0.00402504817805909"
193,2019-10-07 09:59:27,"0.00566848806666667","0.00402814186378251"
194,2019-10-07 09:59:28,"0.0038515986","0.00403115700674904"
195,2019-10-07 09:59:29,"0.00377984628571429","0.00403402674898465"
196,2019-10-07 09:59:30,"0.00509567166666667","0.00403688257983782"
197,2019-10-07 09:59:31,"0.00399155166666667","0.00403985554897025"
198,2019-10-07 09:59:32,"0.0049015175","0.00404298422172302"
199,2019-10-07 09:59:33,"0.0047576254","0.00404620551855808"
200,2019-10-07 09:59:34,"0.00376832093333333","0.00404944511064232"
201,2019-10-07 09:59:35,"0.0035397175","0.00405271608120177"
202,2019-10-07 09:59:36,"0.00354849613333333","0.00405614795684532"
203,2019-10-07 09:59:37,"0.00304175023529412","0.00406013949342901"
204,2019-10-07 09:59:38,"0.00431708878571429","0.00406421529710101"
205,2019-10-07 09:59:39,"0.00340570753333333","0.00406822609672012"
206,2019-10-07 09:59:40,"0.00441109176923077","0.0040722682031738"
207,2019-10-07 09:59:41,"0.00387251121428571","0.00407631861740912"
208,2019-10-07 09:59:42,"0.00370229013333333","0.00408081451322724"
209,2019-10-07 09:59:43,"0.00334517378571429","0.00408543449197535"
210,2019-10-07 09:59:44,"0.0039169876875","0.00409031351065557"
211,2019-10-07 09:59:45,"0.00354605875","0.00409558157159781"
212,2019-10-07 09:59:46,"0.00510716916666667","0.00410020540068486"
213,2019-10-07 09:59:47,"0.00535114488888889","0.00410365871659925"
214,2019-10-07 09:59:48,"",""
215,2019-10-07 09:59:49,"",""
216,2019-10-07 09:59:50,"",""
217,2019-10-07 09:59:51,"",""
218,2019-10-07 09:59:52,"",""
219,2019-10-07 09:59:53,"",""
220,2019-10-07 09:59:54,"",""
221,2019-10-07 09:59:55,"",""
222,2019-10-07 09:59:56,"",""
223,2019-10-07 09:59:57,"",""
224,2019-10-07 09:59:58,"",""
225,2019-10-07 09:59:59,"",""
226,2019-10-07 10:00:00,"",""
227,2019-10-07 10:00:01,"",""
228,2019-10-07 10:00:02,"",""
229,2019-10-07 10:00:03,"",""
230,2019-10-07 10:00:04,"",""
231,2019-10-07 10:00:05,"",""
232,2019-10-07 10:00:06,"",""
233,2019-10-07 10:00:07,"",""
234,2019-10-07 10:00:08,"",""
235,2019-10-07 10:00:09,"",""
236,2019-10-07 10:00:10,"",""
237,2019-10-07 10:00:11,"",""
238,2019-10-07 10:00:12,"",""
239,2019-10-07 10:00:13,"",""
240,2019-10-07 10:00:14,"",""
