"HR","Timestamp"
69,2019-02-15 11:58:12
78.5,2019-02-15 11:58:13
69.67,2019-02-15 11:58:14
74.25,2019-02-15 11:58:15
78.6,2019-02-15 11:58:16
75.33,2019-02-15 11:58:17
73,2019-02-15 11:58:18
73.25,2019-02-15 11:58:19
73.44,2019-02-15 11:58:20
73.6,2019-02-15 11:58:21
73.91,2019-02-15 11:58:22
74.17,2019-02-15 11:58:23
74.23,2019-02-15 11:58:24
74.79,2019-02-15 11:58:25
75.2,2019-02-15 11:58:26
75.62,2019-02-15 11:58:27
75.94,2019-02-15 11:58:28
76.28,2019-02-15 11:58:29
76.58,2019-02-15 11:58:30
76.9,2019-02-15 11:58:31
76.81,2019-02-15 11:58:32
76.73,2019-02-15 11:58:33
76.65,2019-02-15 11:58:34
76.46,2019-02-15 11:58:35
76.08,2019-02-15 11:58:36
75.85,2019-02-15 11:58:37
75.78,2019-02-15 11:58:38
75.75,2019-02-15 11:58:39
75.69,2019-02-15 11:58:40
76,2019-02-15 11:58:41
76.29,2019-02-15 11:58:42
76.69,2019-02-15 11:58:43
77.06,2019-02-15 11:58:44
77.38,2019-02-15 11:58:45
77.66,2019-02-15 11:58:46
77.89,2019-02-15 11:58:47
78.14,2019-02-15 11:58:48
78.37,2019-02-15 11:58:49
78.54,2019-02-15 11:58:50
78.72,2019-02-15 11:58:51
79.02,2019-02-15 11:58:52
79.24,2019-02-15 11:58:53
79.72,2019-02-15 11:58:54
80.14,2019-02-15 11:58:55
80.56,2019-02-15 11:58:56
81.07,2019-02-15 11:58:57
81.53,2019-02-15 11:58:58
81.96,2019-02-15 11:58:59
82.35,2019-02-15 11:59:00
82.74,2019-02-15 11:59:01
83.08,2019-02-15 11:59:02
83.38,2019-02-15 11:59:03
83.72,2019-02-15 11:59:04
84.06,2019-02-15 11:59:05
84.38,2019-02-15 11:59:06
84.64,2019-02-15 11:59:07
84.75,2019-02-15 11:59:08
84.84,2019-02-15 11:59:09
84.93,2019-02-15 11:59:10
84.95,2019-02-15 11:59:11
85.38,2019-02-15 11:59:12
85.55,2019-02-15 11:59:13
86.33,2019-02-15 11:59:14
86.53,2019-02-15 11:59:15
86.6,2019-02-15 11:59:16
87.28,2019-02-15 11:59:17
87.93,2019-02-15 11:59:18
88.27,2019-02-15 11:59:19
88.62,2019-02-15 11:59:20
88.95,2019-02-15 11:59:21
89.23,2019-02-15 11:59:22
89.22,2019-02-15 11:59:23
89.25,2019-02-15 11:59:24
89.2,2019-02-15 11:59:25
89.12,2019-02-15 11:59:26
89,2019-02-15 11:59:27
88.9,2019-02-15 11:59:28
88.78,2019-02-15 11:59:29
88.67,2019-02-15 11:59:30
88.53,2019-02-15 11:59:31
88.53,2019-02-15 11:59:32
88.53,2019-02-15 11:59:33
88.53,2019-02-15 11:59:34
88.57,2019-02-15 11:59:35
88.73,2019-02-15 11:59:36
88.83,2019-02-15 11:59:37
89,2019-02-15 11:59:38
89.1,2019-02-15 11:59:39
89.25,2019-02-15 11:59:40
89.22,2019-02-15 11:59:41
89.17,2019-02-15 11:59:42
88.97,2019-02-15 11:59:43
88.8,2019-02-15 11:59:44
88.68,2019-02-15 11:59:45
88.58,2019-02-15 11:59:46
88.52,2019-02-15 11:59:47
88.32,2019-02-15 11:59:48
88.13,2019-02-15 11:59:49
88.05,2019-02-15 11:59:50
87.9,2019-02-15 11:59:51
87.67,2019-02-15 11:59:52
87.5,2019-02-15 11:59:53
87.22,2019-02-15 11:59:54
86.95,2019-02-15 11:59:55
86.65,2019-02-15 11:59:56
86.22,2019-02-15 11:59:57
85.8,2019-02-15 11:59:58
85.38,2019-02-15 11:59:59
85.03,2019-02-15 12:00:00
84.65,2019-02-15 12:00:01
84.3,2019-02-15 12:00:02
83.95,2019-02-15 12:00:03
83.55,2019-02-15 12:00:04
83.15,2019-02-15 12:00:05
82.77,2019-02-15 12:00:06
82.37,2019-02-15 12:00:07
82.1,2019-02-15 12:00:08
81.83,2019-02-15 12:00:09
81.62,2019-02-15 12:00:10
81.7,2019-02-15 12:00:11
81.62,2019-02-15 12:00:12
81.43,2019-02-15 12:00:13
81.23,2019-02-15 12:00:14
81.03,2019-02-15 12:00:15
80.83,2019-02-15 12:00:16
80.63,2019-02-15 12:00:17
80.47,2019-02-15 12:00:18
80.37,2019-02-15 12:00:19
80.22,2019-02-15 12:00:20
80.12,2019-02-15 12:00:21
80.03,2019-02-15 12:00:22
80.22,2019-02-15 12:00:23
80.37,2019-02-15 12:00:24
80.47,2019-02-15 12:00:25
80.57,2019-02-15 12:00:26
80.7,2019-02-15 12:00:27
80.82,2019-02-15 12:00:28
80.98,2019-02-15 12:00:29
81.15,2019-02-15 12:00:30
81.3,2019-02-15 12:00:31
81.45,2019-02-15 12:00:32
81.63,2019-02-15 12:00:33
81.82,2019-02-15 12:00:34
82.02,2019-02-15 12:00:35
82.17,2019-02-15 12:00:36
82.28,2019-02-15 12:00:37
82.12,2019-02-15 12:00:38
82,2019-02-15 12:00:39
81.83,2019-02-15 12:00:40
81.67,2019-02-15 12:00:41
81.53,2019-02-15 12:00:42
81.38,2019-02-15 12:00:43
81.17,2019-02-15 12:00:44
80.92,2019-02-15 12:00:45
80.68,2019-02-15 12:00:46
80.42,2019-02-15 12:00:47
80.17,2019-02-15 12:00:48
80.25,2019-02-15 12:00:49
80.32,2019-02-15 12:00:50
80.42,2019-02-15 12:00:51
80.52,2019-02-15 12:00:52
80.58,2019-02-15 12:00:53
80.63,2019-02-15 12:00:54
80.75,2019-02-15 12:00:55
80.8,2019-02-15 12:00:56
81.07,2019-02-15 12:00:57
81.37,2019-02-15 12:00:58
81.58,2019-02-15 12:00:59
81.7,2019-02-15 12:01:00
81.83,2019-02-15 12:01:01
81.92,2019-02-15 12:01:02
82.03,2019-02-15 12:01:03
82.18,2019-02-15 12:01:04
82.32,2019-02-15 12:01:05
82.43,2019-02-15 12:01:06
82.62,2019-02-15 12:01:07
82.8,2019-02-15 12:01:08
82.97,2019-02-15 12:01:09
83.1,2019-02-15 12:01:10
83,2019-02-15 12:01:11
82.9,2019-02-15 12:01:12
82.82,2019-02-15 12:01:13
82.67,2019-02-15 12:01:14
82.5,2019-02-15 12:01:15
82.35,2019-02-15 12:01:16
82.18,2019-02-15 12:01:17
82.02,2019-02-15 12:01:18
81.78,2019-02-15 12:01:19
81.62,2019-02-15 12:01:20
81.32,2019-02-15 12:01:21
81.15,2019-02-15 12:01:22
81.03,2019-02-15 12:01:23
80.85,2019-02-15 12:01:24
80.72,2019-02-15 12:01:25
80.65,2019-02-15 12:01:26
80.53,2019-02-15 12:01:27
80.43,2019-02-15 12:01:28
80.28,2019-02-15 12:01:29
80.15,2019-02-15 12:01:30
80.02,2019-02-15 12:01:31
79.9,2019-02-15 12:01:32
79.75,2019-02-15 12:01:33
79.6,2019-02-15 12:01:34
79.45,2019-02-15 12:01:35
79.3,2019-02-15 12:01:36
79.18,2019-02-15 12:01:37
79.22,2019-02-15 12:01:38
79.25,2019-02-15 12:01:39
79.2,2019-02-15 12:01:40
79.18,2019-02-15 12:01:41
79.18,2019-02-15 12:01:42
79.27,2019-02-15 12:01:43
79.38,2019-02-15 12:01:44
79.53,2019-02-15 12:01:45
79.58,2019-02-15 12:01:46
79.73,2019-02-15 12:01:47
80.02,2019-02-15 12:01:48
79.95,2019-02-15 12:01:49
79.85,2019-02-15 12:01:50
79.77,2019-02-15 12:01:51
80.18,2019-02-15 12:01:52
80.58,2019-02-15 12:01:53
80.93,2019-02-15 12:01:54
81.23,2019-02-15 12:01:55
81.57,2019-02-15 12:01:56
81.75,2019-02-15 12:01:57
81.93,2019-02-15 12:01:58
82.2,2019-02-15 12:01:59
82.5,2019-02-15 12:02:00
82.9,2019-02-15 12:02:01
83.28,2019-02-15 12:02:02
83.35,2019-02-15 12:02:03
83.2,2019-02-15 12:02:04
82.9,2019-02-15 12:02:05
82.62,2019-02-15 12:02:06
82.32,2019-02-15 12:02:07
81.93,2019-02-15 12:02:08
81.58,2019-02-15 12:02:09
81.22,2019-02-15 12:02:10
80.85,2019-02-15 12:02:11
80.5,2019-02-15 12:02:12
80,2019-02-15 12:02:13
80.12,2019-02-15 12:02:14
80.2,2019-02-15 12:02:15
80.3,2019-02-15 12:02:16
80.33,2019-02-15 12:02:17
80.42,2019-02-15 12:02:18
