"HR","Timestamp"
92,2019-05-30 13:31:56
85,2019-05-30 13:31:57
91,2019-05-30 13:31:58
90.25,2019-05-30 13:31:59
94.8,2019-05-30 13:32:00
89.17,2019-05-30 13:32:01
97.71,2019-05-30 13:32:02
101.25,2019-05-30 13:32:03
103.89,2019-05-30 13:32:04
112.1,2019-05-30 13:32:05
107.27,2019-05-30 13:32:06
110.92,2019-05-30 13:32:07
106.92,2019-05-30 13:32:08
110.5,2019-05-30 13:32:09
109.4,2019-05-30 13:32:10
108.62,2019-05-30 13:32:11
107.88,2019-05-30 13:32:12
105.61,2019-05-30 13:32:13
103.11,2019-05-30 13:32:14
100.75,2019-05-30 13:32:15
99.86,2019-05-30 13:32:16
99.14,2019-05-30 13:32:17
98.48,2019-05-30 13:32:18
97.88,2019-05-30 13:32:19
97.36,2019-05-30 13:32:20
96.88,2019-05-30 13:32:21
96.48,2019-05-30 13:32:22
96.18,2019-05-30 13:32:23
95.97,2019-05-30 13:32:24
95.77,2019-05-30 13:32:25
95.58,2019-05-30 13:32:26
95.81,2019-05-30 13:32:27
96.15,2019-05-30 13:32:28
96.59,2019-05-30 13:32:29
96.97,2019-05-30 13:32:30
97.36,2019-05-30 13:32:31
97.7,2019-05-30 13:32:32
98.05,2019-05-30 13:32:33
98.44,2019-05-30 13:32:34
98.78,2019-05-30 13:32:35
99.07,2019-05-30 13:32:36
99.36,2019-05-30 13:32:37
99.63,2019-05-30 13:32:38
99.86,2019-05-30 13:32:39
100.11,2019-05-30 13:32:40
100.37,2019-05-30 13:32:41
100.62,2019-05-30 13:32:42
100.92,2019-05-30 13:32:43
101.22,2019-05-30 13:32:44
101.54,2019-05-30 13:32:45
102.16,2019-05-30 13:32:46
102.73,2019-05-30 13:32:47
103.3,2019-05-30 13:32:48
103.83,2019-05-30 13:32:49
104.42,2019-05-30 13:32:50
105.04,2019-05-30 13:32:51
105.63,2019-05-30 13:32:52
106.17,2019-05-30 13:32:53
106.75,2019-05-30 13:32:54
107.27,2019-05-30 13:32:55
108.1,2019-05-30 13:32:56
109.23,2019-05-30 13:32:57
109.95,2019-05-30 13:32:58
110.9,2019-05-30 13:32:59
111.43,2019-05-30 13:33:00
112.83,2019-05-30 13:33:01
112.77,2019-05-30 13:33:02
113.07,2019-05-30 13:33:03
113.68,2019-05-30 13:33:04
112.38,2019-05-30 13:33:05
113.12,2019-05-30 13:33:06
112.87,2019-05-30 13:33:07
113.38,2019-05-30 13:33:08
112.27,2019-05-30 13:33:09
112.93,2019-05-30 13:33:10
112.37,2019-05-30 13:33:11
112.97,2019-05-30 13:33:12
112.9,2019-05-30 13:33:13
114.2,2019-05-30 13:33:14
114.73,2019-05-30 13:33:15
115.63,2019-05-30 13:33:16
116.73,2019-05-30 13:33:17
117.85,2019-05-30 13:33:18
118.65,2019-05-30 13:33:19
119.73,2019-05-30 13:33:20
119.88,2019-05-30 13:33:21
120.03,2019-05-30 13:33:22
119.82,2019-05-30 13:33:23
119.47,2019-05-30 13:33:24
119.08,2019-05-30 13:33:25
118.73,2019-05-30 13:33:26
118.15,2019-05-30 13:33:27
117.5,2019-05-30 13:33:28
116.83,2019-05-30 13:33:29
116.2,2019-05-30 13:33:30
115.55,2019-05-30 13:33:31
114.92,2019-05-30 13:33:32
114.32,2019-05-30 13:33:33
113.7,2019-05-30 13:33:34
113.1,2019-05-30 13:33:35
112.53,2019-05-30 13:33:36
111.95,2019-05-30 13:33:37
111.37,2019-05-30 13:33:38
110.8,2019-05-30 13:33:39
110.18,2019-05-30 13:33:40
109.5,2019-05-30 13:33:41
108.82,2019-05-30 13:33:42
108.05,2019-05-30 13:33:43
107.28,2019-05-30 13:33:44
106.5,2019-05-30 13:33:45
105.47,2019-05-30 13:33:46
104.47,2019-05-30 13:33:47
103.47,2019-05-30 13:33:48
102.48,2019-05-30 13:33:49
101.47,2019-05-30 13:33:50
100.52,2019-05-30 13:33:51
99.55,2019-05-30 13:33:52
98.57,2019-05-30 13:33:53
97.48,2019-05-30 13:33:54
96.43,2019-05-30 13:33:55
95.17,2019-05-30 13:33:56
94.2,2019-05-30 13:33:57
93.32,2019-05-30 13:33:58
92.45,2019-05-30 13:33:59
91.55,2019-05-30 13:34:00
90.65,2019-05-30 13:34:01
89.75,2019-05-30 13:34:02
88.88,2019-05-30 13:34:03
87.77,2019-05-30 13:34:04
87.48,2019-05-30 13:34:05
87.27,2019-05-30 13:34:06
86.48,2019-05-30 13:34:07
86.48,2019-05-30 13:34:08
86.48,2019-05-30 13:34:09
85.68,2019-05-30 13:34:10
86.1,2019-05-30 13:34:11
85.37,2019-05-30 13:34:12
85.8,2019-05-30 13:34:13
85.03,2019-05-30 13:34:14
85.07,2019-05-30 13:34:15
84.3,2019-05-30 13:34:16
83.3,2019-05-30 13:34:17
82.3,2019-05-30 13:34:18
81.65,2019-05-30 13:34:19
80.73,2019-05-30 13:34:20
80.75,2019-05-30 13:34:21
80.75,2019-05-30 13:34:22
81.07,2019-05-30 13:34:23
81.48,2019-05-30 13:34:24
81.9,2019-05-30 13:34:25
82.3,2019-05-30 13:34:26
82.7,2019-05-30 13:34:27
83.07,2019-05-30 13:34:28
83.38,2019-05-30 13:34:29
83.67,2019-05-30 13:34:30
83.95,2019-05-30 13:34:31
84.25,2019-05-30 13:34:32
84.4,2019-05-30 13:34:33
84.45,2019-05-30 13:34:34
84.52,2019-05-30 13:34:35
84.55,2019-05-30 13:34:36
84.62,2019-05-30 13:34:37
85.15,2019-05-30 13:34:38
85.63,2019-05-30 13:34:39
86.28,2019-05-30 13:34:40
86.97,2019-05-30 13:34:41
87.65,2019-05-30 13:34:42
88.37,2019-05-30 13:34:43
89.07,2019-05-30 13:34:44
89.78,2019-05-30 13:34:45
90.5,2019-05-30 13:34:46
91.2,2019-05-30 13:34:47
91.87,2019-05-30 13:34:48
92.18,2019-05-30 13:34:49
92.17,2019-05-30 13:34:50
93.15,2019-05-30 13:34:51
93.95,2019-05-30 13:34:52
94.75,2019-05-30 13:34:53
95.6,2019-05-30 13:34:54
96.38,2019-05-30 13:34:55
97.3,2019-05-30 13:34:56
97.78,2019-05-30 13:34:57
98.23,2019-05-30 13:34:58
98.68,2019-05-30 13:34:59
99.18,2019-05-30 13:35:00
99.68,2019-05-30 13:35:01
100.2,2019-05-30 13:35:02
100.72,2019-05-30 13:35:03
101.18,2019-05-30 13:35:04
101.7,2019-05-30 13:35:05
102.25,2019-05-30 13:35:06
102.82,2019-05-30 13:35:07
103.35,2019-05-30 13:35:08
103.9,2019-05-30 13:35:09
104.52,2019-05-30 13:35:10
105.18,2019-05-30 13:35:11
105.85,2019-05-30 13:35:12
106.1,2019-05-30 13:35:13
106.33,2019-05-30 13:35:14
105.75,2019-05-30 13:35:15
106.28,2019-05-30 13:35:16
106.53,2019-05-30 13:35:17
106.77,2019-05-30 13:35:18
106.22,2019-05-30 13:35:19
106.57,2019-05-30 13:35:20
107.57,2019-05-30 13:35:21
107.98,2019-05-30 13:35:22
108.42,2019-05-30 13:35:23
108.83,2019-05-30 13:35:24
109.28,2019-05-30 13:35:25
109.73,2019-05-30 13:35:26
110.23,2019-05-30 13:35:27
110.73,2019-05-30 13:35:28
111.23,2019-05-30 13:35:29
111.8,2019-05-30 13:35:30
112.37,2019-05-30 13:35:31
113.13,2019-05-30 13:35:32
114.02,2019-05-30 13:35:33
114.98,2019-05-30 13:35:34
115.93,2019-05-30 13:35:35
116.87,2019-05-30 13:35:36
117.78,2019-05-30 13:35:37
118.68,2019-05-30 13:35:38
119.65,2019-05-30 13:35:39
120.48,2019-05-30 13:35:40
121.35,2019-05-30 13:35:41
122.22,2019-05-30 13:35:42
123.07,2019-05-30 13:35:43
123.92,2019-05-30 13:35:44
124.77,2019-05-30 13:35:45
125.6,2019-05-30 13:35:46
126.45,2019-05-30 13:35:47
127.32,2019-05-30 13:35:48
128.5,2019-05-30 13:35:49
130.02,2019-05-30 13:35:50
130.8,2019-05-30 13:35:51
131.75,2019-05-30 13:35:52
132.75,2019-05-30 13:35:53
133.75,2019-05-30 13:35:54
133.95,2019-05-30 13:35:55
134.2,2019-05-30 13:35:56
134.55,2019-05-30 13:35:57
134.87,2019-05-30 13:35:58
135.2,2019-05-30 13:35:59
135.53,2019-05-30 13:36:00
135.92,2019-05-30 13:36:01
136.32,2019-05-30 13:36:02
136.72,2019-05-30 13:36:03
137.13,2019-05-30 13:36:04
137.55,2019-05-30 13:36:05
137.92,2019-05-30 13:36:06
138.02,2019-05-30 13:36:07
137.55,2019-05-30 13:36:08
136.9,2019-05-30 13:36:09
137.08,2019-05-30 13:36:10
137.12,2019-05-30 13:36:11
137.17,2019-05-30 13:36:12
137.62,2019-05-30 13:36:13
138.07,2019-05-30 13:36:14
139.37,2019-05-30 13:36:15
139.52,2019-05-30 13:36:16
139.97,2019-05-30 13:36:17
140.43,2019-05-30 13:36:18
141.67,2019-05-30 13:36:19
142,2019-05-30 13:36:20
141.7,2019-05-30 13:36:21
142.02,2019-05-30 13:36:22
142.32,2019-05-30 13:36:23
142.63,2019-05-30 13:36:24
142.72,2019-05-30 13:36:25
142.82,2019-05-30 13:36:26
142.92,2019-05-30 13:36:27
143,2019-05-30 13:36:28
142.8,2019-05-30 13:36:29
142.35,2019-05-30 13:36:30
141.92,2019-05-30 13:36:31
141.27,2019-05-30 13:36:32
140.52,2019-05-30 13:36:33
139.77,2019-05-30 13:36:34
139.03,2019-05-30 13:36:35
138.3,2019-05-30 13:36:36
137.57,2019-05-30 13:36:37
136.38,2019-05-30 13:36:38
135.18,2019-05-30 13:36:39
133.98,2019-05-30 13:36:40
132.77,2019-05-30 13:36:41
131.55,2019-05-30 13:36:42
130.33,2019-05-30 13:36:43
129.12,2019-05-30 13:36:44
127.87,2019-05-30 13:36:45
127.33,2019-05-30 13:36:46
127.48,2019-05-30 13:36:47
127.65,2019-05-30 13:36:48
128.1,2019-05-30 13:36:49
128.55,2019-05-30 13:36:50
128.62,2019-05-30 13:36:51
128.7,2019-05-30 13:36:52
128.78,2019-05-30 13:36:53
128.87,2019-05-30 13:36:54
129.77,2019-05-30 13:36:55
130.6,2019-05-30 13:36:56
131.42,2019-05-30 13:36:57
132.2,2019-05-30 13:36:58
132.98,2019-05-30 13:36:59
133.73,2019-05-30 13:37:00
134.43,2019-05-30 13:37:01
134.97,2019-05-30 13:37:02
135.47,2019-05-30 13:37:03
135.72,2019-05-30 13:37:04
136,2019-05-30 13:37:05
136.3,2019-05-30 13:37:06
136.68,2019-05-30 13:37:07
137.65,2019-05-30 13:37:08
138.78,2019-05-30 13:37:09
139.12,2019-05-30 13:37:10
139.58,2019-05-30 13:37:11
140.02,2019-05-30 13:37:12
140.28,2019-05-30 13:37:13
140.57,2019-05-30 13:37:14
140.82,2019-05-30 13:37:15
140.33,2019-05-30 13:37:16
139.83,2019-05-30 13:37:17
139.1,2019-05-30 13:37:18
138.97,2019-05-30 13:37:19
138.2,2019-05-30 13:37:20
137.1,2019-05-30 13:37:21
136.92,2019-05-30 13:37:22
135.8,2019-05-30 13:37:23
135.63,2019-05-30 13:37:24
135.07,2019-05-30 13:37:25
134.47,2019-05-30 13:37:26
133.83,2019-05-30 13:37:27
133.25,2019-05-30 13:37:28
132.98,2019-05-30 13:37:29
132.9,2019-05-30 13:37:30
132.8,2019-05-30 13:37:31
132.72,2019-05-30 13:37:32
132.7,2019-05-30 13:37:33
132.68,2019-05-30 13:37:34
132.68,2019-05-30 13:37:35
132.68,2019-05-30 13:37:36
132.68,2019-05-30 13:37:37
132.72,2019-05-30 13:37:38
132.78,2019-05-30 13:37:39
133.02,2019-05-30 13:37:40
133.25,2019-05-30 13:37:41
133.52,2019-05-30 13:37:42
133.9,2019-05-30 13:37:43
134.27,2019-05-30 13:37:44
134.7,2019-05-30 13:37:45
134.42,2019-05-30 13:37:46
133.45,2019-05-30 13:37:47
132.48,2019-05-30 13:37:48
131.28,2019-05-30 13:37:49
130.08,2019-05-30 13:37:50
128.83,2019-05-30 13:37:51
127.65,2019-05-30 13:37:52
126.52,2019-05-30 13:37:53
125.53,2019-05-30 13:37:54
124.62,2019-05-30 13:37:55
123.63,2019-05-30 13:37:56
122.7,2019-05-30 13:37:57
121.77,2019-05-30 13:37:58
120.8,2019-05-30 13:37:59
119.83,2019-05-30 13:38:00
118.87,2019-05-30 13:38:01
118.03,2019-05-30 13:38:02
117.17,2019-05-30 13:38:03
116.48,2019-05-30 13:38:04
115.78,2019-05-30 13:38:05
115.1,2019-05-30 13:38:06
114.58,2019-05-30 13:38:07
114.08,2019-05-30 13:38:08
113.57,2019-05-30 13:38:09
113,2019-05-30 13:38:10
112.37,2019-05-30 13:38:11
111.77,2019-05-30 13:38:12
111.32,2019-05-30 13:38:13
110.85,2019-05-30 13:38:14
111.02,2019-05-30 13:38:15
111.97,2019-05-30 13:38:16
112.9,2019-05-30 13:38:17
114.07,2019-05-30 13:38:18
114.85,2019-05-30 13:38:19
116.47,2019-05-30 13:38:20
118.42,2019-05-30 13:38:21
119.43,2019-05-30 13:38:22
121.83,2019-05-30 13:38:23
123.28,2019-05-30 13:38:24
125.35,2019-05-30 13:38:25
127.42,2019-05-30 13:38:26
129.5,2019-05-30 13:38:27
131.48,2019-05-30 13:38:28
133.45,2019-05-30 13:38:29
135.42,2019-05-30 13:38:30
137.4,2019-05-30 13:38:31
139.1,2019-05-30 13:38:32
140.8,2019-05-30 13:38:33
142.5,2019-05-30 13:38:34
144.2,2019-05-30 13:38:35
145.92,2019-05-30 13:38:36
147.65,2019-05-30 13:38:37
149.35,2019-05-30 13:38:38
151.03,2019-05-30 13:38:39
152.65,2019-05-30 13:38:40
154.23,2019-05-30 13:38:41
155.8,2019-05-30 13:38:42
157.25,2019-05-30 13:38:43
158.72,2019-05-30 13:38:44
160.15,2019-05-30 13:38:45
161.57,2019-05-30 13:38:46
162.97,2019-05-30 13:38:47
164.37,2019-05-30 13:38:48
165.75,2019-05-30 13:38:49
167.12,2019-05-30 13:38:50
168.53,2019-05-30 13:38:51
169.9,2019-05-30 13:38:52
171.23,2019-05-30 13:38:53
172.48,2019-05-30 13:38:54
173.73,2019-05-30 13:38:55
175.05,2019-05-30 13:38:56
176.32,2019-05-30 13:38:57
177.62,2019-05-30 13:38:58
178.9,2019-05-30 13:38:59
180.15,2019-05-30 13:39:00
181.38,2019-05-30 13:39:01
182.2,2019-05-30 13:39:02
183.1,2019-05-30 13:39:03
184.03,2019-05-30 13:39:04
184.83,2019-05-30 13:39:05
185.65,2019-05-30 13:39:06
186.5,2019-05-30 13:39:07
187.17,2019-05-30 13:39:08
188,2019-05-30 13:39:09
188.8,2019-05-30 13:39:10
189.6,2019-05-30 13:39:11
190.18,2019-05-30 13:39:12
190.78,2019-05-30 13:39:13
191.37,2019-05-30 13:39:14
191.25,2019-05-30 13:39:15
191.15,2019-05-30 13:39:16
191.02,2019-05-30 13:39:17
190.87,2019-05-30 13:39:18
190.47,2019-05-30 13:39:19
189.85,2019-05-30 13:39:20
189.23,2019-05-30 13:39:21
188.78,2019-05-30 13:39:22
187.92,2019-05-30 13:39:23
187.07,2019-05-30 13:39:24
186.23,2019-05-30 13:39:25
185.42,2019-05-30 13:39:26
184.58,2019-05-30 13:39:27
183.85,2019-05-30 13:39:28
183.08,2019-05-30 13:39:29
181.38,2019-05-30 13:39:30
179.75,2019-05-30 13:39:31
178.38,2019-05-30 13:39:32
177.03,2019-05-30 13:39:33
175.65,2019-05-30 13:39:34
174.22,2019-05-30 13:39:35
172.8,2019-05-30 13:39:36
171.37,2019-05-30 13:39:37
169.97,2019-05-30 13:39:38
168.5,2019-05-30 13:39:39
166.93,2019-05-30 13:39:40
165.43,2019-05-30 13:39:41
163.93,2019-05-30 13:39:42
162.45,2019-05-30 13:39:43
160.93,2019-05-30 13:39:44
159.4,2019-05-30 13:39:45
157.87,2019-05-30 13:39:46
156.38,2019-05-30 13:39:47
154.9,2019-05-30 13:39:48
153.4,2019-05-30 13:39:49
151.85,2019-05-30 13:39:50
150.32,2019-05-30 13:39:51
148.8,2019-05-30 13:39:52
147.42,2019-05-30 13:39:53
146.08,2019-05-30 13:39:54
144.7,2019-05-30 13:39:55
143.35,2019-05-30 13:39:56
142.03,2019-05-30 13:39:57
140.72,2019-05-30 13:39:58
139.4,2019-05-30 13:39:59
138.15,2019-05-30 13:40:00
136.9,2019-05-30 13:40:01
135.9,2019-05-30 13:40:02
134.88,2019-05-30 13:40:03
133.85,2019-05-30 13:40:04
132.95,2019-05-30 13:40:05
132,2019-05-30 13:40:06
131.03,2019-05-30 13:40:07
130.25,2019-05-30 13:40:08
129.4,2019-05-30 13:40:09
128.62,2019-05-30 13:40:10
127.82,2019-05-30 13:40:11
127.18,2019-05-30 13:40:12
126.55,2019-05-30 13:40:13
125.95,2019-05-30 13:40:14
125.43,2019-05-30 13:40:15
124.82,2019-05-30 13:40:16
124.25,2019-05-30 13:40:17
123.53,2019-05-30 13:40:18
122.75,2019-05-30 13:40:19
121.93,2019-05-30 13:40:20
121.08,2019-05-30 13:40:21
120.05,2019-05-30 13:40:22
118.93,2019-05-30 13:40:23
117.83,2019-05-30 13:40:24
116.72,2019-05-30 13:40:25
115.57,2019-05-30 13:40:26
114.42,2019-05-30 13:40:27
113.28,2019-05-30 13:40:28
112.18,2019-05-30 13:40:29
112,2019-05-30 13:40:30
111.72,2019-05-30 13:40:31
111.42,2019-05-30 13:40:32
111.1,2019-05-30 13:40:33
110.87,2019-05-30 13:40:34
110.67,2019-05-30 13:40:35
110.25,2019-05-30 13:40:36
110.4,2019-05-30 13:40:37
110.32,2019-05-30 13:40:38
110.32,2019-05-30 13:40:39
110.27,2019-05-30 13:40:40
110.18,2019-05-30 13:40:41
110.08,2019-05-30 13:40:42
109.95,2019-05-30 13:40:43
109.82,2019-05-30 13:40:44
109.68,2019-05-30 13:40:45
109.57,2019-05-30 13:40:46
109.4,2019-05-30 13:40:47
109.25,2019-05-30 13:40:48
109.07,2019-05-30 13:40:49
108.92,2019-05-30 13:40:50
108.75,2019-05-30 13:40:51
108.52,2019-05-30 13:40:52
108.12,2019-05-30 13:40:53
107.9,2019-05-30 13:40:54
107.75,2019-05-30 13:40:55
107.62,2019-05-30 13:40:56
107.42,2019-05-30 13:40:57
107.18,2019-05-30 13:40:58
107,2019-05-30 13:40:59
106.83,2019-05-30 13:41:00
106.7,2019-05-30 13:41:01
106.72,2019-05-30 13:41:02
106.7,2019-05-30 13:41:03
106.72,2019-05-30 13:41:04
106.72,2019-05-30 13:41:05
106.77,2019-05-30 13:41:06
106.83,2019-05-30 13:41:07
106.9,2019-05-30 13:41:08
107.15,2019-05-30 13:41:09
107.4,2019-05-30 13:41:10
107.65,2019-05-30 13:41:11
107.93,2019-05-30 13:41:12
108.25,2019-05-30 13:41:13
108.57,2019-05-30 13:41:14
109.08,2019-05-30 13:41:15
109.7,2019-05-30 13:41:16
110.35,2019-05-30 13:41:17
111.12,2019-05-30 13:41:18
111.38,2019-05-30 13:41:19
111.67,2019-05-30 13:41:20
111.92,2019-05-30 13:41:21
112.18,2019-05-30 13:41:22
112.53,2019-05-30 13:41:23
112.88,2019-05-30 13:41:24
113.25,2019-05-30 13:41:25
113.65,2019-05-30 13:41:26
114.03,2019-05-30 13:41:27
114.38,2019-05-30 13:41:28
114.68,2019-05-30 13:41:29
114.93,2019-05-30 13:41:30
115.2,2019-05-30 13:41:31
115.48,2019-05-30 13:41:32
115.78,2019-05-30 13:41:33
116.05,2019-05-30 13:41:34
116.3,2019-05-30 13:41:35
116.77,2019-05-30 13:41:36
116.68,2019-05-30 13:41:37
116.82,2019-05-30 13:41:38
116.93,2019-05-30 13:41:39
117.1,2019-05-30 13:41:40
117.3,2019-05-30 13:41:41
117.55,2019-05-30 13:41:42
117.83,2019-05-30 13:41:43
118.15,2019-05-30 13:41:44
118.47,2019-05-30 13:41:45
118.83,2019-05-30 13:41:46
119.22,2019-05-30 13:41:47
119.58,2019-05-30 13:41:48
119.98,2019-05-30 13:41:49
120.38,2019-05-30 13:41:50
120.8,2019-05-30 13:41:51
121.28,2019-05-30 13:41:52
121.8,2019-05-30 13:41:53
122,2019-05-30 13:41:54
122.18,2019-05-30 13:41:55
122.37,2019-05-30 13:41:56
122.58,2019-05-30 13:41:57
122.8,2019-05-30 13:41:58
122.98,2019-05-30 13:41:59
123.08,2019-05-30 13:42:00
123.15,2019-05-30 13:42:01
123.17,2019-05-30 13:42:02
123.23,2019-05-30 13:42:03
123.27,2019-05-30 13:42:04
123.23,2019-05-30 13:42:05
123.18,2019-05-30 13:42:06
