Frame#,Time,Timestamp,ROI,Breathing
0,0,Mon Oct 14 09:10:15.161 2019,29.11524,-1
3,0.1007304,Mon Oct 14 09:10:15.262 2019,29.11255,-1
5,0.1715404,Mon Oct 14 09:10:15.332 2019,29.11188,-1
7,0.2503301,Mon Oct 14 09:10:15.411 2019,29.10945,-1
8,0.3091734,Mon Oct 14 09:10:15.470 2019,29.11568,-1
10,0.379984,Mon Oct 14 09:10:15.541 2019,29.11204,-1
11,0.4338398,Mon Oct 14 09:10:15.595 2019,29.09893,-1
12,0.4737328,Mon Oct 14 09:10:15.635 2019,29.09562,-1
13,0.5255945,Mon Oct 14 09:10:15.686 2019,29.09439,-1
14,0.6123618,Mon Oct 14 09:10:15.773 2019,29.08217,-1
15,0.6662177,Mon Oct 14 09:10:15.827 2019,29.07175,-1
16,0.7689437,Mon Oct 14 09:10:15.930 2019,29.06977,-1
17,0.8357648,Mon Oct 14 09:10:15.997 2019,29.07214,-1
18,1.014287,Mon Oct 14 09:10:16.175 2019,29.08142,-1
19,1.075125,Mon Oct 14 09:10:16.236 2019,29.08058,-1
20,1.227719,Mon Oct 14 09:10:16.389 2019,29.10399,-1
22,1.354378,Mon Oct 14 09:10:16.515 2019,29.10626,-1
23,1.449124,Mon Oct 14 09:10:16.610 2019,29.12255,-1
25,1.607701,Mon Oct 14 09:10:16.769 2019,29.11452,-1
26,1.666544,Mon Oct 14 09:10:16.827 2019,29.11298,-1
27,1.712422,Mon Oct 14 09:10:16.873 2019,29.1116,-1
28,1.766278,Mon Oct 14 09:10:16.927 2019,29.11385,-1
29,1.827114,Mon Oct 14 09:10:16.988 2019,29.10936,-1
30,1.889459,Mon Oct 14 09:10:17.050 2019,29.11233,-1
31,1.937333,Mon Oct 14 09:10:17.098 2019,29.10876,-1
32,1.997171,Mon Oct 14 09:10:17.158 2019,29.10399,-1
33,2.052026,Mon Oct 14 09:10:17.213 2019,29.1001,-1
34,2.101892,Mon Oct 14 09:10:17.263 2019,29.10059,-1
35,2.156745,Mon Oct 14 09:10:17.318 2019,29.10017,-1
36,2.208606,Mon Oct 14 09:10:17.369 2019,29.1005,-1
37,2.267449,Mon Oct 14 09:10:17.428 2019,29.10311,-1
38,2.317315,Mon Oct 14 09:10:17.478 2019,29.10163,-1
39,2.370174,Mon Oct 14 09:10:17.531 2019,29.1045,-1
40,2.417049,Mon Oct 14 09:10:17.578 2019,29.10054,-1
41,2.478885,Mon Oct 14 09:10:17.640 2019,29.10357,-1
42,2.540251,Mon Oct 14 09:10:17.701 2019,29.10843,-1
43,2.604081,Mon Oct 14 09:10:17.765 2019,29.10839,-1
44,2.658935,Mon Oct 14 09:10:17.820 2019,29.11089,-1
45,2.720769,Mon Oct 14 09:10:17.882 2019,29.11074,-1
46,2.781607,Mon Oct 14 09:10:17.942 2019,29.10759,-1
47,2.849425,Mon Oct 14 09:10:18.010 2019,29.0999,-1
48,2.915249,Mon Oct 14 09:10:18.076 2019,29.0988,-1
