Time,HeartRate
2019-06-05 15:34:01,140
2019-06-05 15:56:54,44
2019-06-05 16:08:24,80
2019-06-05 16:08:29,79
2019-06-05 16:08:34,78
2019-06-05 16:08:35,79
2019-06-05 16:08:44,80
2019-06-05 16:08:47,79
2019-06-05 16:08:51,79
2019-06-05 16:08:57,77
2019-06-05 16:09:04,78
2019-06-05 16:09:09,76
2019-06-05 16:09:14,76
2019-06-05 16:09:17,76
2019-06-05 16:09:20,77
2019-06-05 16:09:29,81
2019-06-05 16:09:30,81
2019-06-05 16:09:39,84
2019-06-05 16:09:44,82
2019-06-05 16:09:45,82
2019-06-05 16:09:50,85
2019-06-05 16:09:55,88
2019-06-05 16:10:04,97
2019-06-05 16:10:05,97
2019-06-05 16:10:14,87
2019-06-05 16:10:19,87
2019-06-05 16:10:23,85
2019-06-05 16:10:25,86
2019-06-05 16:10:34,86
2019-06-05 16:10:39,85
2019-06-05 16:10:40,86
2019-06-05 16:10:48,84
2019-06-05 16:10:54,82
2019-06-05 16:10:55,82
2019-06-05 16:11:00,78
2019-06-05 16:11:09,73
2019-06-05 16:11:10,74
2019-06-05 16:11:19,79
2019-06-05 16:11:23,80
2019-06-05 16:11:25,80
2019-06-05 16:11:34,77
2019-06-05 16:11:35,77
2019-06-05 16:11:44,75
2019-06-05 16:11:45,74
2019-06-05 16:11:53,72
2019-06-05 16:11:58,74
2019-06-05 16:12:03,73
2019-06-05 16:12:06,73
2019-06-05 16:12:10,73
2019-06-05 16:12:19,74
2019-06-05 16:12:21,74
2019-06-05 16:12:29,76
2019-06-05 16:12:34,76
2019-06-05 16:12:35,76
2019-06-05 16:12:43,75
2019-06-05 16:12:49,74
2019-06-05 16:12:54,74
2019-06-05 16:12:56,74
2019-06-05 16:13:00,75
2019-06-05 16:13:09,79
2019-06-05 16:13:14,80
2019-06-05 16:13:20,80
2019-06-05 16:13:26,80
2019-06-05 16:13:30,79
2019-06-05 16:13:39,75
2019-06-05 16:13:44,74
2019-06-05 16:13:47,74
2019-06-05 16:13:51,75
2019-06-05 16:13:59,78
2019-06-05 16:14:01,78
2019-06-05 16:14:08,77
2019-06-05 16:14:10,77
2019-06-05 16:14:19,77
2019-06-05 16:14:24,76
2019-06-05 16:14:28,76
2019-06-05 16:14:34,75
2019-06-05 16:14:38,77
2019-06-05 16:14:43,76
2019-06-05 16:14:45,77
2019-06-05 16:14:51,78
2019-06-05 16:14:59,80
2019-06-05 16:15:04,80
2019-06-05 16:15:05,80
2019-06-05 16:15:12,85
2019-06-05 16:15:19,81
2019-06-05 16:15:24,81
2019-06-05 16:15:28,79
2019-06-05 16:15:31,79
2019-06-05 16:15:35,79
2019-06-05 16:15:40,78
2019-06-05 16:15:49,79
2019-06-05 16:15:54,79
2019-06-05 16:15:55,79
2019-06-05 16:16:03,80
2019-06-05 16:16:07,80
2019-06-05 16:16:11,79
2019-06-05 16:16:15,80
2019-06-05 16:16:22,79
2019-06-05 16:16:29,79
2019-06-05 16:16:31,79
2019-06-05 16:16:37,79
2019-06-05 16:16:44,79
2019-06-05 16:16:46,79
2019-06-05 16:16:54,80
2019-06-05 16:16:55,79
2019-06-05 16:17:02,79
2019-06-05 16:17:06,79
2019-06-05 16:17:11,78
2019-06-05 16:17:15,79
2019-06-05 16:17:21,86
2019-06-05 16:17:29,90
2019-06-05 16:17:34,86
2019-06-05 16:17:38,85
2019-06-05 16:17:40,85
2019-06-05 16:17:49,84
2019-06-05 16:17:50,85
2019-06-05 16:17:56,88
2019-06-05 16:18:00,86
2019-06-05 16:18:05,85
