Time,HeartRate
2019-08-05 16:53:42,112
2019-08-05 17:02:01,84
2019-08-05 17:03:15,99
2019-08-05 17:03:20,100
2019-08-05 17:03:25,98
2019-08-05 17:03:26,97
2019-08-05 17:03:35,89
2019-08-05 17:03:39,86
2019-08-05 17:03:45,86
2019-08-05 17:03:50,87
2019-08-05 17:03:53,86
2019-08-05 17:03:57,87
2019-08-05 17:04:01,87
2019-08-05 17:04:09,88
2019-08-05 17:04:11,87
2019-08-05 17:04:16,89
2019-08-05 17:04:23,82
2019-08-05 17:04:29,81
2019-08-05 17:04:31,80
2019-08-05 17:04:40,85
2019-08-05 17:04:41,85
2019-08-05 17:04:48,86
2019-08-05 17:04:51,87
2019-08-05 17:04:57,86
2019-08-05 17:05:05,86
2019-08-05 17:05:06,86
2019-08-05 17:05:13,88
2019-08-05 17:05:20,82
2019-08-05 17:05:25,87
2019-08-05 17:05:28,85
2019-08-05 17:05:31,85
2019-08-05 17:05:40,91
2019-08-05 17:05:42,91
2019-08-05 17:05:50,82
2019-08-05 17:05:54,82
2019-08-05 17:05:58,84
2019-08-05 17:06:01,84
2019-08-05 17:06:09,84
2019-08-05 17:06:11,83
2019-08-05 17:06:18,90
2019-08-05 17:06:24,86
2019-08-05 17:06:30,92
2019-08-05 17:06:34,89
2019-08-05 17:06:38,88
2019-08-05 17:06:41,89
2019-08-05 17:06:47,87
2019-08-05 17:06:54,90
2019-08-05 17:07:00,82
2019-08-05 17:07:04,82
2019-08-05 17:07:06,81
2019-08-05 17:07:15,86
2019-08-05 17:07:16,85
2019-08-05 17:07:24,82
2019-08-05 17:07:30,91
2019-08-05 17:07:35,88
2019-08-05 17:07:38,86
2019-08-05 17:07:45,81
2019-08-05 17:07:47,83
2019-08-05 17:07:53,88
2019-08-05 17:07:56,87
2019-08-05 17:08:05,91
2019-08-05 17:08:06,92
2019-08-05 17:08:13,92
2019-08-05 17:08:18,89
2019-08-05 17:08:23,86
2019-08-05 17:08:26,83
2019-08-05 17:08:35,80
2019-08-05 17:08:36,80
2019-08-05 17:08:43,84
2019-08-05 17:08:50,88
2019-08-05 17:08:54,85
