Frame#,Time,Timestamp,Perspiration
1,0.0708108,Thu Dec 12 13:35:15.609 2019,0.003942961
2,0.132646,Thu Dec 12 13:35:15.671 2019,0.003942961
3,0.1695461,Thu Dec 12 13:35:15.708 2019,0.004190465
4,0.2333771,Thu Dec 12 13:35:15.772 2019,0.004190465
5,0.2503911,Thu Dec 12 13:35:15.789 2019,0.004771923
6,0.315157,Thu Dec 12 13:35:15.853 2019,0.004771923
7,0.3610349,Thu Dec 12 13:35:15.899 2019,0.003004008
8,0.4059142,Thu Dec 12 13:35:15.944 2019,0.003692277
9,0.4607672,Thu Dec 12 13:35:15.999 2019,0.003657103
10,0.5016584,Thu Dec 12 13:35:16.040 2019,0.003439929
11,0.5535796,Thu Dec 12 13:35:16.092 2019,0.00329996
12,0.6054411,Thu Dec 12 13:35:16.144 2019,0.003000074
13,0.6642841,Thu Dec 12 13:35:16.203 2019,0.002953817
14,0.7690041,Thu Dec 12 13:35:16.307 2019,0.002593033
15,0.8328336,Thu Dec 12 13:35:16.371 2019,0.00329996
16,0.9186043,Thu Dec 12 13:35:16.457 2019,0.003284072
17,1.19686,Thu Dec 12 13:35:16.735 2019,0.003000099
18,1.309559,Thu Dec 12 13:35:16.848 2019,0.003232677
19,1.400317,Thu Dec 12 13:35:16.939 2019,0.003897426
20,1.487084,Thu Dec 12 13:35:17.025 2019,0.002105279
21,1.650648,Thu Dec 12 13:35:17.189 2019,0.004651234
22,1.760354,Thu Dec 12 13:35:17.299 2019,0.005970841
23,1.84812,Thu Dec 12 13:35:17.386 2019,0.004034821
24,1.911948,Thu Dec 12 13:35:17.450 2019,0.005419278
25,2.015672,Thu Dec 12 13:35:17.554 2019,0.004896963
26,2.054567,Thu Dec 12 13:35:17.593 2019,0.003959998
27,2.136348,Thu Dec 12 13:35:17.675 2019,0.004525651
28,2.195191,Thu Dec 12 13:35:17.733 2019,0.002983797
29,2.260018,Thu Dec 12 13:35:17.798 2019,0.003386109
30,2.324845,Thu Dec 12 13:35:17.863 2019,0.003011741
31,2.380696,Thu Dec 12 13:35:17.919 2019,0.002419549
32,2.429566,Thu Dec 12 13:35:17.968 2019,0.002567503
33,2.489405,Thu Dec 12 13:35:18.028 2019,0.004169758
34,2.54426,Thu Dec 12 13:35:18.083 2019,0.0043378
35,2.594125,Thu Dec 12 13:35:18.132 2019,0.002981858
36,2.659949,Thu Dec 12 13:35:18.198 2019,0.002733357
37,2.702834,Thu Dec 12 13:35:18.241 2019,0.003138488
38,2.766668,Thu Dec 12 13:35:18.305 2019,0.004053325
39,2.834482,Thu Dec 12 13:35:18.373 2019,0.006476153
40,2.881357,Thu Dec 12 13:35:18.420 2019,0.00391992
41,2.937208,Thu Dec 12 13:35:18.475 2019,0.004719896
42,2.994081,Thu Dec 12 13:35:18.532 2019,0.004392695
43,3.061907,Thu Dec 12 13:35:18.600 2019,0.002909085
44,3.137704,Thu Dec 12 13:35:18.676 2019,0.003792698
45,3.197545,Thu Dec 12 13:35:18.736 2019,0.004307796
46,3.266362,Thu Dec 12 13:35:18.805 2019,0.004984703
47,3.332184,Thu Dec 12 13:35:18.870 2019,0.003968108
48,3.396013,Thu Dec 12 13:35:18.934 2019,0.002800037
49,3.481785,Thu Dec 12 13:35:19.020 2019,0.004145367
50,3.555587,Thu Dec 12 13:35:19.094 2019,0.003569261
51,3.61044,Thu Dec 12 13:35:19.149 2019,0.003156777
52,3.741091,Thu Dec 12 13:35:19.279 2019,0.004061497
53,3.810437,Thu Dec 12 13:35:19.349 2019,0.003957899
54,3.872274,Thu Dec 12 13:35:19.411 2019,0.004285747
55,3.939094,Thu Dec 12 13:35:19.477 2019,0.00505606
56,4.008907,Thu Dec 12 13:35:19.547 2019,0.004874457
57,4.094678,Thu Dec 12 13:35:19.633 2019,0.004858227
58,4.153521,Thu Dec 12 13:35:19.692 2019,0.004070222
59,4.212364,Thu Dec 12 13:35:19.751 2019,0.002676409
60,4.290156,Thu Dec 12 13:35:19.828 2019,0.002880046
61,4.34102,Thu Dec 12 13:35:19.879 2019,0.003392119
62,4.398865,Thu Dec 12 13:35:19.937 2019,0.003456061
63,4.464689,Thu Dec 12 13:35:20.003 2019,0.004173958
64,4.525526,Thu Dec 12 13:35:20.064 2019,0.00286896
65,4.582374,Thu Dec 12 13:35:20.121 2019,0.003871037
66,4.642213,Thu Dec 12 13:35:20.180 2019,0.004313108
67,4.705577,Thu Dec 12 13:35:20.244 2019,0.004359416
68,4.770911,Thu Dec 12 13:35:20.309 2019,0.005004199
69,4.814794,Thu Dec 12 13:35:20.353 2019,0.004977633
70,4.90256,Thu Dec 12 13:35:20.441 2019,0.004407016
71,4.981348,Thu Dec 12 13:35:20.520 2019,0.003954691
72,5.036201,Thu Dec 12 13:35:20.574 2019,0.00496836
73,5.103024,Thu Dec 12 13:35:20.641 2019,0.005333222
74,5.173833,Thu Dec 12 13:35:20.712 2019,0.003031493
75,5.230682,Thu Dec 12 13:35:20.769 2019,0.003011615
76,5.301493,Thu Dec 12 13:35:20.840 2019,0.00514781
77,5.358341,Thu Dec 12 13:35:20.897 2019,0.003644357
78,5.425162,Thu Dec 12 13:35:20.963 2019,0.003839962
79,5.489989,Thu Dec 12 13:35:21.028 2019,0.002666687
80,5.543845,Thu Dec 12 13:35:21.082 2019,0.002472646
81,5.607674,Thu Dec 12 13:35:21.146 2019,0.002943903
82,5.683473,Thu Dec 12 13:35:21.222 2019,0.00263786
83,5.732342,Thu Dec 12 13:35:21.271 2019,0.003268066
84,5.824096,Thu Dec 12 13:35:21.362 2019,0.002707675
85,5.879946,Thu Dec 12 13:35:21.418 2019,0.002302418
86,5.983675,Thu Dec 12 13:35:21.522 2019,0.005006553
87,6.040517,Thu Dec 12 13:35:21.579 2019,0.00568883
88,6.117386,Thu Dec 12 13:35:21.656 2019,0.005381754
89,6.194181,Thu Dec 12 13:35:21.732 2019,0.005999893
90,6.246049,Thu Dec 12 13:35:21.784 2019,0.00589079
91,6.311379,Thu Dec 12 13:35:21.850 2019,0.004727142
92,6.382189,Thu Dec 12 13:35:21.920 2019,0.005060427
93,6.444024,Thu Dec 12 13:35:21.982 2019,0.003977116
