Frame#,Time,Timestamp,Perspiration
0,0,Mon Jan 06 08:02:37.523 2020,0.003999878
1,0.0668208,Mon Jan 06 08:02:37.590 2020,0.001600073
2,0.122672,Mon Jan 06 08:02:37.645 2020,0.005199933
3,0.1805172,Mon Jan 06 08:02:37.703 2020,0.004800016
4,0.2279021,Mon Jan 06 08:02:37.751 2020,0.008000366
5,0.2747774,Mon Jan 06 08:02:37.797 2020,0.003200146
6,0.3206544,Mon Jan 06 08:02:37.843 2020,0.004000183
7,0.3705206,Mon Jan 06 08:02:37.893 2020,0.004000183
8,0.4154013,Mon Jan 06 08:02:37.938 2020,0.01039971
9,0.4602815,Mon Jan 06 08:02:37.983 2020,0.01599982
10,0.5179494,Mon Jan 06 08:02:38.041 2020,0.003999878
11,0.5857684,Mon Jan 06 08:02:38.108 2020,0.01360001
12,0.6286537,Mon Jan 06 08:02:38.151 2020,0.009600032
13,0.695474,Mon Jan 06 08:02:38.218 2020,0.007999908
14,0.9019224,Mon Jan 06 08:02:38.425 2020,0.007466703
16,1.152253,Mon Jan 06 08:02:38.675 2020,0.00548553
17,1.218076,Mon Jan 06 08:02:38.741 2020,0.004999809
18,1.3966,Mon Jan 06 08:02:38.919 2020,0.00519978
19,1.432504,Mon Jan 06 08:02:38.955 2020,0.009999847
20,1.603048,Mon Jan 06 08:02:39.126 2020,0.009199811
21,1.621996,Mon Jan 06 08:02:39.145 2020,0.005866579
22,1.722728,Mon Jan 06 08:02:39.245 2020,0.009199963
23,1.791548,Mon Jan 06 08:02:39.314 2020,0.004799991
24,1.865346,Mon Jan 06 08:02:39.388 2020,0.0074665
25,1.935159,Mon Jan 06 08:02:39.458 2020,0.01279998
26,1.986023,Mon Jan 06 08:02:39.509 2020,0.007999908
27,2.049852,Mon Jan 06 08:02:39.573 2020,0.004799991
28,2.113682,Mon Jan 06 08:02:39.636 2020,0.00586663
29,2.165544,Mon Jan 06 08:02:39.688 2020,0.002800128
30,2.220397,Mon Jan 06 08:02:39.743 2020,0.004000183
31,2.267272,Mon Jan 06 08:02:39.790 2020,0.002800128
32,2.317138,Mon Jan 06 08:02:39.840 2020,0.003520161
33,2.367005,Mon Jan 06 08:02:39.890 2020,0.001600073
34,2.430834,Mon Jan 06 08:02:39.954 2020,0.001600073
35,2.487682,Mon Jan 06 08:02:40.010 2020,0.001600073
37,2.588413,Mon Jan 06 08:02:40.111 2020,0.001600073
38,2.653239,Mon Jan 06 08:02:40.176 2020,0.001600073
46,3.132956,Mon Jan 06 08:02:40.656 2020,0.001600073
48,3.289537,Mon Jan 06 08:02:40.812 2020,0.003999878
51,3.461079,Mon Jan 06 08:02:40.984 2020,0.001600073
55,3.735345,Mon Jan 06 08:02:41.258 2020,0.001600073
56,3.791196,Mon Jan 06 08:02:41.314 2020,0.001600073
58,3.898907,Mon Jan 06 08:02:41.422 2020,0.001600073
59,3.956753,Mon Jan 06 08:02:41.479 2020,0.001600073
60,4.031553,Mon Jan 06 08:02:41.554 2020,0.003999878
61,4.090396,Mon Jan 06 08:02:41.613 2020,0.003999878
62,4.157217,Mon Jan 06 08:02:41.680 2020,0.005999893
63,4.218055,Mon Jan 06 08:02:41.741 2020,0.004159885
64,4.269916,Mon Jan 06 08:02:41.793 2020,0.0074665
65,4.336253,Mon Jan 06 08:02:41.859 2020,0.01
66,4.399085,Mon Jan 06 08:02:41.922 2020,0.01
67,4.448952,Mon Jan 06 08:02:41.972 2020,0.01279998
68,4.521757,Mon Jan 06 08:02:42.044 2020,0.01760009
69,4.58758,Mon Jan 06 08:02:42.110 2020,0.01279998
70,4.655399,Mon Jan 06 08:02:42.178 2020,0.008320015
71,4.694299,Mon Jan 06 08:02:42.217 2020,0.01
72,4.75613,Mon Jan 06 08:02:42.279 2020,0.01600002
73,4.820961,Mon Jan 06 08:02:42.344 2020,0.01599992
74,4.859853,Mon Jan 06 08:02:42.383 2020,0.001600073
75,4.914707,Mon Jan 06 08:02:42.437 2020,0.002799899
76,4.985516,Mon Jan 06 08:02:42.508 2020,0.003199841
77,5.035384,Mon Jan 06 08:02:42.558 2020,0.007999908
78,5.116167,Mon Jan 06 08:02:42.639 2020,0.004159824
79,5.172018,Mon Jan 06 08:02:42.695 2020,0.002399907
80,5.222882,Mon Jan 06 08:02:42.746 2020,0.002799976
81,5.300673,Mon Jan 06 08:02:42.823 2020,0.003199943
82,5.3655,Mon Jan 06 08:02:42.888 2020,0.001600073
83,5.434316,Mon Jan 06 08:02:42.957 2020,0.001600073
85,5.558984,Mon Jan 06 08:02:43.082 2020,0.001599768
86,5.622812,Mon Jan 06 08:02:43.146 2020,0.00400003
87,5.699608,Mon Jan 06 08:02:43.222 2020,0.001600073
88,5.767426,Mon Jan 06 08:02:43.290 2020,0.001600073
89,5.823277,Mon Jan 06 08:02:43.346 2020,0.001600073
90,5.90406,Mon Jan 06 08:02:43.427 2020,0.001600073
101,6.475532,Mon Jan 06 08:02:43.998 2020,0.001600073
105,6.696939,Mon Jan 06 08:02:44.220 2020,0.001600073
106,6.740823,Mon Jan 06 08:02:44.264 2020,0.001600073
107,6.793008,Mon Jan 06 08:02:44.316 2020,0.00586663
112,6.991478,Mon Jan 06 08:02:44.514 2020,0.007999908
113,7.045333,Mon Jan 06 08:02:44.568 2020,0.003999878
114,7.09919,Mon Jan 06 08:02:44.622 2020,0.007999908
115,7.158032,Mon Jan 06 08:02:44.681 2020,0.007999908
116,7.222859,Mon Jan 06 08:02:44.746 2020,0.003999878
119,7.393402,Mon Jan 06 08:02:44.916 2020,0.001600073
120,7.45424,Mon Jan 06 08:02:44.977 2020,0.001600073
121,7.530037,Mon Jan 06 08:02:45.053 2020,0.001600073
125,7.762415,Mon Jan 06 08:02:45.285 2020,0.001599768
126,7.823253,Mon Jan 06 08:02:45.346 2020,0.001599768
132,8.167864,Mon Jan 06 08:02:45.691 2020,0.001600073
133,8.219725,Mon Jan 06 08:02:45.742 2020,0.001600073
134,8.276572,Mon Jan 06 08:02:45.799 2020,0.001600073
135,8.336413,Mon Jan 06 08:02:45.859 2020,0.001600073
136,8.405229,Mon Jan 06 08:02:45.928 2020,0.001600073
138,8.527901,Mon Jan 06 08:02:46.051 2020,0.001600073
142,8.775239,Mon Jan 06 08:02:46.298 2020,0.001600073
143,8.820119,Mon Jan 06 08:02:46.343 2020,0.001600073
144,8.868988,Mon Jan 06 08:02:46.392 2020,0.001599972
162,9.828978,Mon Jan 06 08:02:47.352 2020,0.007466398
170,10.04141,Mon Jan 06 08:02:47.564 2020,0.002559934
171,10.10524,Mon Jan 06 08:02:47.628 2020,0.003519917
172,10.19899,Mon Jan 06 08:02:47.722 2020,0.001599972
173,10.25983,Mon Jan 06 08:02:47.783 2020,0.001600012
174,10.36854,Mon Jan 06 08:02:47.891 2020,0.001599921
175,10.43236,Mon Jan 06 08:02:47.955 2020,0.004799711
176,10.51115,Mon Jan 06 08:02:48.034 2020,0.004799813
177,10.57,Mon Jan 06 08:02:48.093 2020,0.002799823
178,10.62885,Mon Jan 06 08:02:48.152 2020,0.003199841
179,10.68968,Mon Jan 06 08:02:48.212 2020,0.003200045
180,10.76049,Mon Jan 06 08:02:48.283 2020,0.004799991
186,10.99689,Mon Jan 06 08:02:48.520 2020,0.002799976
187,11.05574,Mon Jan 06 08:02:48.578 2020,0.003199943
188,11.12355,Mon Jan 06 08:02:48.646 2020,0.001600073
189,11.19038,Mon Jan 06 08:02:48.713 2020,0.001600073
190,11.24423,Mon Jan 06 08:02:48.767 2020,0.001600073
191,11.30706,Mon Jan 06 08:02:48.830 2020,0.003200045
192,11.37488,Mon Jan 06 08:02:48.898 2020,0.001600073
193,11.42774,Mon Jan 06 08:02:48.950 2020,0.001600073
194,11.49655,Mon Jan 06 08:02:49.019 2020,0.006399683
195,11.56038,Mon Jan 06 08:02:49.083 2020,0.006399683
196,11.62322,Mon Jan 06 08:02:49.146 2020,0.00586663
197,11.69502,Mon Jan 06 08:02:49.218 2020,0.001600073
206,12.06803,Mon Jan 06 08:02:49.591 2020,0.001600073
207,12.12787,Mon Jan 06 08:02:49.651 2020,0.002800128
