Frame#,Time,Timestamp,Perspiration
0,0,Tue Oct 29 12:42:52.524 2019,0.003478254
2,0.0468748,Tue Oct 29 12:42:52.578 2019,0.002363634
3,0.0997332,Tue Oct 29 12:42:52.631 2019,0.003700017
4,0.1535904,Tue Oct 29 12:42:52.685 2019,0.003520012
5,0.2004636,Tue Oct 29 12:42:52.732 2019,0.004342899
6,0.2622984,Tue Oct 29 12:42:52.794 2019,0.002914277
7,0.3241332,Tue Oct 29 12:42:52.855 2019,0.002285688
8,0.3779889,Tue Oct 29 12:42:52.909 2019,0.00286512
9,0.4178825,Tue Oct 29 12:42:52.949 2019,0.00247266
10,0.4617646,Tue Oct 29 12:42:52.993 2019,0.002357826
11,0.5086397,Tue Oct 29 12:42:53.040 2019,0.003854472
12,0.5614977,Tue Oct 29 12:42:53.093 2019,0.0027586
13,0.6313112,Tue Oct 29 12:42:53.163 2019,0.003014445
14,0.6941436,Tue Oct 29 12:42:53.225 2019,0.003935093
15,0.7978651,Tue Oct 29 12:42:53.329 2019,0.002723386
16,0.8636899,Tue Oct 29 12:42:53.395 2019,0.002989514
17,1.087092,Tue Oct 29 12:42:53.618 2019,0.003341204
18,1.372328,Tue Oct 29 12:42:53.904 2019,0.003199981
19,1.466077,Tue Oct 29 12:42:53.997 2019,0.002950021
20,1.530904,Tue Oct 29 12:42:54.062 2019,0.003076907
21,1.590744,Tue Oct 29 12:42:54.122 2019,0.002212763
22,1.671529,Tue Oct 29 12:42:54.203 2019,0.00248418
23,1.740344,Tue Oct 29 12:42:54.272 2019,0.004223925
24,1.791208,Tue Oct 29 12:42:54.323 2019,0.003819333
25,1.839081,Tue Oct 29 12:42:54.370 2019,0.00246151
26,1.877976,Tue Oct 29 12:42:54.409 2019,0.00210907
27,1.92186,Tue Oct 29 12:42:54.453 2019,0.001706691
28,1.975715,Tue Oct 29 12:42:54.507 2019,0.002011468
29,2.021592,Tue Oct 29 12:42:54.553 2019,0.004606096
30,2.081431,Tue Oct 29 12:42:54.613 2019,0.003245715
31,2.125314,Tue Oct 29 12:42:54.657 2019,0.00253336
32,2.166205,Tue Oct 29 12:42:54.698 2019,0.002947351
33,2.22405,Tue Oct 29 12:42:54.755 2019,0.00232722
34,2.267933,Tue Oct 29 12:42:54.799 2019,0.00327155
35,2.315805,Tue Oct 29 12:42:54.847 2019,0.003438228
36,2.35869,Tue Oct 29 12:42:54.890 2019,0.00373324
37,2.402573,Tue Oct 29 12:42:54.934 2019,0.003983038
38,2.449447,Tue Oct 29 12:42:54.981 2019,0.004373391
39,2.521255,Tue Oct 29 12:42:55.053 2019,0.003812759
40,2.59107,Tue Oct 29 12:42:55.122 2019,0.006044391
41,2.637943,Tue Oct 29 12:42:55.169 2019,0.004000065
42,2.68382,Tue Oct 29 12:42:55.215 2019,0.003686979
43,2.727703,Tue Oct 29 12:42:55.259 2019,0.002680077
44,2.77358,Tue Oct 29 12:42:55.305 2019,0.003381862
45,2.840036,Tue Oct 29 12:42:55.371 2019,0.003282116
46,2.895887,Tue Oct 29 12:42:55.427 2019,0.002924056
47,2.964702,Tue Oct 29 12:42:55.496 2019,0.003959214
48,3.022547,Tue Oct 29 12:42:55.554 2019,0.00494542
49,3.073411,Tue Oct 29 12:42:55.605 2019,0.004662035
50,3.610975,Tue Oct 29 12:42:56.142 2019,0.003648045
51,3.661837,Tue Oct 29 12:42:56.193 2019,0.003440036
52,3.735639,Tue Oct 29 12:42:56.267 2019,0.002927638
53,3.798471,Tue Oct 29 12:42:56.330 2019,0.003107705
54,3.857314,Tue Oct 29 12:42:56.389 2019,0.002919314
55,3.914162,Tue Oct 29 12:42:56.446 2019,0.00276666
56,3.968018,Tue Oct 29 12:42:56.499 2019,0.003751728
57,4.030849,Tue Oct 29 12:42:56.562 2019,0.004695728
58,4.091687,Tue Oct 29 12:42:56.623 2019,0.003773493
59,4.143549,Tue Oct 29 12:42:56.675 2019,0.0042536
60,4.201394,Tue Oct 29 12:42:56.733 2019,0.003639976
61,4.263229,Tue Oct 29 12:42:56.795 2019,0.004389757
62,4.327057,Tue Oct 29 12:42:56.858 2019,0.002933366
