Frame#,Time,Timestamp,ROI,Breathing
0,0,Tue Feb 26 15:56:33.008 2019,31.21556,-1
2,0.1316481,Tue Feb 26 15:56:33.139 2019,31.21478,-1
3,0.1845095,Tue Feb 26 15:56:33.192 2019,31.19991,-1
4,0.2403579,Tue Feb 26 15:56:33.248 2019,31.19928,-1
5,0.2922179,Tue Feb 26 15:56:33.300 2019,31.1945,-1
6,0.3440798,Tue Feb 26 15:56:33.352 2019,31.18222,-1
7,0.3949439,Tue Feb 26 15:56:33.403 2019,31.18541,-1
8,0.4527885,Tue Feb 26 15:56:33.460 2019,31.18062,-1
9,0.5026556,Tue Feb 26 15:56:33.510 2019,31.17692,-1
10,0.5644905,Tue Feb 26 15:56:33.572 2019,31.18016,-1
11,0.6193495,Tue Feb 26 15:56:33.627 2019,31.16326,-1
12,0.7061116,Tue Feb 26 15:56:33.714 2019,31.1601,-1
13,0.8237964,Tue Feb 26 15:56:33.831 2019,31.15001,-1
14,0.87865,Tue Feb 26 15:56:33.886 2019,31.15808,-1
15,0.9873583,Tue Feb 26 15:56:33.995 2019,31.16761,-1
16,1.086095,Tue Feb 26 15:56:34.094 2019,31.17371,-1
17,1.191813,Tue Feb 26 15:56:34.200 2019,31.18705,-1
18,1.289551,Tue Feb 26 15:56:34.297 2019,31.19296,-1
19,1.379311,Tue Feb 26 15:56:34.387 2019,31.19535,-1
20,1.461091,Tue Feb 26 15:56:34.469 2019,31.18824,-1
21,1.550852,Tue Feb 26 15:56:34.559 2019,31.19049,-1
22,1.627647,Tue Feb 26 15:56:34.635 2019,31.19371,-1
23,1.716409,Tue Feb 26 15:56:34.724 2019,31.17011,-1
24,1.806169,Tue Feb 26 15:56:34.814 2019,31.15108,-1
25,1.857032,Tue Feb 26 15:56:34.865 2019,31.14428,-1
26,1.925849,Tue Feb 26 15:56:34.934 2019,31.1414,-1
27,1.987684,Tue Feb 26 15:56:34.995 2019,31.13956,-1
28,2.043534,Tue Feb 26 15:56:35.051 2019,31.12405,-1
29,2.091406,Tue Feb 26 15:56:35.099 2019,31.11226,-1
30,2.144265,Tue Feb 26 15:56:35.152 2019,31.11695,-1
31,2.204106,Tue Feb 26 15:56:35.212 2019,31.11832,-1
32,2.266937,Tue Feb 26 15:56:35.275 2019,31.12159,-1
33,2.312814,Tue Feb 26 15:56:35.321 2019,31.12075,-1
34,2.371656,Tue Feb 26 15:56:35.379 2019,31.11839,-1
35,2.430499,Tue Feb 26 15:56:35.438 2019,31.12053,-1
36,2.487347,Tue Feb 26 15:56:35.495 2019,31.12167,-1
37,2.545192,Tue Feb 26 15:56:35.553 2019,31.12225,-1
38,2.603038,Tue Feb 26 15:56:35.611 2019,31.12948,-1
39,2.66587,Tue Feb 26 15:56:35.674 2019,31.13388,-1
40,2.718728,Tue Feb 26 15:56:35.726 2019,31.14029,-1
41,2.787544,Tue Feb 26 15:56:35.795 2019,31.14706,-1
42,2.884285,Tue Feb 26 15:56:35.892 2019,31.17669,-1
43,2.963075,Tue Feb 26 15:56:35.971 2019,31.18441,-1
44,3.023912,Tue Feb 26 15:56:36.032 2019,31.1845,-1
45,3.083752,Tue Feb 26 15:56:36.091 2019,31.1807,-1
46,3.145586,Tue Feb 26 15:56:36.153 2019,31.18888,-1
48,3.281223,Tue Feb 26 15:56:36.289 2019,31.1913,-1
49,3.354031,Tue Feb 26 15:56:36.362 2019,31.18557,-1
50,3.426836,Tue Feb 26 15:56:36.435 2019,31.17799,-1
51,3.48069,Tue Feb 26 15:56:36.488 2019,31.1736,-1
52,3.547511,Tue Feb 26 15:56:36.555 2019,31.17523,-1
53,3.611341,Tue Feb 26 15:56:36.619 2019,31.17447,-1
54,3.74997,Tue Feb 26 15:56:36.758 2019,31.17519,-1
55,3.816791,Tue Feb 26 15:56:36.824 2019,31.18184,-1
56,3.915526,Tue Feb 26 15:56:36.923 2019,31.19181,-1
57,4.038198,Tue Feb 26 15:56:37.046 2019,31.19039,-1
58,4.111004,Tue Feb 26 15:56:37.119 2019,31.16551,-1
59,4.172839,Tue Feb 26 15:56:37.181 2019,31.16331,-1
60,4.248635,Tue Feb 26 15:56:37.256 2019,31.1577,-1
61,4.323435,Tue Feb 26 15:56:37.331 2019,31.14782,-1
62,4.402225,Tue Feb 26 15:56:37.410 2019,31.1385,-1
63,4.489992,Tue Feb 26 15:56:37.498 2019,31.13841,-1
64,4.588727,Tue Feb 26 15:56:37.596 2019,31.14358,-1
66,4.724366,Tue Feb 26 15:56:37.732 2019,31.1377,-1
67,4.788193,Tue Feb 26 15:56:37.796 2019,31.13983,-1
68,4.84205,Tue Feb 26 15:56:37.850 2019,31.1286,-1
69,4.895905,Tue Feb 26 15:56:37.904 2019,31.14588,-1
70,4.950758,Tue Feb 26 15:56:37.958 2019,31.15141,-1
71,5.024561,Tue Feb 26 15:56:38.032 2019,31.13112,-1
72,5.092379,Tue Feb 26 15:56:38.100 2019,31.14469,-1
73,5.160198,Tue Feb 26 15:56:38.168 2019,31.13615,-1
74,5.211062,Tue Feb 26 15:56:38.219 2019,31.13982,-1
75,5.280875,Tue Feb 26 15:56:38.289 2019,31.15888,-1
76,5.331739,Tue Feb 26 15:56:38.339 2019,31.17173,-1
77,5.395568,Tue Feb 26 15:56:38.403 2019,31.17538,-1
78,5.446432,Tue Feb 26 15:56:38.454 2019,31.18688,-1
79,5.5332,Tue Feb 26 15:56:38.541 2019,31.19994,-1
80,5.581072,Tue Feb 26 15:56:38.589 2019,31.2066,-1
81,5.630939,Tue Feb 26 15:56:38.639 2019,31.20922,-1
82,5.690781,Tue Feb 26 15:56:38.698 2019,31.20909,-1
83,5.751616,Tue Feb 26 15:56:38.759 2019,31.22931,-1
84,5.800486,Tue Feb 26 15:56:38.808 2019,31.21204,-1
