Time,HeartRate
2019-06-14 13:42:03,111
2019-06-14 14:28:28,75
2019-06-14 14:28:38,81
2019-06-14 14:28:59,78
2019-06-14 14:29:04,81
2019-06-14 14:29:07,82
2019-06-14 14:29:14,80
2019-06-14 14:29:15,79
2019-06-14 14:29:20,77
2019-06-14 14:29:29,79
2019-06-14 14:29:30,77
2019-06-14 14:29:39,76
2019-06-14 14:29:44,76
2019-06-14 14:29:48,75
2019-06-14 14:29:50,75
2019-06-14 14:29:59,88
2019-06-14 14:30:01,89
2019-06-14 14:30:05,86
2019-06-14 14:30:10,86
2019-06-14 14:30:19,90
2019-06-14 14:30:20,91
2019-06-14 14:30:25,89
2019-06-14 14:30:34,84
2019-06-14 14:30:39,79
2019-06-14 14:30:43,80
2019-06-14 14:30:46,81
2019-06-14 14:30:51,78
2019-06-14 14:30:58,75
2019-06-14 14:31:03,75
2019-06-14 14:31:09,72
2019-06-14 14:31:13,72
2019-06-14 14:31:16,72
2019-06-14 14:31:20,71
2019-06-14 14:31:25,69
2019-06-14 14:31:34,64
2019-06-14 14:31:39,63
2019-06-14 14:31:43,63
2019-06-14 14:31:45,63
2019-06-14 14:31:54,64
2019-06-14 14:31:55,65
2019-06-14 14:32:00,65
2019-06-14 14:32:06,66
2019-06-14 14:32:13,67
2019-06-14 14:32:17,67
2019-06-14 14:32:20,69
2019-06-14 14:32:26,72
2019-06-14 14:32:34,69
2019-06-14 14:32:39,72
2019-06-14 14:32:44,69
2019-06-14 14:32:49,69
2019-06-14 14:32:51,69
2019-06-14 14:32:55,71
2019-06-14 14:33:04,72
2019-06-14 14:33:09,72
2019-06-14 14:33:10,72
2019-06-14 14:33:17,75
2019-06-14 14:33:24,76
2019-06-14 14:33:28,76
2019-06-14 14:33:30,77
2019-06-14 14:33:40,78
2019-06-14 14:33:45,77
2019-06-14 14:33:47,76
2019-06-14 14:33:51,75
2019-06-14 14:33:59,73
2019-06-14 14:34:04,72
2019-06-14 14:34:10,72
2019-06-14 14:34:12,72
2019-06-14 14:34:20,77
2019-06-14 14:34:21,77
2019-06-14 14:34:28,79
2019-06-14 14:34:35,73
2019-06-14 14:34:40,73
2019-06-14 14:34:43,74
2019-06-14 14:34:48,75
2019-06-14 14:34:51,76
2019-06-14 14:35:00,78
2019-06-14 14:35:03,77
2019-06-14 14:35:07,78
2019-06-14 14:35:11,77
2019-06-14 14:35:20,75
2019-06-14 14:35:22,75
2019-06-14 14:35:29,78
2019-06-14 14:35:31,78
2019-06-14 14:35:37,79
2019-06-14 14:35:45,76
2019-06-14 14:35:49,78
2019-06-14 14:35:51,78
2019-06-14 14:35:58,76
2019-06-14 14:36:05,75
2019-06-14 14:36:09,76
2019-06-14 14:36:14,78
2019-06-14 14:36:19,78
2019-06-14 14:36:23,77
2019-06-14 14:36:28,76
2019-06-14 14:36:33,77
2019-06-14 14:36:38,78
2019-06-14 14:36:43,79
2019-06-14 14:36:48,77
2019-06-14 14:36:51,76
2019-06-14 14:37:00,72
2019-06-14 14:37:01,72
2019-06-14 14:37:06,77
2019-06-14 14:37:15,79
2019-06-14 14:37:16,79
2019-06-14 14:37:25,75
2019-06-14 14:37:30,74
2019-06-14 14:37:35,76
2019-06-14 14:37:36,76
2019-06-14 14:37:44,76
2019-06-14 14:37:46,75
2019-06-14 14:37:55,75
2019-06-14 14:38:00,76
2019-06-14 14:38:01,76
2019-06-14 14:38:09,80
2019-06-14 14:38:11,80
2019-06-14 14:38:20,81
2019-06-14 14:38:21,81
2019-06-14 14:38:30,80
2019-06-14 14:38:34,77
2019-06-14 14:38:36,76
2019-06-14 14:38:45,79
2019-06-14 14:38:50,78
2019-06-14 14:38:55,78
2019-06-14 14:38:56,78
2019-06-14 14:39:01,80
2019-06-14 14:39:10,79
2019-06-14 14:39:15,78
2019-06-14 14:39:20,81
2019-06-14 14:39:23,81
2019-06-14 14:39:26,82
2019-06-14 14:39:33,81
2019-06-14 14:39:36,80
2019-06-14 14:39:42,82
2019-06-14 14:39:46,80
2019-06-14 14:39:54,79
2019-06-14 14:39:56,78
2019-06-14 14:40:01,78
2019-06-14 14:40:06,78
2019-06-14 14:40:11,80
2019-06-14 14:40:16,81
2019-06-14 14:40:21,84
2019-06-14 14:40:27,88
2019-06-14 14:40:35,78
2019-06-14 14:40:40,74
2019-06-14 14:40:45,71
2019-06-14 14:40:50,69
2019-06-14 14:40:51,69
2019-06-14 14:40:56,68
2019-06-14 14:41:01,69
2019-06-14 14:41:06,73
2019-06-14 14:41:11,75
2019-06-14 14:41:18,73
2019-06-14 14:41:24,72
2019-06-14 14:41:30,68
2019-06-14 14:41:31,68
2019-06-14 14:41:39,72
2019-06-14 14:41:45,73
2019-06-14 14:41:47,72
2019-06-14 14:41:55,69
2019-06-14 14:42:00,67
2019-06-14 14:42:01,67
2019-06-14 14:42:09,71
2019-06-14 14:42:11,72
2019-06-14 14:42:17,77
2019-06-14 14:42:25,82
2019-06-14 14:42:29,81
2019-06-14 14:42:35,79
2019-06-14 14:42:39,78
2019-06-14 14:42:41,78
2019-06-14 14:42:46,80
2019-06-14 14:42:55,80
2019-06-14 14:43:00,78
2019-06-14 14:43:05,78
2019-06-14 14:43:10,78
2019-06-14 14:43:11,78
2019-06-14 14:43:17,81
2019-06-14 14:43:23,77
2019-06-14 14:43:30,76
2019-06-14 14:43:33,78
2019-06-14 14:43:36,80
2019-06-14 14:43:45,82
2019-06-14 14:43:47,82
2019-06-14 14:43:55,79
2019-06-14 14:44:00,77
2019-06-14 14:44:05,77
2019-06-14 14:44:06,77
2019-06-14 14:44:15,79
2019-06-14 14:44:17,80
2019-06-14 14:44:21,81
2019-06-14 14:44:30,86
2019-06-14 14:44:31,86
2019-06-14 14:44:37,82
2019-06-14 14:44:41,82
2019-06-14 14:44:50,80
2019-06-14 14:44:53,80
2019-06-14 14:44:56,79
2019-06-14 14:45:01,80
2019-06-14 14:45:06,80
2019-06-14 14:45:15,79
2019-06-14 14:45:20,77
2019-06-14 14:45:25,76
2019-06-14 14:45:29,75
2019-06-14 14:45:35,74
2019-06-14 14:45:39,74
2019-06-14 14:45:41,74
2019-06-14 14:45:46,73
2019-06-14 14:45:51,76
2019-06-14 14:46:00,75
2019-06-14 14:46:04,74
2019-06-14 14:46:10,75
2019-06-14 14:46:15,75
2019-06-14 14:46:18,76
2019-06-14 14:46:21,76
2019-06-14 14:46:27,77
2019-06-14 14:46:32,76
2019-06-14 14:46:36,76
2019-06-14 14:46:44,77
2019-06-14 14:46:46,77
2019-06-14 14:46:51,76
2019-06-14 14:47:00,77
2019-06-14 14:47:03,77
2019-06-14 14:47:06,79
2019-06-14 14:47:11,82
2019-06-14 14:47:20,80
2019-06-14 14:47:25,83
2019-06-14 14:47:29,85
2019-06-14 14:47:31,85
2019-06-14 14:47:40,91
2019-06-14 14:47:41,91
2019-06-14 14:47:46,89
2019-06-14 14:47:53,91
2019-06-14 14:48:00,85
2019-06-14 14:48:05,82
2019-06-14 14:48:06,82
2019-06-14 14:48:13,80
2019-06-14 14:48:16,79
2019-06-14 14:48:21,79
2019-06-14 14:48:30,78
2019-06-14 14:48:33,77
2019-06-14 14:48:36,77
2019-06-14 14:48:42,80
2019-06-14 14:48:50,78
2019-06-14 14:48:55,78
2019-06-14 14:49:00,78
2019-06-14 14:49:02,79
2019-06-14 14:49:06,80
2019-06-14 14:49:11,81
2019-06-14 14:49:18,83
2019-06-14 14:49:21,84
2019-06-14 14:49:30,83
2019-06-14 14:49:35,82
2019-06-14 14:49:36,81
2019-06-14 14:49:41,81
2019-06-14 14:49:50,79
2019-06-14 14:49:55,76
2019-06-14 14:50:00,76
2019-06-14 14:50:04,76
2019-06-14 14:50:06,76
2019-06-14 14:50:14,74
2019-06-14 14:50:17,75
2019-06-14 14:50:24,74
2019-06-14 14:50:26,74
2019-06-14 14:50:31,72
2019-06-14 14:50:40,67
2019-06-14 14:50:45,66
2019-06-14 14:50:46,66
2019-06-14 14:50:53,65
2019-06-14 14:50:57,65
2019-06-14 14:51:01,66
2019-06-14 14:51:10,69
2019-06-14 14:51:11,69
2019-06-14 14:51:19,71
2019-06-14 14:51:24,71
2019-06-14 14:51:27,70
2019-06-14 14:51:33,70
2019-06-14 14:51:36,70
2019-06-14 14:51:42,70
2019-06-14 14:51:47,69
2019-06-14 14:51:55,68
2019-06-14 14:51:56,69
2019-06-14 14:52:01,70
2019-06-14 14:52:10,73
2019-06-14 14:52:12,73
2019-06-14 14:52:20,75
2019-06-14 14:52:22,74
2019-06-14 14:52:30,73
2019-06-14 14:52:31,73
2019-06-14 14:52:36,76
2019-06-14 14:52:45,77
2019-06-14 14:52:47,77
2019-06-14 14:52:54,76
2019-06-14 14:53:00,75
2019-06-14 14:53:05,74
2019-06-14 14:53:09,73
2019-06-14 14:53:15,76
2019-06-14 14:53:20,78
2019-06-14 14:53:21,78
2019-06-14 14:53:26,77
