Time,HeartRate
2019-05-31 14:56:30,73
2019-05-31 15:03:02,63
2019-05-31 15:09:06,63
2019-05-31 15:15:42,85
2019-05-31 15:22:40,66
2019-05-31 18:04:03,101
2019-05-31 18:09:53,83
2019-05-31 18:09:58,82
2019-05-31 18:10:02,84
2019-05-31 18:10:07,83
2019-05-31 18:10:10,82
2019-05-31 18:10:14,85
2019-05-31 18:10:23,85
2019-05-31 18:10:28,82
2019-05-31 18:10:31,81
2019-05-31 18:10:36,80
2019-05-31 18:10:39,80
2019-05-31 18:10:45,81
2019-05-31 18:10:49,83
2019-05-31 18:10:55,92
2019-05-31 18:11:03,108
2019-05-31 18:11:06,110
2019-05-31 18:11:13,96
2019-05-31 18:11:18,97
2019-05-31 18:11:21,100
2019-05-31 18:11:28,99
2019-05-31 18:11:33,90
2019-05-31 18:11:38,86
2019-05-31 18:11:41,86
2019-05-31 18:11:48,95
2019-05-31 18:11:53,91
2019-05-31 18:11:55,91
2019-05-31 18:12:01,99
2019-05-31 18:12:08,85
2019-05-31 18:12:13,84
2019-05-31 18:12:18,84
2019-05-31 18:12:23,82
2019-05-31 18:12:25,83
2019-05-31 18:12:31,90
2019-05-31 18:12:38,89
2019-05-31 18:12:40,89
2019-05-31 18:12:48,86
2019-05-31 18:12:50,84
2019-05-31 18:12:58,93
2019-05-31 18:13:02,88
2019-05-31 18:13:08,87
2019-05-31 18:13:09,88
2019-05-31 18:13:14,87
2019-05-31 18:13:23,83
2019-05-31 18:13:26,83
2019-05-31 18:13:29,85
2019-05-31 18:13:34,88
2019-05-31 18:13:41,81
2019-05-31 18:13:46,84
2019-05-31 18:13:53,85
2019-05-31 18:13:54,85
2019-05-31 18:14:02,87
2019-05-31 18:14:05,87
2019-05-31 18:14:13,87
2019-05-31 18:14:17,85
2019-05-31 18:14:20,85
2019-05-31 18:14:28,86
2019-05-31 18:14:33,85
2019-05-31 18:14:34,85
2019-05-31 18:14:43,86
2019-05-31 18:14:45,86
2019-05-31 18:14:49,87
2019-05-31 18:14:56,88
2019-05-31 18:15:00,87
2019-05-31 18:15:05,86
2019-05-31 18:15:12,87
2019-05-31 18:15:14,87
2019-05-31 18:15:23,87
2019-05-31 18:15:26,88
2019-05-31 18:15:33,88
2019-05-31 18:15:34,88
2019-05-31 18:15:43,87
2019-05-31 18:15:48,88
2019-05-31 18:15:50,88
2019-05-31 18:15:56,86
2019-05-31 18:16:01,85
2019-05-31 18:16:08,86
2019-05-31 18:16:11,87
2019-05-31 18:16:14,89
2019-05-31 18:16:21,93
2019-05-31 18:16:24,93
2019-05-31 18:16:30,90
2019-05-31 18:16:35,86
2019-05-31 18:16:42,83
2019-05-31 18:16:46,84
2019-05-31 18:16:50,86
2019-05-31 18:16:54,87
2019-05-31 18:17:02,89
2019-05-31 18:17:05,89
2019-05-31 18:17:09,92
2019-05-31 18:17:14,90
2019-05-31 18:17:23,85
2019-05-31 18:17:27,85
2019-05-31 18:17:31,85
2019-05-31 18:17:37,87
2019-05-31 18:17:42,88
2019-05-31 18:17:48,88
2019-05-31 18:17:50,88
2019-05-31 18:17:56,88
2019-05-31 18:18:02,88
2019-05-31 18:18:07,88
2019-05-31 18:18:09,88
2019-05-31 18:18:18,88
2019-05-31 18:18:23,90
2019-05-31 18:18:28,90
2019-05-31 18:18:29,90
2019-05-31 18:18:36,90
2019-05-31 18:18:42,89
2019-05-31 18:18:45,89
2019-05-31 18:18:49,91
2019-05-31 18:18:58,94
2019-05-31 18:18:59,95
2019-05-31 18:19:04,99
2019-05-31 18:19:12,109
2019-05-31 18:19:15,111
2019-05-31 18:19:20,112
2019-05-31 18:19:28,92
2019-05-31 18:19:33,89
2019-05-31 18:19:34,90
2019-05-31 18:19:43,107
2019-05-31 18:19:48,105
2019-05-31 18:19:49,103
2019-05-31 18:19:54,96
2019-05-31 18:20:03,105
2019-05-31 18:20:05,103
2019-05-31 18:20:12,96
2019-05-31 18:20:18,101
2019-05-31 18:20:20,102
