Frame#,Time,Timestamp,Perspiration
1,0.0927521,Thu Nov 14 11:05:17.673 2019,0.004944589
2,0.135638,Thu Nov 14 11:05:17.716 2019,0.004460015
3,0.1835102,Thu Nov 14 11:05:17.764 2019,0.006446217
4,0.2383628,Thu Nov 14 11:05:17.819 2019,0.009526396
5,0.2872334,Thu Nov 14 11:05:17.867 2019,0.006372897
6,0.3311152,Thu Nov 14 11:05:17.911 2019,0.006441051
7,0.3759952,Thu Nov 14 11:05:17.956 2019,0.007348883
8,0.4238673,Thu Nov 14 11:05:18.004 2019,0.005683697
9,0.4697442,Thu Nov 14 11:05:18.050 2019,0.006821555
10,0.5236001,Thu Nov 14 11:05:18.104 2019,0.004820829
11,0.5684808,Thu Nov 14 11:05:18.149 2019,0.005492973
12,0.6233342,Thu Nov 14 11:05:18.203 2019,0.006749056
13,0.7081069,Thu Nov 14 11:05:18.288 2019,0.005221989
14,0.8098352,Thu Nov 14 11:05:18.390 2019,0.004179236
15,0.9325075,Thu Nov 14 11:05:18.513 2019,0.00438368
16,1.014289,Thu Nov 14 11:05:18.594 2019,0.003319384
17,1.13397,Thu Nov 14 11:05:18.714 2019,0.004288038
18,1.240683,Thu Nov 14 11:05:18.821 2019,0.003733363
19,1.301521,Thu Nov 14 11:05:18.882 2019,0.003603223
20,1.628646,Thu Nov 14 11:05:19.209 2019,0.008734808
21,1.83709,Thu Nov 14 11:05:19.417 2019,0.007535062
22,1.890946,Thu Nov 14 11:05:19.471 2019,0.006021045
23,1.951783,Thu Nov 14 11:05:19.532 2019,0.005800075
24,2.007634,Thu Nov 14 11:05:19.588 2019,0.006796028
25,2.061489,Thu Nov 14 11:05:19.642 2019,0.004189694
26,2.118337,Thu Nov 14 11:05:19.698 2019,0.00493467
27,2.165212,Thu Nov 14 11:05:19.745 2019,0.004166015
28,2.223057,Thu Nov 14 11:05:19.803 2019,0.00443639
29,2.273921,Thu Nov 14 11:05:19.854 2019,0.00348439
30,2.324788,Thu Nov 14 11:05:19.905 2019,0.002772025
31,2.37565,Thu Nov 14 11:05:19.956 2019,0.002647595
32,2.4315,Thu Nov 14 11:05:20.012 2019,0.002713022
33,2.483362,Thu Nov 14 11:05:20.064 2019,0.003704315
34,2.53275,Thu Nov 14 11:05:20.113 2019,0.00360883
35,2.587604,Thu Nov 14 11:05:20.168 2019,0.003911109
