Frame#,Time,Timestamp,ROI,Breathing
0,0,Thu Feb 28 16:24:54.690 2019,31.81887,-1
3,0.1416221,Thu Feb 28 16:24:54.831 2019,31.80781,-1
5,0.2443461,Thu Feb 28 16:24:54.934 2019,31.793,-1
6,0.306182,Thu Feb 28 16:24:54.996 2019,31.7848,-1
7,0.3650232,Thu Feb 28 16:24:55.055 2019,31.78308,-1
8,0.4168846,Thu Feb 28 16:24:55.107 2019,31.76749,-1
9,0.4847037,Thu Feb 28 16:24:55.174 2019,31.76418,-1
10,0.5325749,Thu Feb 28 16:24:55.222 2019,31.7656,-1
11,0.5924157,Thu Feb 28 16:24:55.282 2019,31.76163,-1
12,0.6602329,Thu Feb 28 16:24:55.350 2019,31.77444,-1
13,0.7460044,Thu Feb 28 16:24:55.436 2019,31.77885,-1
14,0.8168145,Thu Feb 28 16:24:55.507 2019,31.79768,-1
15,1.040217,Thu Feb 28 16:24:55.730 2019,31.7936,-1
16,1.135961,Thu Feb 28 16:24:55.826 2019,31.81026,-1
17,1.264617,Thu Feb 28 16:24:55.954 2019,31.81605,-1
18,1.391277,Thu Feb 28 16:24:56.081 2019,31.80086,-1
19,1.523922,Thu Feb 28 16:24:56.214 2019,31.81047,-1
20,1.638616,Thu Feb 28 16:24:56.328 2019,31.83004,-1
21,1.712418,Thu Feb 28 16:24:56.402 2019,31.82552,-1
23,1.869997,Thu Feb 28 16:24:56.560 2019,31.80399,-1
24,1.920861,Thu Feb 28 16:24:56.611 2019,31.7945,-1
25,1.983693,Thu Feb 28 16:24:56.673 2019,31.80185,-1
26,2.046525,Thu Feb 28 16:24:56.736 2019,31.8028,-1
27,2.116338,Thu Feb 28 16:24:56.806 2019,31.81546,-1
28,2.161217,Thu Feb 28 16:24:56.851 2019,31.81481,-1
29,2.22006,Thu Feb 28 16:24:56.910 2019,31.80183,-1
30,2.2799,Thu Feb 28 16:24:56.970 2019,31.80346,-1
31,2.333756,Thu Feb 28 16:24:57.024 2019,31.80716,-1
32,2.394592,Thu Feb 28 16:24:57.084 2019,31.80296,-1
33,2.456427,Thu Feb 28 16:24:57.146 2019,31.7864,-1
34,2.514273,Thu Feb 28 16:24:57.204 2019,31.77406,-1
35,2.578102,Thu Feb 28 16:24:57.268 2019,31.76012,-1
36,2.63096,Thu Feb 28 16:24:57.321 2019,31.75373,-1
37,2.706761,Thu Feb 28 16:24:57.397 2019,31.75175,-1
38,2.787543,Thu Feb 28 16:24:57.477 2019,31.75764,-1
39,2.935146,Thu Feb 28 16:24:57.625 2019,31.74529,-1
40,3.029894,Thu Feb 28 16:24:57.720 2019,31.75432,-1
41,3.167526,Thu Feb 28 16:24:57.857 2019,31.75842,-1
42,3.274241,Thu Feb 28 16:24:57.964 2019,31.75022,-1
