Frame#,Time,Timestamp,ROI,Breathing
0,0,Thu Feb 28 13:53:25.643 2019,31.48632,-1
3,0.1166884,Thu Feb 28 13:53:25.760 2019,31.50747,-1
4,0.1655574,Thu Feb 28 13:53:25.808 2019,31.51148,-1
5,0.2253971,Thu Feb 28 13:53:25.868 2019,31.49886,-1
6,0.2742661,Thu Feb 28 13:53:25.917 2019,31.46686,-1
7,0.3271249,Thu Feb 28 13:53:25.970 2019,31.44125,-1
9,0.4268583,Thu Feb 28 13:53:26.070 2019,31.4295,-1
10,0.4827089,Thu Feb 28 13:53:26.126 2019,31.46179,-1
11,0.5245962,Thu Feb 28 13:53:26.167 2019,31.4753,-1
12,0.58344,Thu Feb 28 13:53:26.226 2019,31.46706,-1
13,0.666218,Thu Feb 28 13:53:26.309 2019,31.48736,-1
14,0.7250607,Thu Feb 28 13:53:26.368 2019,31.48263,-1
15,0.7858982,Thu Feb 28 13:53:26.429 2019,31.48723,-1
16,0.9285163,Thu Feb 28 13:53:26.571 2019,31.46039,-1
17,0.9733957,Thu Feb 28 13:53:26.616 2019,31.465,-1
18,1.034234,Thu Feb 28 13:53:26.677 2019,31.44777,-1
19,1.13696,Thu Feb 28 13:53:26.780 2019,31.42289,-1
20,1.195801,Thu Feb 28 13:53:26.839 2019,31.47342,-1
21,1.281573,Thu Feb 28 13:53:26.924 2019,31.46711,-1
22,1.403245,Thu Feb 28 13:53:27.046 2019,31.43363,-1
23,1.461093,Thu Feb 28 13:53:27.104 2019,31.41943,-1
24,1.538884,Thu Feb 28 13:53:27.182 2019,31.43594,-1
25,1.593736,Thu Feb 28 13:53:27.237 2019,31.36142,-1
26,1.645598,Thu Feb 28 13:53:27.288 2019,31.38003,-1
27,1.706437,Thu Feb 28 13:53:27.349 2019,31.37198,-1
28,1.758296,Thu Feb 28 13:53:27.401 2019,31.35993,-1
29,1.829107,Thu Feb 28 13:53:27.472 2019,31.36528,-1
30,1.894931,Thu Feb 28 13:53:27.538 2019,31.34382,-1
31,1.951779,Thu Feb 28 13:53:27.595 2019,31.34817,-1
32,1.998654,Thu Feb 28 13:53:27.642 2019,31.37962,-1
33,2.055501,Thu Feb 28 13:53:27.698 2019,31.36274,-1
34,2.106365,Thu Feb 28 13:53:27.749 2019,31.33279,-1
35,2.159223,Thu Feb 28 13:53:27.802 2019,31.32717,-1
36,2.220061,Thu Feb 28 13:53:27.863 2019,31.3354,-1
37,2.261949,Thu Feb 28 13:53:27.905 2019,31.35538,-1
38,2.310818,Thu Feb 28 13:53:27.954 2019,31.35133,-1
39,2.368663,Thu Feb 28 13:53:28.012 2019,31.35456,-1
40,2.424515,Thu Feb 28 13:53:28.067 2019,31.35996,-1
41,2.465406,Thu Feb 28 13:53:28.108 2019,31.35896,-1
42,2.509288,Thu Feb 28 13:53:28.152 2019,31.36912,-1
43,2.55317,Thu Feb 28 13:53:28.196 2019,31.42357,-1
44,2.607026,Thu Feb 28 13:53:28.250 2019,31.4251,-1
45,2.651906,Thu Feb 28 13:53:28.295 2019,31.41224,-1
46,2.693794,Thu Feb 28 13:53:28.337 2019,31.41952,-1
47,2.748648,Thu Feb 28 13:53:28.392 2019,31.41631,-1
48,2.794525,Thu Feb 28 13:53:28.437 2019,31.41466,-1
49,2.85237,Thu Feb 28 13:53:28.495 2019,31.40161,-1
50,2.90822,Thu Feb 28 13:53:28.551 2019,31.40695,-1
51,2.967063,Thu Feb 28 13:53:28.610 2019,31.4063,-1
52,3.023911,Thu Feb 28 13:53:28.667 2019,31.42568,-1
53,3.077767,Thu Feb 28 13:53:28.721 2019,31.44492,-1
54,3.138604,Thu Feb 28 13:53:28.781 2019,31.41189,-1
55,3.190466,Thu Feb 28 13:53:28.833 2019,31.41002,-1
56,3.240331,Thu Feb 28 13:53:28.883 2019,31.40067,-1
57,3.296182,Thu Feb 28 13:53:28.939 2019,31.38505,-1
58,3.352033,Thu Feb 28 13:53:28.995 2019,31.41497,-1
59,3.405889,Thu Feb 28 13:53:29.049 2019,31.41699,-1
60,3.471713,Thu Feb 28 13:53:29.115 2019,31.45867,-1
61,3.53654,Thu Feb 28 13:53:29.179 2019,31.44591,-1
62,3.588401,Thu Feb 28 13:53:29.231 2019,31.39067,-1
63,3.64425,Thu Feb 28 13:53:29.287 2019,31.44823,-1
64,3.704092,Thu Feb 28 13:53:29.347 2019,31.40304,-1
65,3.764929,Thu Feb 28 13:53:29.408 2019,31.37047,-1
66,3.828758,Thu Feb 28 13:53:29.472 2019,31.33735,-1
67,3.875632,Thu Feb 28 13:53:29.518 2019,31.32918,-1
68,3.933478,Thu Feb 28 13:53:29.576 2019,31.36747,-1
69,3.983346,Thu Feb 28 13:53:29.626 2019,31.33518,-1
70,4.043185,Thu Feb 28 13:53:29.686 2019,31.33866,-1
71,4.102027,Thu Feb 28 13:53:29.745 2019,31.33858,-1
72,4.157877,Thu Feb 28 13:53:29.801 2019,31.33408,-1
73,4.209739,Thu Feb 28 13:53:29.853 2019,31.33063,-1
74,4.272571,Thu Feb 28 13:53:29.915 2019,31.32773,-1
75,4.339392,Thu Feb 28 13:53:29.982 2019,31.33604,-1
76,4.405216,Thu Feb 28 13:53:30.048 2019,31.33841,-1
77,4.455082,Thu Feb 28 13:53:30.098 2019,31.33995,-1
78,4.520906,Thu Feb 28 13:53:30.164 2019,31.33722,-1
79,4.569776,Thu Feb 28 13:53:30.213 2019,31.32811,-1
80,4.622634,Thu Feb 28 13:53:30.265 2019,31.32479,-1
81,4.690453,Thu Feb 28 13:53:30.333 2019,31.30662,-1
82,4.741318,Thu Feb 28 13:53:30.384 2019,31.30292,-1
83,4.801157,Thu Feb 28 13:53:30.444 2019,31.30532,-1
84,4.853018,Thu Feb 28 13:53:30.496 2019,31.30752,-1
85,4.923829,Thu Feb 28 13:53:30.567 2019,31.33343,-1
86,4.971701,Thu Feb 28 13:53:30.615 2019,31.34525,-1
87,5.03154,Thu Feb 28 13:53:30.674 2019,31.36115,-1
88,5.091381,Thu Feb 28 13:53:30.734 2019,31.36674,-1
89,5.147237,Thu Feb 28 13:53:30.790 2019,31.32855,-1
90,5.202086,Thu Feb 28 13:53:30.845 2019,31.32218,-1
91,5.257934,Thu Feb 28 13:53:30.901 2019,31.34406,-1
92,5.33074,Thu Feb 28 13:53:30.974 2019,31.33477,-1
93,5.394569,Thu Feb 28 13:53:31.037 2019,31.34439,-1
94,5.449423,Thu Feb 28 13:53:31.092 2019,31.33677,-1
95,5.514248,Thu Feb 28 13:53:31.157 2019,31.34905,-1
96,5.572094,Thu Feb 28 13:53:31.215 2019,31.35048,-1
97,5.627944,Thu Feb 28 13:53:31.271 2019,31.35534,-1
98,5.68579,Thu Feb 28 13:53:31.329 2019,31.36237,-1
99,5.740644,Thu Feb 28 13:53:31.383 2019,31.36416,-1
100,5.788516,Thu Feb 28 13:53:31.431 2019,31.36813,-1
101,5.85035,Thu Feb 28 13:53:31.493 2019,31.36994,-1
102,5.914179,Thu Feb 28 13:53:31.557 2019,31.36622,-1
103,5.971027,Thu Feb 28 13:53:31.614 2019,31.36392,-1
104,6.024883,Thu Feb 28 13:53:31.668 2019,31.32429,-1
105,6.08971,Thu Feb 28 13:53:31.733 2019,31.29104,-1
106,6.150547,Thu Feb 28 13:53:31.793 2019,31.26962,-1
107,6.204403,Thu Feb 28 13:53:31.847 2019,31.26297,-1
108,6.266238,Thu Feb 28 13:53:31.909 2019,31.31064,-1
109,6.328072,Thu Feb 28 13:53:31.971 2019,31.28268,-1
110,6.403869,Thu Feb 28 13:53:32.047 2019,31.27092,-1
111,6.437781,Thu Feb 28 13:53:32.081 2019,31.27468,-1
