Time,HeartRate
2019-10-28 16:25:52,106
2019-10-28 17:04:33,124
2019-10-28 17:18:32,88
2019-10-28 17:18:34,96
2019-10-28 17:23:50,144
2019-10-28 17:23:58,80
2019-10-28 17:23:59,79
2019-10-28 17:24:08,71
2019-10-28 17:24:10,71
2019-10-28 17:24:14,70
2019-10-28 17:24:23,72
2019-10-28 17:24:27,75
2019-10-28 17:24:29,76
2019-10-28 17:24:34,78
2019-10-28 17:24:40,81
2019-10-28 17:24:48,78
2019-10-28 17:24:49,78
2019-10-28 17:24:58,80
2019-10-28 17:25:00,80
2019-10-28 17:25:08,75
2019-10-28 17:25:09,76
2019-10-28 17:25:18,72
2019-10-28 17:25:19,72
2019-10-28 17:25:28,80
2019-10-28 17:25:33,81
2019-10-28 17:25:34,81
2019-10-28 17:25:43,74
2019-10-28 17:25:44,73
2019-10-28 17:25:53,71
2019-10-28 17:25:54,72
2019-10-28 17:25:59,72
2019-10-28 17:26:08,80
2019-10-28 17:26:13,79
2019-10-28 17:26:14,79
2019-10-28 17:26:19,77
2019-10-28 17:26:28,71
2019-10-28 17:26:33,71
2019-10-28 17:26:38,72
2019-10-28 17:26:43,71
2019-10-28 17:26:47,71
2019-10-28 17:26:52,70
2019-10-28 17:26:58,70
2019-10-28 17:27:03,69
2019-10-28 17:27:06,69
2019-10-28 17:27:10,70
2019-10-28 17:27:17,71
2019-10-28 17:27:21,72
2019-10-28 17:27:25,72
2019-10-28 17:27:29,71
2019-10-28 17:27:34,72
2019-10-28 17:27:42,71
2019-10-28 17:27:45,70
2019-10-28 17:27:50,70
2019-10-28 17:27:54,70
2019-10-28 17:28:02,71
2019-10-28 17:28:08,70
2019-10-28 17:28:11,70
2019-10-28 17:28:14,71
2019-10-28 17:28:22,72
2019-10-28 17:28:28,71
2019-10-28 17:28:29,71
2019-10-28 17:28:36,70
2019-10-28 17:28:49,72
2019-10-28 17:28:57,70
2019-10-28 17:29:00,71
2019-10-28 17:29:08,71
2019-10-28 17:29:13,71
2019-10-28 17:29:15,71
2019-10-28 17:29:21,73
2019-10-28 17:29:24,73
2019-10-28 17:29:30,70
2019-10-28 17:29:34,69
2019-10-28 17:29:43,68
2019-10-28 17:29:47,69
2019-10-28 17:29:51,70
2019-10-28 17:29:56,71
2019-10-28 17:30:00,70
2019-10-28 17:30:08,72
2019-10-28 17:30:12,72
2019-10-28 17:30:17,74
2019-10-28 17:30:21,72
2019-10-28 17:30:28,72
2019-10-28 17:30:30,72
2019-10-28 17:30:35,73
2019-10-28 17:30:40,72
2019-10-28 17:30:45,72
2019-10-28 17:30:51,72
2019-10-28 17:30:58,72
2019-10-28 17:30:59,72
2019-10-28 17:31:06,72
2019-10-28 17:31:09,72
2019-10-28 17:31:18,72
2019-10-28 17:31:23,71
2019-10-28 17:31:24,71
2019-10-28 17:31:32,70
2019-10-28 17:31:36,70
2019-10-28 17:31:39,70
2019-10-28 17:31:47,71
2019-10-28 17:31:50,71
2019-10-28 17:31:54,70
2019-10-28 17:32:01,69
2019-10-28 17:32:04,69
2019-10-28 17:32:09,68
2019-10-28 17:32:14,79
2019-10-28 17:32:20,93
2019-10-28 17:32:24,98
2019-10-28 17:32:32,96
2019-10-28 17:32:37,84
2019-10-28 17:32:43,78
2019-10-28 17:32:48,78
2019-10-28 17:32:49,78
2019-10-28 17:32:58,72
2019-10-28 17:33:03,74
2019-10-28 17:33:05,73
2019-10-28 17:33:13,82
2019-10-28 17:33:18,84
2019-10-28 17:33:20,85
2019-10-28 17:33:24,80
2019-10-28 17:33:31,76
2019-10-28 17:33:38,72
2019-10-28 17:33:43,69
2019-10-28 17:33:47,72
2019-10-28 17:33:52,73
2019-10-28 17:33:58,70
2019-10-28 17:34:03,71
2019-10-28 17:34:06,72
2019-10-28 17:34:13,70
2019-10-28 17:34:15,70
2019-10-28 17:34:21,72
2019-10-28 17:34:27,76
2019-10-28 17:34:33,73
2019-10-28 17:34:35,73
2019-10-28 17:34:42,71
2019-10-28 17:34:48,74
2019-10-28 17:34:53,72
2019-10-28 17:34:56,73
2019-10-28 17:35:01,73
2019-10-28 17:35:06,76
2019-10-28 17:35:11,72
2019-10-28 17:35:18,71
2019-10-28 17:35:21,71
2019-10-28 17:35:28,73
2019-10-28 17:35:30,72
2019-10-28 17:35:36,70
2019-10-28 17:35:40,73
2019-10-28 17:35:46,78
2019-10-28 17:35:53,74
2019-10-28 17:35:54,73
2019-10-28 17:36:01,72
2019-10-28 17:36:06,73
2019-10-28 17:36:13,81
2019-10-28 17:36:17,81
2019-10-28 17:36:19,79
2019-10-28 17:36:28,69
2019-10-28 17:36:33,70
2019-10-28 17:36:36,71
2019-10-28 17:36:39,71
2019-10-28 17:36:47,77
2019-10-28 17:36:49,75
2019-10-28 17:36:54,79
2019-10-28 17:37:01,95
2019-10-28 17:37:08,82
2019-10-28 17:37:13,81
2019-10-28 17:37:14,81
2019-10-28 17:37:22,82
2019-10-28 17:37:25,83
2019-10-28 17:37:33,80
2019-10-28 17:37:35,80
2019-10-28 17:37:43,80
2019-10-28 17:37:44,81
2019-10-28 17:37:53,79
2019-10-28 17:37:54,79
2019-10-28 17:38:00,80
2019-10-28 17:38:05,81
2019-10-28 17:38:13,80
2019-10-28 17:38:14,80
2019-10-28 17:38:19,84
2019-10-28 17:38:26,77
2019-10-28 17:38:33,74
2019-10-28 17:38:38,72
2019-10-28 17:38:53,75
2019-10-28 17:38:54,75
2019-10-28 17:39:03,79
2019-10-28 17:39:08,81
2019-10-28 17:39:11,82
2019-10-28 17:39:17,82
2019-10-28 17:39:19,82
2019-10-28 17:39:28,80
2019-10-28 17:39:29,80
2019-10-28 17:39:34,80
2019-10-28 17:39:42,80
2019-10-28 17:39:48,81
2019-10-28 17:39:50,79
2019-10-28 17:39:54,76
2019-10-28 17:40:01,81
2019-10-28 17:40:05,78
2019-10-28 17:40:09,75
2019-10-28 17:40:18,72
2019-10-28 17:40:20,74
2019-10-28 17:40:24,77
2019-10-28 17:40:31,81
2019-10-28 17:40:38,85
2019-10-28 17:40:41,87
2019-10-28 17:40:44,88
2019-10-28 17:40:49,82
2019-10-28 17:40:55,78
2019-10-28 17:41:03,79
2019-10-28 17:41:05,78
2019-10-28 17:41:13,80
2019-10-28 17:41:18,81
2019-10-28 17:41:23,80
2019-10-28 17:41:24,79
2019-10-28 17:41:31,79
2019-10-28 17:41:38,79
2019-10-28 17:41:39,79
2019-10-28 17:41:48,79
2019-10-28 17:41:53,76
2019-10-28 17:41:57,77
2019-10-28 17:41:59,78
2019-10-28 17:42:07,83
2019-10-28 17:42:12,79
2019-10-28 17:42:18,75
2019-10-28 17:42:21,75
2019-10-28 17:42:24,74
2019-10-28 17:42:32,72
2019-10-28 17:42:36,72
2019-10-28 17:42:43,83
2019-10-28 17:42:47,82
2019-10-28 17:42:53,78
2019-10-28 17:42:58,79
2019-10-28 17:43:03,79
2019-10-28 17:43:06,80
2019-10-28 17:43:09,83
2019-10-28 17:43:14,89
2019-10-28 17:43:20,91
2019-10-28 17:43:27,86
2019-10-28 17:43:33,77
2019-10-28 17:43:37,75
2019-10-28 17:43:41,75
2019-10-28 17:43:44,78
2019-10-28 17:43:53,78
2019-10-28 17:43:57,78
2019-10-28 17:43:59,78
2019-10-28 17:44:08,80
2019-10-28 17:44:13,79
2019-10-28 17:44:18,79
2019-10-28 17:44:19,79
2019-10-28 17:44:25,79
2019-10-28 17:44:32,77
2019-10-28 17:44:38,79
2019-10-28 17:44:39,79
2019-10-28 17:44:44,81
2019-10-28 17:44:49,82
2019-10-28 17:44:58,81
2019-10-28 17:45:03,84
2019-10-28 17:45:04,84
2019-10-28 17:45:12,79
2019-10-28 17:45:14,78
2019-10-28 17:45:21,75
2019-10-28 17:45:27,78
2019-10-28 17:45:33,76
2019-10-28 17:45:37,76
2019-10-28 17:45:43,77
2019-10-28 17:45:47,80
2019-10-28 17:45:53,82
2019-10-28 17:45:55,81
2019-10-28 17:46:01,87
2019-10-28 17:46:07,82
2019-10-28 17:46:09,80
2019-10-28 17:46:15,70
2019-10-28 17:46:19,76
2019-10-28 17:46:28,79
2019-10-28 17:46:32,82
2019-10-28 17:46:34,83
2019-10-28 17:46:39,85
2019-10-28 17:46:46,84
2019-10-28 17:46:50,83
2019-10-28 17:46:58,84
2019-10-28 17:47:03,83
2019-10-28 17:47:07,81
2019-10-28 17:47:10,83
2019-10-28 17:47:18,80
2019-10-28 17:47:23,83
2019-10-28 17:47:28,80
2019-10-28 17:47:29,80
2019-10-28 17:47:38,74
2019-10-28 17:47:39,74
2019-10-28 17:47:48,76
2019-10-28 17:47:52,77
2019-10-28 17:47:55,78
2019-10-28 17:47:59,80
2019-10-28 17:48:05,86
2019-10-28 17:48:12,78
2019-10-28 17:48:14,79
2019-10-28 17:48:22,79
2019-10-28 17:48:27,79
2019-10-28 17:48:33,77
2019-10-28 17:48:35,77
2019-10-28 17:48:39,77
2019-10-28 17:48:44,78
2019-10-28 17:48:53,76
2019-10-28 17:48:58,74
2019-10-28 17:49:02,75
2019-10-28 17:49:04,78
2019-10-28 17:49:09,81
2019-10-28 17:49:17,82
2019-10-28 17:49:21,81
2019-10-28 17:49:28,81
2019-10-28 17:49:32,78
2019-10-28 17:49:38,78
2019-10-28 17:49:39,78
2019-10-28 17:49:44,79
2019-10-28 17:49:53,79
2019-10-28 17:49:57,79
2019-10-28 17:50:01,79
2019-10-28 17:50:08,82
2019-10-28 17:50:13,85
2019-10-28 17:50:16,84
2019-10-28 17:50:19,82
2019-10-28 17:50:25,79
2019-10-28 17:50:33,75
2019-10-28 17:50:35,75
2019-10-28 17:50:41,76
2019-10-28 17:50:44,77
2019-10-28 17:50:49,78
2019-10-28 17:50:55,77
2019-10-28 17:51:03,79
2019-10-28 17:51:08,79
2019-10-28 17:51:09,79
2019-10-28 17:51:15,80
2019-10-28 17:51:23,78
2019-10-28 17:51:24,78
2019-10-28 17:51:33,80
2019-10-28 17:51:37,79
2019-10-28 17:51:42,77
2019-10-28 17:51:47,77
2019-10-28 17:51:52,77
2019-10-28 17:51:56,78
2019-10-28 17:52:03,77
2019-10-28 17:52:04,78
2019-10-28 17:52:13,84
2019-10-28 17:52:14,84
2019-10-28 17:52:23,79
2019-10-28 17:52:24,78
2019-10-28 17:52:29,75
2019-10-28 17:52:38,76
2019-10-28 17:52:39,76
2019-10-28 17:52:44,77
2019-10-28 17:52:52,78
2019-10-28 17:52:56,79
2019-10-28 17:53:03,79
2019-10-28 17:53:08,79
2019-10-28 17:53:11,79
2019-10-28 17:53:17,79
2019-10-28 17:53:19,79
2019-10-28 17:53:24,82
2019-10-28 17:53:29,81
2019-10-28 17:53:34,81
2019-10-28 17:53:44,80
2019-10-28 17:53:49,80
2019-10-28 17:53:54,79
2019-10-28 17:53:57,79
2019-10-28 17:54:00,78
2019-10-28 17:54:08,74
2019-10-28 17:54:14,73
2019-10-28 17:54:15,73
2019-10-28 17:54:22,76
2019-10-28 17:54:28,74
2019-10-28 17:54:30,74
2019-10-28 17:54:35,74
2019-10-28 17:54:43,81
2019-10-28 17:54:46,80
2019-10-28 17:54:54,81
2019-10-28 17:54:59,83
2019-10-28 17:55:00,84
2019-10-28 17:55:08,86
2019-10-28 17:55:14,85
2019-10-28 17:55:15,85
2019-10-28 17:55:24,74
2019-10-28 17:55:29,73
2019-10-28 17:55:32,74
2019-10-28 17:55:35,74
2019-10-28 17:55:44,76
2019-10-28 17:55:48,74
2019-10-28 17:55:53,75
2019-10-28 17:55:59,78
2019-10-28 17:56:01,78
2019-10-28 17:56:05,79
2019-10-28 17:56:10,78
2019-10-28 17:56:15,80
2019-10-28 17:56:24,79
2019-10-28 17:56:28,79
2019-10-28 17:56:30,80
2019-10-28 17:56:39,80
2019-10-28 17:56:41,81
2019-10-28 17:56:48,83
2019-10-28 17:56:52,82
2019-10-28 17:56:59,80
2019-10-28 17:57:02,81
2019-10-28 17:57:05,83
2019-10-28 17:57:14,81
2019-10-28 17:57:15,82
2019-10-28 17:57:24,82
2019-10-28 17:57:29,82
2019-10-28 17:57:34,81
2019-10-28 17:57:35,82
2019-10-28 17:57:42,88
2019-10-28 17:57:49,81
2019-10-28 17:57:50,82
2019-10-28 17:57:55,86
2019-10-28 17:58:00,88
2019-10-28 17:58:09,80
2019-10-28 17:58:14,78
2019-10-28 17:58:19,81
2019-10-28 17:58:24,82
2019-10-28 17:58:25,82
2019-10-28 17:58:30,84
2019-10-28 17:58:38,83
2019-10-28 17:58:52,84
2019-10-28 17:58:55,83
2019-10-28 17:59:04,80
2019-10-28 17:59:05,80
2019-10-28 17:59:14,81
2019-10-28 17:59:19,80
2019-10-28 17:59:20,80
2019-10-28 17:59:29,83
2019-10-28 17:59:34,86
2019-10-28 17:59:37,86
2019-10-28 17:59:42,82
2019-10-28 17:59:47,78
2019-10-28 17:59:53,76
2019-10-28 17:59:55,77
2019-10-28 18:00:04,81
2019-10-28 18:00:09,80
2019-10-28 18:00:10,80
2019-10-28 18:00:19,81
2019-10-28 18:00:24,83
2019-10-28 18:00:26,83
2019-10-28 18:00:34,80
2019-10-28 18:00:35,80
