Time,HeartRate
2019-06-06 17:09:07,50
2019-06-06 17:15:03,115
2019-06-06 17:26:40,124
2019-06-06 17:32:54,80
2019-06-06 17:33:00,76
2019-06-06 17:33:05,75
2019-06-06 17:33:10,75
2019-06-06 17:33:15,76
2019-06-06 17:33:16,76
2019-06-06 17:33:25,76
2019-06-06 17:33:28,76
2019-06-06 17:33:31,76
2019-06-06 17:33:40,77
2019-06-06 17:33:41,77
2019-06-06 17:33:50,77
2019-06-06 17:33:52,77
2019-06-06 17:34:00,80
2019-06-06 17:34:01,80
2019-06-06 17:34:06,79
2019-06-06 17:34:11,79
2019-06-06 17:34:18,76
2019-06-06 17:34:25,74
2019-06-06 17:34:30,75
2019-06-06 17:34:32,75
2019-06-06 17:34:38,76
2019-06-06 17:34:45,76
2019-06-06 17:34:47,76
2019-06-06 17:34:51,77
2019-06-06 17:35:00,79
2019-06-06 17:35:05,79
2019-06-06 17:35:06,79
2019-06-06 17:35:11,78
2019-06-06 17:35:20,80
2019-06-06 17:35:25,80
2019-06-06 17:35:30,80
2019-06-06 17:35:31,80
2019-06-06 17:35:39,79
2019-06-06 17:35:44,78
2019-06-06 17:35:49,78
2019-06-06 17:35:51,78
2019-06-06 17:35:56,77
2019-06-06 17:36:05,77
2019-06-06 17:36:07,77
2019-06-06 17:36:15,76
2019-06-06 17:36:20,76
2019-06-06 17:36:25,76
2019-06-06 17:36:26,76
2019-06-06 17:36:32,77
2019-06-06 17:36:36,76
2019-06-06 17:36:41,76
2019-06-06 17:36:46,77
2019-06-06 17:36:53,82
2019-06-06 17:36:57,85
2019-06-06 17:37:04,86
2019-06-06 17:37:10,79
2019-06-06 17:37:15,79
2019-06-06 17:37:17,79
2019-06-06 17:37:25,81
2019-06-06 17:37:29,82
2019-06-06 17:37:33,82
2019-06-06 17:37:38,81
2019-06-06 17:37:41,81
2019-06-06 17:37:46,79
2019-06-06 17:37:53,76
2019-06-06 17:37:56,74
2019-06-06 17:38:02,71
2019-06-06 17:38:06,78
2019-06-06 17:38:15,95
2019-06-06 17:38:19,93
2019-06-06 17:38:25,91
2019-06-06 17:38:30,90
2019-06-06 17:38:31,90
2019-06-06 17:38:36,92
2019-06-06 17:38:45,83
2019-06-06 17:38:50,81
2019-06-06 17:38:52,82
2019-06-06 17:39:00,84
2019-06-06 17:39:04,83
2019-06-06 17:39:10,87
2019-06-06 17:39:11,86
2019-06-06 17:39:20,78
2019-06-06 17:39:23,78
2019-06-06 17:39:30,76
2019-06-06 17:39:33,77
2019-06-06 17:39:37,77
2019-06-06 17:39:45,78
2019-06-06 17:39:47,78
2019-06-06 17:39:55,76
2019-06-06 17:39:56,77
2019-06-06 17:40:03,78
2019-06-06 17:40:07,79
2019-06-06 17:40:11,78
2019-06-06 17:40:19,78
2019-06-06 17:40:23,78
2019-06-06 17:40:30,78
2019-06-06 17:40:33,79
2019-06-06 17:40:38,79
2019-06-06 17:40:41,79
2019-06-06 17:40:50,78
2019-06-06 17:40:53,78
2019-06-06 17:40:56,79
2019-06-06 17:41:01,81
2019-06-06 17:41:10,85
2019-06-06 17:41:12,85
2019-06-06 17:41:17,81
