Session,StartTime,startTimestamp,EndTime,EndTimestamp,Ontologies
Session 1,2.817467,Tue May 14 10:17:40.060 2019,13757.91,Tue May 14 10:37:25.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 10:38:01.060 2019,13757.91,Tue May 14 10:41:24.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 10:48:26.060 2019,13757.91,Tue May 14 10:57:29.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 11:06:30.060 2019,13757.91,Tue May 14 11:20:19.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 11:24:321.060 2019,13757.91,Tue May 14 11:34:25.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 11:46:30.060 2019,13757.91,Tue May 14 12:11:34.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 12:23:26.060 2019,13757.91,Tue May 14 12:29:45.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 12:30:35.060 2019,13757.91,Tue May 14 12:45:45.149 2019,Computer Reading (CR)
Session 1,2.817467,Tue May 14 13:37:51.149 2019,13757.91,Tue May 14 13:57:51.149 2019,Computer Reading (CR)
