Frame#,Time,Timestamp,ROI,Breathing
0,0,Wed Jun 05 11:30:40.018 2019,29.75411,-1
4,0.114694,Wed Jun 05 11:30:40.137 2019,29.76287,-1
6,0.1964755,Wed Jun 05 11:30:40.218 2019,29.76324,-1
7,0.2523255,Wed Jun 05 11:30:40.274 2019,29.75558,-1
8,0.3141605,Wed Jun 05 11:30:40.336 2019,29.75215,-1
9,0.3710082,Wed Jun 05 11:30:40.393 2019,29.74574,-1
10,0.4168873,Wed Jun 05 11:30:40.439 2019,29.75889,-1
11,0.4617668,Wed Jun 05 11:30:40.484 2019,29.76751,-1
12,0.5156246,Wed Jun 05 11:30:40.538 2019,29.73757,-1
13,0.559506,Wed Jun 05 11:30:40.581 2019,29.72099,-1
14,0.6113676,Wed Jun 05 11:30:40.633 2019,29.71656,-1
15,0.6821776,Wed Jun 05 11:30:40.704 2019,29.70575,-1
16,0.7928813,Wed Jun 05 11:30:40.815 2019,29.70671,-1
17,0.8686777,Wed Jun 05 11:30:40.891 2019,29.7098,-1
18,0.927521,Wed Jun 05 11:30:40.949 2019,29.70951,-1
19,1.087095,Wed Jun 05 11:30:41.109 2019,29.72167,-1
20,1.211761,Wed Jun 05 11:30:41.234 2019,29.74321,-1
21,1.319473,Wed Jun 05 11:30:41.341 2019,29.77842,-1
22,1.415218,Wed Jun 05 11:30:41.437 2019,29.78168,-1
23,1.549857,Wed Jun 05 11:30:41.572 2019,29.78938,-1
24,1.67652,Wed Jun 05 11:30:41.698 2019,29.78432,-1
25,1.71741,Wed Jun 05 11:30:41.739 2019,29.80255,-1
26,1.787223,Wed Jun 05 11:30:41.809 2019,29.80648,-1
27,1.849057,Wed Jun 05 11:30:41.871 2019,29.81201,-1
28,1.888951,Wed Jun 05 11:30:41.911 2019,29.79113,-1
29,1.949788,Wed Jun 05 11:30:41.972 2019,29.79541,-1
30,1.996663,Wed Jun 05 11:30:42.019 2019,29.79663,-1
31,2.056503,Wed Jun 05 11:30:42.078 2019,29.80553,-1
32,2.104376,Wed Jun 05 11:30:42.126 2019,29.80597,-1
33,2.149256,Wed Jun 05 11:30:42.171 2019,29.81165,-1
34,2.20112,Wed Jun 05 11:30:42.223 2019,29.81379,-1
35,2.260958,Wed Jun 05 11:30:42.283 2019,29.81462,-1
37,2.354707,Wed Jun 05 11:30:42.377 2019,29.81263,-1
38,2.400585,Wed Jun 05 11:30:42.422 2019,29.82088,-1
39,2.466408,Wed Jun 05 11:30:42.488 2019,29.82583,-1
40,2.519267,Wed Jun 05 11:30:42.541 2019,29.82283,-1
41,2.580105,Wed Jun 05 11:30:42.602 2019,29.82537,-1
42,2.624985,Wed Jun 05 11:30:42.647 2019,29.81602,-1
43,2.670861,Wed Jun 05 11:30:42.693 2019,29.81286,-1
44,2.718734,Wed Jun 05 11:30:42.741 2019,29.81194,-1
45,2.780572,Wed Jun 05 11:30:42.802 2019,29.81932,-1
46,2.845397,Wed Jun 05 11:30:42.867 2019,29.80635,-1
47,2.902243,Wed Jun 05 11:30:42.924 2019,29.80264,-1
48,2.968066,Wed Jun 05 11:30:42.990 2019,29.80081,-1
49,3.020925,Wed Jun 05 11:30:43.043 2019,29.80645,-1
50,3.070793,Wed Jun 05 11:30:43.093 2019,29.79169,-1
51,3.12864,Wed Jun 05 11:30:43.151 2019,29.78248,-1
52,3.350046,Wed Jun 05 11:30:43.372 2019,29.79228,-1
53,3.390937,Wed Jun 05 11:30:43.413 2019,29.81688,-1
54,3.44978,Wed Jun 05 11:30:43.472 2019,29.8187,-1
55,3.488676,Wed Jun 05 11:30:43.511 2019,29.82008,-1
56,3.557492,Wed Jun 05 11:30:43.579 2019,29.82738,-1
57,3.58442,Wed Jun 05 11:30:43.606 2019,29.84893,-1
58,3.648248,Wed Jun 05 11:30:43.670 2019,29.85527,-1
59,3.766933,Wed Jun 05 11:30:43.789 2019,29.86367,-1
