Time,HeartRate
2019-07-25 15:08:07,85
2019-07-25 18:37:49,89
2019-07-25 18:37:54,95
2019-07-25 18:37:55,95
2019-07-25 18:38:02,97
2019-07-25 18:38:05,95
2019-07-25 18:38:14,92
2019-07-25 18:38:19,93
2019-07-25 18:38:23,94
2019-07-25 18:38:26,96
2019-07-25 18:38:30,95
2019-07-25 18:38:36,96
2019-07-25 18:38:40,95
2019-07-25 18:38:48,94
2019-07-25 18:38:50,93
2019-07-25 18:38:59,98
2019-07-25 18:39:03,95
2019-07-25 18:39:05,96
2019-07-25 18:39:13,93
2019-07-25 18:39:15,90
2019-07-25 18:39:20,89
2019-07-25 18:39:29,88
2019-07-25 18:39:40,92
2019-07-25 18:39:45,89
2019-07-25 18:39:49,91
2019-07-25 18:39:51,92
2019-07-25 18:40:00,95
2019-07-25 18:40:04,95
2019-07-25 18:40:09,94
2019-07-25 18:40:12,96
2019-07-25 18:40:16,98
2019-07-25 18:40:21,110
2019-07-25 18:40:27,104
2019-07-25 18:40:34,95
2019-07-25 18:40:40,90
2019-07-25 18:40:41,91
2019-07-25 18:40:50,86
2019-07-25 18:40:54,87
2019-07-25 18:41:00,92
2019-07-25 18:41:04,90
2019-07-25 18:41:09,89
2019-07-25 18:41:12,89
2019-07-25 18:41:16,88
2019-07-25 18:41:21,87
2019-07-25 18:41:30,94
2019-07-25 18:41:31,93
2019-07-25 18:41:40,81
2019-07-25 18:41:45,81
2019-07-25 18:41:46,81
2019-07-25 18:41:53,79
2019-07-25 18:41:57,80
2019-07-25 18:42:04,85
2019-07-25 18:42:09,83
2019-07-25 18:42:12,81
2019-07-25 18:42:19,81
2019-07-25 18:42:21,82
2019-07-25 18:42:27,87
2019-07-25 18:42:35,93
2019-07-25 18:42:36,91
2019-07-25 18:42:41,87
2019-07-25 18:42:50,81
2019-07-25 18:42:52,81
2019-07-25 18:42:57,84
2019-07-25 18:43:05,88
2019-07-25 18:43:08,85
2019-07-25 18:43:11,85
2019-07-25 18:43:19,85
2019-07-25 18:43:24,87
2019-07-25 18:43:26,87
2019-07-25 18:43:35,81
2019-07-25 18:43:40,80
2019-07-25 18:43:41,80
2019-07-25 18:43:50,78
2019-07-25 18:43:53,80
2019-07-25 18:43:59,79
2019-07-25 18:44:01,81
2019-07-25 18:44:06,81
2019-07-25 18:44:14,84
2019-07-25 18:44:20,83
2019-07-25 18:44:21,84
2019-07-25 18:44:27,83
2019-07-25 18:44:40,89
2019-07-25 18:44:43,88
2019-07-25 18:44:46,86
2019-07-25 18:44:51,82
2019-07-25 18:45:00,79
2019-07-25 18:45:01,79
2019-07-25 18:45:06,87
2019-07-25 18:45:11,95
2019-07-25 18:45:19,87
2019-07-25 18:45:21,86
2019-07-25 18:45:30,80
2019-07-25 18:45:31,81
2019-07-25 18:45:40,89
2019-07-25 18:45:44,88
2019-07-25 18:45:50,90
2019-07-25 18:45:52,91
2019-07-25 18:45:57,93
2019-07-25 18:46:04,92
2019-07-25 18:46:09,92
2019-07-25 18:46:11,92
2019-07-25 18:46:16,90
2019-07-25 18:46:22,92
2019-07-25 18:46:30,86
2019-07-25 18:46:34,87
2019-07-25 18:46:39,87
2019-07-25 18:46:41,88
2019-07-25 18:46:49,81
2019-07-25 18:46:51,82
2019-07-25 18:47:00,90
2019-07-25 18:47:04,93
2019-07-25 18:47:10,97
2019-07-25 18:47:12,97
2019-07-25 18:47:18,97
2019-07-25 18:47:25,86
2019-07-25 18:47:29,89
2019-07-25 18:47:35,87
2019-07-25 18:47:37,87
2019-07-25 18:47:44,87
2019-07-25 18:47:50,87
2019-07-25 18:47:54,86
2019-07-25 18:47:56,85
2019-07-25 18:48:04,82
2019-07-25 18:48:08,83
2019-07-25 18:48:15,84
2019-07-25 18:48:18,82
2019-07-25 18:48:21,87
2019-07-25 18:48:27,85
2019-07-25 18:48:32,79
2019-07-25 18:48:40,105
2019-07-25 18:48:44,104
2019-07-25 18:48:50,108
2019-07-25 18:48:53,109
2019-07-25 18:48:56,111
2019-07-25 18:49:01,113
2019-07-25 18:49:09,129
2019-07-25 18:49:11,134
2019-07-25 18:49:16,139
2019-07-25 18:49:25,148
2019-07-25 18:49:30,145
2019-07-25 18:49:31,144
2019-07-25 18:49:40,134
2019-07-25 18:49:45,135
2019-07-25 18:49:49,135
2019-07-25 18:49:55,136
2019-07-25 18:49:56,137
2019-07-25 18:50:03,143
2019-07-25 18:50:09,145
2019-07-25 18:50:11,143
2019-07-25 18:50:20,126
2019-07-25 18:50:21,124
2019-07-25 18:50:26,114
2019-07-25 18:50:33,103
2019-07-25 18:50:38,106
2019-07-25 18:50:41,108
2019-07-25 18:50:46,105
2019-07-25 18:50:51,108
2019-07-25 18:51:00,86
2019-07-25 18:51:05,97
2019-07-25 18:51:10,91
2019-07-25 18:51:12,90
2019-07-25 18:51:20,97
2019-07-25 18:51:21,97
2019-07-25 18:51:30,98
2019-07-25 18:51:35,95
2019-07-25 18:51:36,95
2019-07-25 18:51:44,91
2019-07-25 18:51:50,100
2019-07-25 18:51:55,103
2019-07-25 18:51:56,103
2019-07-25 18:52:01,97
2019-07-25 18:52:06,103
2019-07-25 18:52:14,94
2019-07-25 18:52:19,105
2019-07-25 18:52:25,101
2019-07-25 18:52:26,100
2019-07-25 18:52:31,98
2019-07-25 18:52:40,85
2019-07-25 18:52:41,86
2019-07-25 18:52:50,81
2019-07-25 18:52:53,78
2019-07-25 18:52:56,80
2019-07-25 18:53:05,89
2019-07-25 18:53:08,88
2019-07-25 18:53:11,91
2019-07-25 18:53:19,83
2019-07-25 18:53:25,102
2019-07-25 18:53:30,105
2019-07-25 18:53:35,99
2019-07-25 18:53:37,98
2019-07-25 18:53:44,111
2019-07-25 18:53:46,110
2019-07-25 18:53:55,111
2019-07-25 18:53:56,111
2019-07-25 18:54:02,101
2019-07-25 18:54:07,108
2019-07-25 18:54:15,96
2019-07-25 18:54:20,94
2019-07-25 18:54:25,93
2019-07-25 18:54:26,93
2019-07-25 18:54:31,96
2019-07-25 18:54:38,105
2019-07-25 18:54:45,112
2019-07-25 18:54:49,110
2019-07-25 18:54:55,119
2019-07-25 18:54:59,122
2019-07-25 18:55:01,123
2019-07-25 18:55:06,126
2019-07-25 18:55:15,128
2019-07-25 18:55:20,129
2019-07-25 18:55:24,130
2019-07-25 18:55:26,131
2019-07-25 18:55:32,131
2019-07-25 18:55:36,130
2019-07-25 18:55:44,125
2019-07-25 18:55:46,124
2019-07-25 18:55:55,112
2019-07-25 18:55:56,113
2019-07-25 18:56:01,108
2019-07-25 18:56:10,94
2019-07-25 18:56:15,90
2019-07-25 18:56:16,90
2019-07-25 18:56:23,87
2019-07-25 18:56:29,90
2019-07-25 18:56:31,88
2019-07-25 18:56:40,88
2019-07-25 18:56:45,89
2019-07-25 18:56:48,90
2019-07-25 18:56:55,92
2019-07-25 18:56:56,92
2019-07-25 18:57:05,99
2019-07-25 18:57:06,100
2019-07-25 18:57:11,98
2019-07-25 18:57:20,88
2019-07-25 18:57:25,89
2019-07-25 18:57:30,89
2019-07-25 18:57:33,87
2019-07-25 18:57:36,90
2019-07-25 18:57:42,86
2019-07-25 18:57:50,92
2019-07-25 18:57:55,88
2019-07-25 18:58:00,85
2019-07-25 18:58:01,84
2019-07-25 18:58:10,78
2019-07-25 18:58:12,78
2019-07-25 18:58:20,83
2019-07-25 18:58:24,83
2019-07-25 18:58:29,82
2019-07-25 18:58:31,83
2019-07-25 18:58:39,87
2019-07-25 18:58:43,87
2019-07-25 18:58:48,85
2019-07-25 18:58:51,88
2019-07-25 18:58:59,93
2019-07-25 18:59:05,89
2019-07-25 18:59:09,89
2019-07-25 18:59:15,91
2019-07-25 18:59:16,91
2019-07-25 18:59:23,90
2019-07-25 18:59:26,92
2019-07-25 18:59:33,89
2019-07-25 18:59:39,88
2019-07-25 18:59:41,90
2019-07-25 18:59:46,93
2019-07-25 18:59:55,89
2019-07-25 19:00:00,88
2019-07-25 19:00:02,87
2019-07-25 19:00:06,87
2019-07-25 19:00:15,89
2019-07-25 19:00:16,88
2019-07-25 19:00:23,86
2019-07-25 19:00:30,88
2019-07-25 19:00:31,89
2019-07-25 19:00:38,87
2019-07-25 19:00:44,86
2019-07-25 19:00:48,86
2019-07-25 19:00:51,88
2019-07-25 19:01:00,92
2019-07-25 19:01:02,92
2019-07-25 19:01:10,86
2019-07-25 19:01:12,85
2019-07-25 19:01:20,90
2019-07-25 19:01:21,90
2019-07-25 19:01:30,94
2019-07-25 19:01:31,95
2019-07-25 19:01:40,88
2019-07-25 19:01:43,88
2019-07-25 19:01:50,82
2019-07-25 19:01:55,83
2019-07-25 19:01:58,83
2019-07-25 19:02:05,88
2019-07-25 19:02:10,87
2019-07-25 19:02:11,88
2019-07-25 19:02:17,88
2019-07-25 19:02:25,91
2019-07-25 19:02:26,90
2019-07-25 19:02:31,91
2019-07-25 19:02:36,94
2019-07-25 19:02:45,85
2019-07-25 19:02:50,82
2019-07-25 19:02:53,82
2019-07-25 19:02:56,84
2019-07-25 19:03:05,89
2019-07-25 19:03:06,88
2019-07-25 19:03:12,85
2019-07-25 19:03:17,87
