Frame#,Time,Timestamp,ROI,Breathing
0,0,Mon Feb 18 12:22:05.668 2019,31.172,-1
2,0.0897602,Mon Feb 18 12:22:05.757 2019,31.17253,-1
3,0.1266611,Mon Feb 18 12:22:05.794 2019,31.17971,-1
4,0.1745335,Mon Feb 18 12:22:05.842 2019,31.18748,-1
5,0.2303832,Mon Feb 18 12:22:05.898 2019,31.18328,-1
7,0.3121651,Mon Feb 18 12:22:05.980 2019,31.18982,-1
9,0.4049185,Mon Feb 18 12:22:06.072 2019,31.19323,-1
10,0.4348377,Mon Feb 18 12:22:06.102 2019,31.20455,-1
11,0.5006615,Mon Feb 18 12:22:06.168 2019,31.21169,-1
12,0.5744648,Mon Feb 18 12:22:06.242 2019,31.23448,-1
13,0.6622291,Mon Feb 18 12:22:06.330 2019,31.23218,-1
14,0.8118292,Mon Feb 18 12:22:06.479 2019,31.24997,-1
15,0.8985987,Mon Feb 18 12:22:06.566 2019,31.26701,-1
16,1.007307,Mon Feb 18 12:22:06.675 2019,31.27099,-1
17,1.093078,Mon Feb 18 12:22:06.761 2019,31.2852,-1
18,1.18683,Mon Feb 18 12:22:06.854 2019,31.29367,-1
19,1.318477,Mon Feb 18 12:22:06.986 2019,31.30071,-1
20,1.388289,Mon Feb 18 12:22:07.056 2019,31.30523,-1
21,1.468077,Mon Feb 18 12:22:07.136 2019,31.31286,-1
22,1.556839,Mon Feb 18 12:22:07.224 2019,31.29878,-1
23,1.640615,Mon Feb 18 12:22:07.308 2019,31.28822,-1
24,1.709432,Mon Feb 18 12:22:07.377 2019,31.26598,-1
26,1.840082,Mon Feb 18 12:22:07.508 2019,31.23819,-1
27,1.902914,Mon Feb 18 12:22:07.570 2019,31.21887,-1
28,1.97173,Mon Feb 18 12:22:07.639 2019,31.204,-1
29,2.032568,Mon Feb 18 12:22:07.700 2019,31.20429,-1
30,2.104376,Mon Feb 18 12:22:07.772 2019,31.19846,-1
31,2.171197,Mon Feb 18 12:22:07.839 2019,31.19635,-1
32,2.233032,Mon Feb 18 12:22:07.901 2019,31.18521,-1
33,2.30484,Mon Feb 18 12:22:07.972 2019,31.16788,-1
34,2.371662,Mon Feb 18 12:22:08.039 2019,31.15982,-1
35,2.438483,Mon Feb 18 12:22:08.106 2019,31.15067,-1
36,2.506301,Mon Feb 18 12:22:08.174 2019,31.15328,-1
37,2.561155,Mon Feb 18 12:22:08.229 2019,31.15282,-1
38,2.639944,Mon Feb 18 12:22:08.308 2019,31.1595,-1
39,2.72073,Mon Feb 18 12:22:08.388 2019,31.16693,-1
40,2.798521,Mon Feb 18 12:22:08.466 2019,31.19564,-1
41,2.865343,Mon Feb 18 12:22:08.533 2019,31.19299,-1
42,2.934158,Mon Feb 18 12:22:08.602 2019,31.20105,-1
43,2.998986,Mon Feb 18 12:22:08.667 2019,31.21265,-1
44,3.085752,Mon Feb 18 12:22:08.753 2019,31.21316,-1
45,3.170526,Mon Feb 18 12:22:08.838 2019,31.2453,-1
46,3.257294,Mon Feb 18 12:22:08.925 2019,31.25529,-1
47,3.338078,Mon Feb 18 12:22:09.006 2019,31.22473,-1
48,3.417866,Mon Feb 18 12:22:09.085 2019,31.22887,-1
49,3.506628,Mon Feb 18 12:22:09.174 2019,31.24822,-1
50,3.58841,Mon Feb 18 12:22:09.256 2019,31.22168,-1
51,3.669194,Mon Feb 18 12:22:09.337 2019,31.22982,-1
52,3.738009,Mon Feb 18 12:22:09.406 2019,31.23979,-1
53,3.822784,Mon Feb 18 12:22:09.490 2019,31.24712,-1
54,3.894591,Mon Feb 18 12:22:09.562 2019,31.23798,-1
55,3.970389,Mon Feb 18 12:22:09.638 2019,31.18684,-1
56,4.037211,Mon Feb 18 12:22:09.705 2019,31.21134,-1
57,4.109018,Mon Feb 18 12:22:09.777 2019,31.19738,-1
58,4.179829,Mon Feb 18 12:22:09.847 2019,31.16111,-1
59,4.267595,Mon Feb 18 12:22:09.935 2019,31.16862,-1
60,4.338409,Mon Feb 18 12:22:10.006 2019,31.18118,-1
61,4.409217,Mon Feb 18 12:22:10.077 2019,31.18173,-1
62,4.485014,Mon Feb 18 12:22:10.153 2019,31.1442,-1
63,4.556822,Mon Feb 18 12:22:10.224 2019,31.13861,-1
64,4.62863,Mon Feb 18 12:22:10.296 2019,31.19282,-1
65,4.702433,Mon Feb 18 12:22:10.370 2019,31.19444,-1
66,4.775238,Mon Feb 18 12:22:10.443 2019,31.17715,-1
67,4.847046,Mon Feb 18 12:22:10.515 2019,31.14802,-1
68,4.921848,Mon Feb 18 12:22:10.589 2019,31.16267,-1
69,4.99465,Mon Feb 18 12:22:10.662 2019,31.1832,-1
70,5.072444,Mon Feb 18 12:22:10.740 2019,31.17508,-1
71,5.142259,Mon Feb 18 12:22:10.810 2019,31.16403,-1
72,5.232018,Mon Feb 18 12:22:10.900 2019,31.16534,-1
73,5.306817,Mon Feb 18 12:22:10.974 2019,31.17233,-1
74,5.386605,Mon Feb 18 12:22:11.054 2019,31.15476,-1
75,5.461405,Mon Feb 18 12:22:11.129 2019,31.14367,-1
76,5.540194,Mon Feb 18 12:22:11.208 2019,31.1653,-1
77,5.626961,Mon Feb 18 12:22:11.295 2019,31.15675,-1
78,5.715726,Mon Feb 18 12:22:11.383 2019,31.141,-1
79,5.793516,Mon Feb 18 12:22:11.461 2019,31.12675,-1
80,5.887266,Mon Feb 18 12:22:11.555 2019,31.14277,-1
81,5.970045,Mon Feb 18 12:22:11.638 2019,31.13042,-1
82,6.055816,Mon Feb 18 12:22:11.723 2019,31.1179,-1
83,6.128621,Mon Feb 18 12:22:11.796 2019,31.10705,-1
84,6.199432,Mon Feb 18 12:22:11.867 2019,31.08747,-1
85,6.273234,Mon Feb 18 12:22:11.941 2019,31.08386,-1
86,6.334072,Mon Feb 18 12:22:12.002 2019,31.08022,-1
87,6.414857,Mon Feb 18 12:22:12.082 2019,31.06554,-1
88,6.493645,Mon Feb 18 12:22:12.161 2019,31.06125,-1
89,6.556478,Mon Feb 18 12:22:12.224 2019,31.0419,-1
90,6.625294,Mon Feb 18 12:22:12.293 2019,31.01388,-1
91,6.700094,Mon Feb 18 12:22:12.368 2019,31.00581,-1
92,6.796835,Mon Feb 18 12:22:12.464 2019,30.99656,-1
93,6.856675,Mon Feb 18 12:22:12.524 2019,30.99949,-1
94,6.940452,Mon Feb 18 12:22:12.608 2019,31.00216,-1
95,7.016248,Mon Feb 18 12:22:12.684 2019,31.00129,-1
96,7.101023,Mon Feb 18 12:22:12.769 2019,31.01126,-1
97,7.170836,Mon Feb 18 12:22:12.838 2019,31.02673,-1
98,7.237658,Mon Feb 18 12:22:12.905 2019,31.03597,-1
99,7.31146,Mon Feb 18 12:22:12.979 2019,31.06208,-1
100,7.393242,Mon Feb 18 12:22:13.061 2019,31.06856,-1
101,7.469038,Mon Feb 18 12:22:13.137 2019,31.07181,-1
102,7.537855,Mon Feb 18 12:22:13.205 2019,31.07269,-1
103,7.629609,Mon Feb 18 12:22:13.297 2019,31.06109,-1
104,7.70042,Mon Feb 18 12:22:13.368 2019,31.06832,-1
105,7.773225,Mon Feb 18 12:22:13.441 2019,31.0591,-1
106,7.846031,Mon Feb 18 12:22:13.514 2019,31.05965,-1
107,7.911857,Mon Feb 18 12:22:13.579 2019,31.05749,-1
108,7.986656,Mon Feb 18 12:22:13.654 2019,31.05307,-1
109,8.076416,Mon Feb 18 12:22:13.744 2019,31.05429,-1
110,8.143236,Mon Feb 18 12:22:13.811 2019,31.04463,-1
111,8.231999,Mon Feb 18 12:22:13.900 2019,31.0435,-1
112,8.311787,Mon Feb 18 12:22:13.979 2019,31.04697,-1
113,8.404538,Mon Feb 18 12:22:14.072 2019,31.04633,-1
114,8.481334,Mon Feb 18 12:22:14.149 2019,31.04571,-1
115,8.562118,Mon Feb 18 12:22:14.230 2019,31.03434,-1
116,8.646891,Mon Feb 18 12:22:14.314 2019,31.03426,-1
117,8.717701,Mon Feb 18 12:22:14.385 2019,31.02342,-1
118,8.78951,Mon Feb 18 12:22:14.457 2019,31.01995,-1
119,8.859323,Mon Feb 18 12:22:14.527 2019,31.0202,-1
120,8.92814,Mon Feb 18 12:22:14.596 2019,31.02406,-1
121,8.986982,Mon Feb 18 12:22:14.655 2019,31.02854,-1
122,9.045826,Mon Feb 18 12:22:14.713 2019,31.03804,-1
123,9.108658,Mon Feb 18 12:22:14.776 2019,31.03876,-1
124,9.172485,Mon Feb 18 12:22:14.840 2019,31.03453,-1
126,9.249282,Mon Feb 18 12:22:14.917 2019,31.0304,-1
127,9.311116,Mon Feb 18 12:22:14.979 2019,31.02935,-1
128,9.390903,Mon Feb 18 12:22:15.058 2019,31.02875,-1
129,9.469691,Mon Feb 18 12:22:15.137 2019,31.0231,-1
130,9.532524,Mon Feb 18 12:22:15.200 2019,31.02396,-1
