Time,HeartRate
2019-05-14 13:35:50,126
2019-05-14 13:38:19,123
2019-05-14 13:45:56,124
2019-05-14 14:02:37,100
2019-05-14 14:11:02,119
2019-05-14 14:34:27,65
2019-05-14 14:51:47,73
2019-05-14 14:51:52,73
2019-05-14 14:51:57,72
2019-05-14 14:51:58,73
2019-05-14 14:52:04,73
2019-05-14 14:52:11,73
2019-05-14 14:52:17,71
2019-05-14 14:52:21,72
2019-05-14 14:52:24,71
2019-05-14 14:52:30,71
2019-05-14 14:52:37,73
2019-05-14 14:52:38,73
2019-05-14 14:52:43,73
2019-05-14 14:52:51,76
2019-05-14 14:52:57,74
2019-05-14 14:53:00,72
2019-05-14 14:53:04,71
2019-05-14 14:53:09,72
2019-05-14 14:53:16,72
2019-05-14 14:53:22,72
2019-05-14 14:53:26,73
2019-05-14 14:53:28,72
2019-05-14 14:53:33,75
2019-05-14 14:53:40,78
2019-05-14 14:53:47,74
2019-05-14 14:53:51,72
2019-05-14 14:53:56,74
2019-05-14 14:54:01,75
2019-05-14 14:54:05,73
2019-05-14 14:54:12,71
2019-05-14 14:54:17,71
2019-05-14 14:54:21,72
2019-05-14 14:54:27,72
2019-05-14 14:54:28,72
2019-05-14 14:54:33,74
2019-05-14 14:54:42,76
2019-05-14 14:54:46,76
2019-05-14 14:54:48,75
2019-05-14 14:54:55,71
2019-05-14 14:55:02,69
2019-05-14 14:55:07,70
2019-05-14 14:55:11,71
2019-05-14 14:55:16,72
2019-05-14 14:55:22,75
2019-05-14 14:55:26,74
2019-05-14 14:55:30,74
2019-05-14 14:55:33,74
2019-05-14 14:55:39,73
2019-05-14 14:55:47,74
2019-05-14 14:55:52,75
2019-05-14 14:55:53,74
2019-05-14 14:56:00,74
2019-05-14 14:56:07,74
2019-05-14 14:56:08,74
2019-05-14 14:56:14,74
2019-05-14 14:56:18,75
2019-05-14 14:56:23,78
2019-05-14 14:56:31,77
2019-05-14 14:56:33,78
2019-05-14 14:56:41,72
2019-05-14 14:56:46,75
2019-05-14 14:56:48,75
2019-05-14 14:56:57,73
2019-05-14 14:57:01,74
2019-05-14 14:57:03,74
2019-05-14 14:57:08,76
2019-05-14 14:57:17,71
2019-05-14 14:57:22,72
2019-05-14 14:57:24,72
2019-05-14 14:57:32,76
2019-05-14 14:57:37,76
2019-05-14 14:57:38,75
2019-05-14 14:57:47,70
2019-05-14 14:57:51,72
2019-05-14 14:57:54,73
2019-05-14 14:58:02,70
2019-05-14 14:58:07,70
2019-05-14 14:58:09,71
2019-05-14 14:58:15,73
2019-05-14 14:58:22,73
2019-05-14 14:58:26,72
2019-05-14 14:58:30,72
2019-05-14 14:58:35,73
2019-05-14 14:58:42,75
2019-05-14 14:58:43,74
2019-05-14 14:58:52,71
2019-05-14 14:58:57,70
2019-05-14 14:58:59,70
2019-05-14 14:59:07,69
2019-05-14 14:59:09,69
2019-05-14 14:59:17,70
2019-05-14 14:59:18,70
2019-05-14 14:59:23,73
2019-05-14 14:59:31,73
2019-05-14 14:59:33,74
2019-05-14 14:59:40,76
2019-05-14 14:59:47,74
2019-05-14 14:59:51,74
2019-05-14 14:59:57,72
2019-05-14 15:00:02,71
2019-05-14 15:00:05,71
2019-05-14 15:00:08,70
2019-05-14 15:00:15,68
2019-05-14 15:00:22,69
2019-05-14 15:00:27,69
2019-05-14 15:00:28,70
2019-05-14 15:00:37,70
2019-05-14 15:00:42,69
2019-05-14 15:00:46,69
2019-05-14 15:00:49,70
2019-05-14 15:00:54,71
2019-05-14 15:00:59,71
2019-05-14 15:01:06,71
2019-05-14 15:01:09,71
2019-05-14 15:01:14,70
2019-05-14 15:01:21,71
2019-05-14 15:01:23,71
2019-05-14 15:01:28,71
2019-05-14 15:01:37,78
2019-05-14 15:01:38,78
2019-05-14 15:01:45,73
2019-05-14 15:01:50,73
2019-05-14 15:01:55,73
2019-05-14 15:01:58,74
2019-05-14 15:02:04,76
2019-05-14 15:02:10,77
2019-05-14 15:02:13,77
