Time,HeartRate
2019-12-12 16:16:22,99
2019-12-12 16:25:48,106
2019-12-12 16:28:10,108
2019-12-12 16:35:20,107
2019-12-12 16:38:23,103
2019-12-12 18:25:18,76
2019-12-12 18:25:22,76
2019-12-12 18:25:24,77
2019-12-12 18:25:33,76
2019-12-12 18:25:38,77
2019-12-12 18:25:43,76
2019-12-12 18:25:48,78
2019-12-12 18:25:49,78
2019-12-12 18:25:54,76
2019-12-12 18:26:02,78
2019-12-12 18:26:08,77
2019-12-12 18:26:10,77
2019-12-12 18:26:15,78
2019-12-12 18:26:23,80
2019-12-12 18:26:28,78
2019-12-12 18:26:29,78
2019-12-12 18:26:34,87
2019-12-12 18:26:43,76
2019-12-12 18:26:47,78
2019-12-12 18:26:53,76
2019-12-12 18:26:57,77
2019-12-12 18:27:03,76
2019-12-12 18:27:05,76
2019-12-12 18:27:12,73
2019-12-12 18:27:14,74
2019-12-12 18:27:19,77
2019-12-12 18:27:26,83
2019-12-12 18:27:29,83
2019-12-12 18:27:38,77
2019-12-12 18:27:41,77
2019-12-12 18:27:47,75
2019-12-12 18:27:49,76
2019-12-12 18:27:58,83
2019-12-12 18:28:03,79
2019-12-12 18:28:08,79
2019-12-12 18:28:09,80
2019-12-12 18:28:18,84
2019-12-12 18:28:19,84
2019-12-12 18:28:25,82
2019-12-12 18:28:33,79
2019-12-12 18:28:37,78
2019-12-12 18:28:41,78
2019-12-12 18:28:44,80
2019-12-12 18:28:52,84
2019-12-12 18:28:55,82
2019-12-12 18:29:01,80
2019-12-12 18:29:08,76
2019-12-12 18:29:12,76
2019-12-12 18:29:14,76
2019-12-12 18:29:21,74
2019-12-12 18:29:28,79
2019-12-12 18:29:33,80
2019-12-12 18:29:34,80
2019-12-12 18:29:43,79
2019-12-12 18:29:48,80
2019-12-12 18:29:49,80
2019-12-12 18:29:57,82
2019-12-12 18:30:03,79
2019-12-12 18:30:04,79
2019-12-12 18:30:13,78
2019-12-12 18:30:18,78
2019-12-12 18:30:22,79
2019-12-12 18:30:24,80
2019-12-12 18:30:33,86
2019-12-12 18:30:34,86
2019-12-12 18:30:40,82
2019-12-12 18:30:48,79
2019-12-12 18:30:53,79
2019-12-12 18:30:58,80
2019-12-12 18:31:00,80
2019-12-12 18:31:08,77
2019-12-12 18:31:09,77
2019-12-12 18:31:18,82
2019-12-12 18:31:21,81
2019-12-12 18:31:27,80
2019-12-12 18:31:31,80
2019-12-12 18:31:38,78
2019-12-12 18:31:39,78
2019-12-12 18:31:48,83
2019-12-12 18:31:49,83
2019-12-12 18:31:57,85
2019-12-12 18:31:59,85
2019-12-12 18:32:08,88
2019-12-12 18:32:12,86
2019-12-12 18:32:18,86
2019-12-12 18:32:19,86
2019-12-12 18:32:28,84
2019-12-12 18:32:29,85
2019-12-12 18:32:36,86
2019-12-12 18:32:42,85
2019-12-12 18:32:45,85
2019-12-12 18:32:51,83
2019-12-12 18:32:54,84
2019-12-12 18:33:03,90
2019-12-12 18:33:04,91
2019-12-12 18:33:13,85
2019-12-12 18:33:14,86
2019-12-12 18:33:20,88
2019-12-12 18:33:28,82
2019-12-12 18:33:30,83
2019-12-12 18:33:38,88
2019-12-12 18:33:41,89
2019-12-12 18:33:44,86
2019-12-12 18:33:52,78
2019-12-12 18:33:58,80
2019-12-12 18:34:02,82
2019-12-12 18:34:04,84
2019-12-12 18:34:13,83
2019-12-12 18:34:14,83
2019-12-12 18:34:19,85
2019-12-12 18:34:27,77
2019-12-12 18:34:29,76
2019-12-12 18:34:34,75
2019-12-12 18:34:43,70
2019-12-12 18:34:47,69
2019-12-12 18:34:51,69
2019-12-12 18:34:58,67
2019-12-12 18:35:00,68
2019-12-12 18:35:07,70
2019-12-12 18:35:09,71
2019-12-12 18:35:17,75
2019-12-12 18:35:21,75
2019-12-12 18:35:28,79
2019-12-12 18:35:33,79
2019-12-12 18:35:35,78
2019-12-12 18:35:40,77
2019-12-12 18:35:44,78
2019-12-12 18:35:53,74
2019-12-12 18:35:58,73
2019-12-12 18:36:02,72
2019-12-12 18:36:08,78
2019-12-12 18:36:09,78
2019-12-12 18:36:18,72
2019-12-12 18:36:23,69
2019-12-12 18:36:28,74
2019-12-12 18:36:33,75
2019-12-12 18:36:35,75
2019-12-12 18:36:42,74
2019-12-12 18:36:44,75
2019-12-12 18:36:49,79
2019-12-12 18:36:58,76
2019-12-12 18:37:02,74
2019-12-12 18:37:08,71
2019-12-12 18:37:11,72
2019-12-12 18:37:15,74
2019-12-12 18:37:23,77
2019-12-12 18:37:24,77
2019-12-12 18:37:33,72
2019-12-12 18:37:38,72
2019-12-12 18:37:40,71
2019-12-12 18:37:47,74
2019-12-12 18:37:53,74
2019-12-12 18:37:54,74
2019-12-12 18:38:03,72
2019-12-12 18:38:08,73
2019-12-12 18:38:09,73
2019-12-12 18:38:14,74
2019-12-12 18:38:22,76
2019-12-12 18:38:25,74
2019-12-12 18:38:32,72
2019-12-12 18:38:34,72
2019-12-12 18:38:43,72
2019-12-12 18:38:45,72
2019-12-12 18:38:50,72
2019-12-12 18:38:54,72
2019-12-12 18:38:59,76
2019-12-12 18:39:07,77
2019-12-12 18:39:09,78
2019-12-12 18:39:18,95
2019-12-12 18:39:22,97
2019-12-12 18:39:24,95
2019-12-12 18:39:33,77
2019-12-12 18:39:38,75
2019-12-12 18:39:42,75
2019-12-12 18:39:48,78
2019-12-12 18:39:51,77
2019-12-12 18:39:54,77
2019-12-12 18:39:59,78
2019-12-12 18:40:04,82
2019-12-12 18:40:13,85
2019-12-12 18:40:18,79
2019-12-12 18:40:22,78
2019-12-12 18:40:28,76
2019-12-12 18:40:31,76
2019-12-12 18:40:38,74
2019-12-12 18:40:41,75
2019-12-12 18:40:44,76
2019-12-12 18:40:49,81
2019-12-12 18:40:58,93
2019-12-12 18:41:00,92
2019-12-12 18:41:08,80
2019-12-12 18:41:12,81
2019-12-12 18:41:14,82
2019-12-12 18:41:23,79
2019-12-12 18:41:28,78
2019-12-12 18:41:29,78
2019-12-12 18:41:34,81
2019-12-12 18:41:39,84
2019-12-12 18:41:48,81
2019-12-12 18:41:51,79
2019-12-12 18:41:58,76
2019-12-12 18:41:59,76
2019-12-12 18:42:07,79
2019-12-12 18:42:10,80
2019-12-12 18:42:14,81
2019-12-12 18:42:19,80
2019-12-12 18:42:28,80
2019-12-12 18:42:31,80
2019-12-12 18:42:38,79
2019-12-12 18:42:39,79
2019-12-12 18:42:46,79
2019-12-12 18:42:49,79
2019-12-12 18:42:54,79
2019-12-12 18:43:03,81
2019-12-12 18:43:04,82
2019-12-12 18:43:13,87
2019-12-12 18:43:18,86
2019-12-12 18:43:22,86
2019-12-12 18:43:26,87
2019-12-12 18:43:31,84
2019-12-12 18:43:35,89
2019-12-12 18:43:40,94
2019-12-12 18:43:48,98
2019-12-12 18:43:50,98
2019-12-12 18:43:57,97
2019-12-12 18:44:03,101
2019-12-12 18:44:07,98
2019-12-12 18:44:11,97
2019-12-12 18:44:14,98
2019-12-12 18:44:23,100
2019-12-12 18:44:28,106
2019-12-12 18:44:32,108
2019-12-12 18:44:34,109
2019-12-12 18:44:42,108
2019-12-12 18:44:45,109
2019-12-12 18:44:49,110
2019-12-12 18:44:54,110
2019-12-12 18:45:02,106
2019-12-12 18:45:05,105
2019-12-12 18:45:12,106
2019-12-12 18:45:15,106
2019-12-12 18:45:19,101
2019-12-12 18:45:24,103
2019-12-12 18:45:32,101
2019-12-12 18:45:37,104
2019-12-12 18:45:39,105
2019-12-12 18:45:47,105
2019-12-12 18:45:53,106
2019-12-12 18:45:58,104
2019-12-12 18:46:01,105
2019-12-12 18:46:05,107
2019-12-12 18:46:11,108
2019-12-12 18:46:18,111
2019-12-12 18:46:23,108
2019-12-12 18:46:24,108
2019-12-12 18:46:29,109
2019-12-12 18:46:36,115
2019-12-12 18:46:39,114
2019-12-12 18:46:45,110
2019-12-12 18:46:49,112
2019-12-12 18:46:58,114
2019-12-12 18:47:02,114
2019-12-12 18:47:04,114
2019-12-12 18:47:13,113
2019-12-12 18:47:14,112
2019-12-12 18:47:20,116
2019-12-12 18:47:28,117
2019-12-12 18:47:29,117
2019-12-12 18:47:35,117
2019-12-12 18:47:43,115
2019-12-12 18:47:46,115
2019-12-12 18:47:51,112
2019-12-12 18:47:54,111
2019-12-12 18:48:03,112
2019-12-12 18:48:07,108
2019-12-12 18:48:11,107
2019-12-12 18:48:14,107
2019-12-12 18:48:19,107
2019-12-12 18:48:24,109
2019-12-12 18:48:29,107
2019-12-12 18:48:37,105
2019-12-12 18:48:42,106
2019-12-12 18:48:48,104
2019-12-12 18:48:53,104
2019-12-12 18:48:56,105
2019-12-12 18:49:00,102
2019-12-12 18:49:04,104
2019-12-12 18:49:11,102
2019-12-12 18:49:18,96
2019-12-12 18:49:23,96
2019-12-12 18:49:24,96
2019-12-12 18:49:33,96
2019-12-12 18:49:34,96
2019-12-12 18:49:43,94
2019-12-12 18:49:47,93
2019-12-12 18:49:53,93
2019-12-12 18:49:56,92
2019-12-12 18:50:03,92
2019-12-12 18:50:08,87
2019-12-12 18:50:10,86
2019-12-12 18:50:15,90
2019-12-12 18:50:21,96
2019-12-12 18:50:24,94
2019-12-12 18:50:33,93
2019-12-12 18:50:38,87
2019-12-12 18:50:42,87
2019-12-12 18:50:44,86
2019-12-12 18:50:52,82
2019-12-12 18:50:55,86
2019-12-12 18:51:03,95
2019-12-12 18:51:08,88
2019-12-12 18:51:13,85
2019-12-12 18:51:17,86
2019-12-12 18:51:19,87
2019-12-12 18:51:28,83
2019-12-12 18:51:31,83
2019-12-12 18:51:34,85
2019-12-12 18:51:40,87
2019-12-12 18:51:44,88
2019-12-12 18:51:49,87
2019-12-12 18:51:54,82
2019-12-12 18:52:01,86
2019-12-12 18:52:08,89
2019-12-12 18:52:11,88
2019-12-12 18:52:18,92
2019-12-12 18:52:20,92
2019-12-12 18:52:28,93
2019-12-12 18:52:29,92
2019-12-12 18:52:34,89
2019-12-12 18:52:41,86
2019-12-12 18:52:44,90
2019-12-12 18:52:53,84
2019-12-12 18:52:57,85
2019-12-12 18:53:02,93
2019-12-12 18:53:04,93
2019-12-12 18:53:12,89
2019-12-12 18:53:17,89
2019-12-12 18:53:22,88
2019-12-12 18:53:28,88
