Time,HeartRate
2019-05-26 16:54:19,70
2019-05-26 18:08:44,73
2019-05-26 18:10:01,81
2019-05-26 18:10:06,78
2019-05-26 18:10:11,75
2019-05-26 18:10:15,75
2019-05-26 18:10:20,75
2019-05-26 18:10:26,75
2019-05-26 18:10:29,75
2019-05-26 18:10:36,72
2019-05-26 18:10:41,71
2019-05-26 18:10:42,71
2019-05-26 18:10:50,72
2019-05-26 18:10:54,73
2019-05-26 18:10:57,72
2019-05-26 18:11:02,79
2019-05-26 18:11:11,88
2019-05-26 18:11:12,88
2019-05-26 18:11:17,82
2019-05-26 18:11:26,73
2019-05-26 18:11:31,72
2019-05-26 18:11:36,72
2019-05-26 18:11:37,73
2019-05-26 18:11:44,78
2019-05-26 18:11:50,75
2019-05-26 18:11:52,76
2019-05-26 18:12:01,87
2019-05-26 18:12:04,82
2019-05-26 18:12:11,75
2019-05-26 18:12:14,76
2019-05-26 18:12:18,74
2019-05-26 18:12:26,74
2019-05-26 18:12:28,75
2019-05-26 18:12:32,76
2019-05-26 18:12:41,83
2019-05-26 18:12:44,80
2019-05-26 18:12:48,80
2019-05-26 18:12:52,80
2019-05-26 18:12:59,84
2019-05-26 18:13:05,77
2019-05-26 18:13:08,76
2019-05-26 18:13:16,75
2019-05-26 18:13:17,75
2019-05-26 18:13:23,77
2019-05-26 18:13:31,78
2019-05-26 18:13:33,78
2019-05-26 18:13:39,78
2019-05-26 18:13:43,78
2019-05-26 18:13:49,76
2019-05-26 18:13:53,76
2019-05-26 18:14:01,84
2019-05-26 18:14:05,80
2019-05-26 18:14:07,81
2019-05-26 18:14:14,82
2019-05-26 18:14:21,76
2019-05-26 18:14:24,77
2019-05-26 18:14:27,77
2019-05-26 18:14:34,75
2019-05-26 18:14:39,75
2019-05-26 18:14:43,76
2019-05-26 18:14:51,78
2019-05-26 18:14:56,78
2019-05-26 18:15:01,79
2019-05-26 18:15:02,79
2019-05-26 18:15:10,79
2019-05-26 18:15:15,78
2019-05-26 18:15:19,79
2019-05-26 18:15:26,80
2019-05-26 18:15:30,80
2019-05-26 18:15:34,80
2019-05-26 18:15:41,79
2019-05-26 18:15:44,79
2019-05-26 18:15:50,82
2019-05-26 18:15:54,80
2019-05-26 18:16:01,75
2019-05-26 18:16:03,76
2019-05-26 18:16:09,76
2019-05-26 18:16:15,77
2019-05-26 18:16:21,76
2019-05-26 18:16:22,76
2019-05-26 18:16:27,80
2019-05-26 18:16:35,80
2019-05-26 18:16:40,78
2019-05-26 18:16:44,78
