Frame#,Time,Timestamp,ROI,Breathing
0,0,Sun May 26 13:13:20.002 2019,30.71939,-1
2,0.1426198,Sun May 26 13:13:20.144 2019,30.74225,-1
3,0.1884967,Sun May 26 13:13:20.190 2019,30.75661,-1
4,0.2383632,Sun May 26 13:13:20.240 2019,30.76407,-1
5,0.2862348,Sun May 26 13:13:20.288 2019,30.78488,-1
6,0.3301181,Sun May 26 13:13:20.332 2019,30.79429,-1
7,0.3949441,Sun May 26 13:13:20.396 2019,30.79935,-1
8,0.440821,Sun May 26 13:13:20.442 2019,30.80927,-1
9,0.4866986,Sun May 26 13:13:20.488 2019,30.83884,-1
10,0.5415523,Sun May 26 13:13:20.543 2019,30.85579,-1
11,0.5993981,Sun May 26 13:13:20.601 2019,30.87173,-1
12,0.6412855,Sun May 26 13:13:20.643 2019,30.87784,-1
13,0.7360351,Sun May 26 13:13:20.738 2019,30.89563,-1
14,0.8387572,Sun May 26 13:13:20.840 2019,30.91231,-1
15,0.9195412,Sun May 26 13:13:20.921 2019,30.92216,-1
16,1.092081,Sun May 26 13:13:21.094 2019,30.9382,-1
17,1.154913,Sun May 26 13:13:21.156 2019,30.94481,-1
18,1.314486,Sun May 26 13:13:21.316 2019,30.94992,-1
20,1.446135,Sun May 26 13:13:21.448 2019,30.95789,-1
21,1.545867,Sun May 26 13:13:21.547 2019,30.91913,-1
22,1.631637,Sun May 26 13:13:21.633 2019,30.91302,-1
23,1.765281,Sun May 26 13:13:21.767 2019,30.92041,-1
24,1.847062,Sun May 26 13:13:21.849 2019,30.85995,-1
26,1.9458,Sun May 26 13:13:21.947 2019,30.82741,-1
27,2.001649,Sun May 26 13:13:22.003 2019,30.80091,-1
28,2.045531,Sun May 26 13:13:22.047 2019,30.79032,-1
29,2.094402,Sun May 26 13:13:22.096 2019,30.77382,-1
30,2.165213,Sun May 26 13:13:22.167 2019,30.76917,-1
31,2.235025,Sun May 26 13:13:22.237 2019,30.74956,-1
32,2.295864,Sun May 26 13:13:22.297 2019,30.73269,-1
33,2.355703,Sun May 26 13:13:22.357 2019,30.71558,-1
34,2.409559,Sun May 26 13:13:22.411 2019,30.71062,-1
35,2.465409,Sun May 26 13:13:22.467 2019,30.70511,-1
