Time,HeartRate
2019-05-20 14:20:12,75
2019-05-20 15:27:09,87
2019-05-20 16:24:13,146
2019-05-20 16:24:22,145
2019-05-20 16:24:26,145
2019-05-20 16:24:32,144
2019-05-20 16:24:37,75
2019-05-20 16:24:38,75
2019-05-20 16:24:47,78
2019-05-20 16:24:50,78
2019-05-20 16:24:53,79
2019-05-20 16:25:00,79
2019-05-20 16:25:03,78
2019-05-20 16:25:12,77
2019-05-20 16:25:14,76
2019-05-20 16:25:22,70
2019-05-20 16:25:26,70
2019-05-20 16:25:32,72
2019-05-20 16:25:35,71
2019-05-20 16:25:38,71
2019-05-20 16:25:43,71
2019-05-20 16:25:52,70
2019-05-20 16:25:53,70
2019-05-20 16:26:02,70
2019-05-20 16:26:04,69
2019-05-20 16:26:08,69
2019-05-20 16:26:17,70
2019-05-20 16:26:21,67
2019-05-20 16:26:27,71
2019-05-20 16:26:28,72
2019-05-20 16:26:33,75
2019-05-20 16:26:38,77
2019-05-20 16:26:47,74
2019-05-20 16:26:50,72
2019-05-20 16:26:57,69
2019-05-20 16:27:01,68
2019-05-20 16:27:05,68
2019-05-20 16:27:11,68
2019-05-20 16:27:17,69
2019-05-20 16:27:18,69
2019-05-20 16:27:26,70
2019-05-20 16:27:32,70
2019-05-20 16:27:36,70
2019-05-20 16:27:39,70
2019-05-20 16:27:43,69
2019-05-20 16:27:48,69
2019-05-20 16:27:54,69
2019-05-20 16:28:00,72
2019-05-20 16:28:04,71
2019-05-20 16:28:11,67
2019-05-20 16:28:17,68
2019-05-20 16:28:22,71
2019-05-20 16:28:26,70
2019-05-20 16:28:28,69
2019-05-20 16:28:36,67
2019-05-20 16:28:40,67
2019-05-20 16:28:44,67
2019-05-20 16:28:49,67
2019-05-20 16:28:56,68
2019-05-20 16:28:59,69
2019-05-20 16:29:15,69
2019-05-20 16:29:22,67
2019-05-20 16:29:23,67
2019-05-20 16:29:31,72
2019-05-20 16:29:37,72
2019-05-20 16:29:40,70
2019-05-20 16:29:47,68
2019-05-20 16:29:52,68
2019-05-20 16:29:53,68
2019-05-20 16:30:01,67
2019-05-20 16:30:05,68
2019-05-20 16:30:12,69
2019-05-20 16:30:14,68
2019-05-20 16:30:20,67
2019-05-20 16:30:23,68
2019-05-20 16:30:29,67
2019-05-20 16:30:36,67
2019-05-20 16:30:39,67
2019-05-20 16:30:46,70
2019-05-20 16:30:51,73
2019-05-20 16:30:54,72
2019-05-20 16:30:59,71
2019-05-20 16:31:07,76
2019-05-20 16:31:09,75
2019-05-20 16:31:15,72
2019-05-20 16:31:18,74
2019-05-20 16:31:23,75
2019-05-20 16:31:28,75
2019-05-20 16:31:36,74
2019-05-20 16:31:38,73
2019-05-20 16:31:46,74
2019-05-20 16:31:48,74
2019-05-20 16:31:53,73
2019-05-20 16:32:01,69
2019-05-20 16:32:03,71
2019-05-20 16:32:08,74
2019-05-20 16:32:17,75
2019-05-20 16:32:19,75
2019-05-20 16:32:23,74
2019-05-20 16:32:32,78
2019-05-20 16:32:37,74
2019-05-20 16:32:41,73
2019-05-20 16:32:43,73
2019-05-20 16:32:52,72
2019-05-20 16:32:53,71
2019-05-20 16:33:02,74
2019-05-20 16:33:06,71
2019-05-20 16:33:10,71
2019-05-20 16:33:17,71
2019-05-20 16:33:18,72
2019-05-20 16:33:27,71
2019-05-20 16:33:28,71
2019-05-20 16:33:34,73
2019-05-20 16:33:38,73
2019-05-20 16:33:43,73
2019-05-20 16:33:50,71
2019-05-20 16:33:57,71
2019-05-20 16:34:02,71
2019-05-20 16:34:03,72
2019-05-20 16:34:13,72
2019-05-20 16:34:17,70
2019-05-20 16:34:21,71
2019-05-20 16:34:24,71
2019-05-20 16:34:33,66
2019-05-20 16:34:34,66
2019-05-20 16:34:42,70
2019-05-20 16:34:48,70
2019-05-20 16:34:50,71
2019-05-20 16:34:58,73
2019-05-20 16:34:59,73
2019-05-20 16:35:04,71
2019-05-20 16:35:12,67
2019-05-20 16:35:17,67
2019-05-20 16:35:23,67
2019-05-20 16:35:26,66
2019-05-20 16:35:29,67
2019-05-20 16:35:38,66
2019-05-20 16:35:41,65
