Frame#,Time,Timestamp,ROI,Breathing
1,0.0768167,Fri Dec 13 12:40:33.513 2019,31.47793,-1
2,0.1206997,Fri Dec 13 12:40:33.557 2019,31.49203,-1
4,0.2174408,Fri Dec 13 12:40:33.654 2019,31.5011,-1
6,0.2852598,Fri Dec 13 12:40:33.721 2019,31.49978,-1
7,0.3191691,Fri Dec 13 12:40:33.755 2019,31.49978,-1
8,0.3720281,Fri Dec 13 12:40:33.808 2019,31.51076,-1
10,0.4398471,Fri Dec 13 12:40:33.876 2019,31.51508,-1
11,0.5036759,Fri Dec 13 12:40:33.940 2019,31.51931,-1
13,0.5864873,Fri Dec 13 12:40:34.023 2019,31.51931,-1
14,0.6154023,Fri Dec 13 12:40:34.052 2019,31.51419,-1
15,0.6802278,Fri Dec 13 12:40:34.116 2019,31.52006,-1
16,0.7889381,Fri Dec 13 12:40:34.225 2019,31.52468,-1
17,0.8906647,Fri Dec 13 12:40:34.327 2019,31.53424,-1
18,0.9754392,Fri Dec 13 12:40:34.412 2019,31.52435,-1
19,1.182884,Fri Dec 13 12:40:34.619 2019,31.53329,-1
20,1.279626,Fri Dec 13 12:40:34.716 2019,31.53584,-1
21,1.407284,Fri Dec 13 12:40:34.843 2019,31.52617,-1
22,1.541924,Fri Dec 13 12:40:34.978 2019,31.50766,-1
23,1.653625,Fri Dec 13 12:40:35.090 2019,31.50247,-1
24,1.707481,Fri Dec 13 12:40:35.144 2019,31.50346,-1
25,1.778292,Fri Dec 13 12:40:35.214 2019,31.5004,-1
26,1.845114,Fri Dec 13 12:40:35.281 2019,31.49925,-1
27,1.890991,Fri Dec 13 12:40:35.327 2019,31.50138,-1
28,1.942851,Fri Dec 13 12:40:35.379 2019,31.46828,-1
29,2.000732,Fri Dec 13 12:40:35.437 2019,31.46533,-1
30,2.060599,Fri Dec 13 12:40:35.497 2019,31.45896,-1
31,2.120439,Fri Dec 13 12:40:35.557 2019,31.4583,-1
32,2.175292,Fri Dec 13 12:40:35.611 2019,31.46218,-1
33,2.224161,Fri Dec 13 12:40:35.660 2019,31.46356,-1
34,2.279016,Fri Dec 13 12:40:35.715 2019,31.46552,-1
35,2.328881,Fri Dec 13 12:40:35.765 2019,31.4718,-1
36,2.378748,Fri Dec 13 12:40:35.815 2019,31.47649,-1
37,2.44158,Fri Dec 13 12:40:35.878 2019,31.49322,-1
38,2.481473,Fri Dec 13 12:40:35.918 2019,31.4955,-1
39,2.54231,Fri Dec 13 12:40:35.978 2019,31.48865,-1
40,2.584199,Fri Dec 13 12:40:36.020 2019,31.49116,-1
41,2.631195,Fri Dec 13 12:40:36.067 2019,31.48796,-1
42,2.687047,Fri Dec 13 12:40:36.123 2019,31.48054,-1
43,2.744891,Fri Dec 13 12:40:36.181 2019,31.48742,-1
44,2.808721,Fri Dec 13 12:40:36.245 2019,31.49227,-1
45,2.873549,Fri Dec 13 12:40:36.310 2019,31.49151,-1
