Time,HeartRate
2019-08-06 15:58:11,96
2019-08-06 16:02:10,127
2019-08-06 16:06:38,127
2019-08-06 16:11:32,127
2019-08-06 16:14:53,128
2019-08-06 16:18:20,129
2019-08-06 16:27:14,115
2019-08-06 16:30:10,128
2019-08-06 16:37:31,127
2019-08-06 16:40:34,127
2019-08-06 16:48:49,123
2019-08-06 16:55:14,82
2019-08-06 17:10:05,106
2019-08-06 17:26:25,84
2019-08-06 17:26:29,81
2019-08-06 17:26:34,80
2019-08-06 17:26:35,80
2019-08-06 17:26:43,79
2019-08-06 17:26:48,79
2019-08-06 17:26:53,78
2019-08-06 17:26:55,79
2019-08-06 17:27:03,84
2019-08-06 17:27:08,83
2019-08-06 17:27:10,83
2019-08-06 17:27:15,83
2019-08-06 17:27:22,82
2019-08-06 17:27:29,79
2019-08-06 17:27:30,78
2019-08-06 17:27:35,82
2019-08-06 17:27:44,83
2019-08-06 17:27:49,80
2019-08-06 17:27:54,82
2019-08-06 17:27:58,82
2019-08-06 17:28:00,82
2019-08-06 17:28:07,83
2019-08-06 17:28:10,84
2019-08-06 17:28:19,77
2019-08-06 17:28:23,80
2019-08-06 17:28:27,81
2019-08-06 17:28:34,89
2019-08-06 17:28:38,90
2019-08-06 17:28:43,87
2019-08-06 17:28:45,88
2019-08-06 17:28:52,86
2019-08-06 17:28:56,84
2019-08-06 17:29:00,82
2019-08-06 17:29:05,82
2019-08-06 17:29:13,78
2019-08-06 17:29:17,82
2019-08-06 17:29:22,82
2019-08-06 17:29:25,81
2019-08-06 17:29:31,76
2019-08-06 17:29:35,81
2019-08-06 17:29:42,84
2019-08-06 17:29:49,83
2019-08-06 17:29:54,81
2019-08-06 17:29:55,81
2019-08-06 17:30:04,71
2019-08-06 17:30:07,72
2019-08-06 17:30:10,75
2019-08-06 17:30:15,81
2019-08-06 17:30:21,95
2019-08-06 17:30:28,84
2019-08-06 17:30:34,80
2019-08-06 17:30:36,82
2019-08-06 17:30:44,75
2019-08-06 17:30:49,80
2019-08-06 17:30:54,82
2019-08-06 17:30:58,82
2019-08-06 17:31:04,84
2019-08-06 17:31:08,84
2019-08-06 17:31:14,82
2019-08-06 17:31:15,83
2019-08-06 17:31:23,87
2019-08-06 17:31:28,87
2019-08-06 17:31:34,88
2019-08-06 17:31:38,86
2019-08-06 17:31:43,86
2019-08-06 17:31:46,86
2019-08-06 17:31:52,84
2019-08-06 17:31:59,86
2019-08-06 17:32:00,86
2019-08-06 17:32:05,86
2019-08-06 17:32:11,86
2019-08-06 17:32:15,87
2019-08-06 17:32:21,87
2019-08-06 17:32:26,84
2019-08-06 17:32:31,83
2019-08-06 17:32:38,80
2019-08-06 17:32:42,80
2019-08-06 17:32:48,77
2019-08-06 17:32:52,81
2019-08-06 17:32:59,81
2019-08-06 17:33:04,82
2019-08-06 17:33:05,82
2019-08-06 17:33:11,82
2019-08-06 17:33:17,82
2019-08-06 17:33:24,87
2019-08-06 17:33:28,85
2019-08-06 17:33:33,91
2019-08-06 17:33:39,87
2019-08-06 17:33:41,86
2019-08-06 17:33:49,80
2019-08-06 17:33:54,79
2019-08-06 17:33:58,80
2019-08-06 17:34:01,80
2019-08-06 17:34:05,79
2019-08-06 17:34:14,80
2019-08-06 17:34:15,80
2019-08-06 17:34:21,79
2019-08-06 17:34:28,79
2019-08-06 17:34:31,79
2019-08-06 17:34:36,80
2019-08-06 17:34:42,77
2019-08-06 17:34:47,75
2019-08-06 17:34:54,74
2019-08-06 17:34:55,74
2019-08-06 17:35:00,74
2019-08-06 17:35:05,75
2019-08-06 17:35:12,81
2019-08-06 17:35:19,85
2019-08-06 17:35:20,84
2019-08-06 17:35:29,85
2019-08-06 17:35:30,85
2019-08-06 17:35:38,81
2019-08-06 17:35:43,80
2019-08-06 17:35:45,80
2019-08-06 17:35:52,77
2019-08-06 17:35:57,80
2019-08-06 17:36:00,81
2019-08-06 17:36:09,83
2019-08-06 17:36:14,82
2019-08-06 17:36:15,83
2019-08-06 17:36:24,86
2019-08-06 17:36:29,83
2019-08-06 17:36:30,83
2019-08-06 17:36:39,84
2019-08-06 17:36:43,83
2019-08-06 17:36:48,86
2019-08-06 17:36:53,85
2019-08-06 17:36:58,86
2019-08-06 17:37:00,84
2019-08-06 17:37:08,84
2019-08-06 17:37:11,83
2019-08-06 17:37:19,87
2019-08-06 17:37:21,86
2019-08-06 17:37:25,81
2019-08-06 17:37:30,81
2019-08-06 17:37:39,95
2019-08-06 17:37:41,98
2019-08-06 17:37:49,106
2019-08-06 17:37:50,105
2019-08-06 17:37:59,84
2019-08-06 17:38:04,81
2019-08-06 17:38:09,85
2019-08-06 17:38:14,81
2019-08-06 17:38:15,81
2019-08-06 17:38:23,90
2019-08-06 17:38:29,86
2019-08-06 17:38:33,85
2019-08-06 17:38:35,85
2019-08-06 17:38:40,82
2019-08-06 17:38:49,86
2019-08-06 17:38:52,85
2019-08-06 17:38:55,85
2019-08-06 17:39:00,84
2019-08-06 17:39:05,83
2019-08-06 17:39:13,83
2019-08-06 17:39:18,80
2019-08-06 17:39:20,80
2019-08-06 17:39:25,78
2019-08-06 17:39:31,77
2019-08-06 17:39:39,71
2019-08-06 17:39:40,72
2019-08-06 17:39:48,81
2019-08-06 17:39:51,78
2019-08-06 17:39:58,78
2019-08-06 17:40:01,78
2019-08-06 17:40:09,80
2019-08-06 17:40:13,79
2019-08-06 17:40:16,79
2019-08-06 17:40:23,84
2019-08-06 17:40:27,79
2019-08-06 17:40:34,80
2019-08-06 17:40:36,80
2019-08-06 17:40:42,77
2019-08-06 17:40:45,79
2019-08-06 17:40:52,86
2019-08-06 17:40:56,83
2019-08-06 17:41:02,81
2019-08-06 17:41:09,88
2019-08-06 17:41:12,85
2019-08-06 17:41:17,82
2019-08-06 17:41:23,87
2019-08-06 17:41:26,82
2019-08-06 17:41:35,74
2019-08-06 17:41:37,75
2019-08-06 17:41:41,77
2019-08-06 17:41:50,81
2019-08-06 17:41:54,83
2019-08-06 17:42:00,79
2019-08-06 17:42:03,78
2019-08-06 17:42:09,76
2019-08-06 17:42:15,79
2019-08-06 17:42:17,79
2019-08-06 17:42:21,77
2019-08-06 17:42:26,79
2019-08-06 17:42:35,74
2019-08-06 17:42:39,72
2019-08-06 17:42:44,70
2019-08-06 17:42:46,69
2019-08-06 17:42:55,74
2019-08-06 17:42:59,76
2019-08-06 17:43:04,76
2019-08-06 17:43:08,75
2019-08-06 17:43:11,74
2019-08-06 17:43:20,78
2019-08-06 17:43:22,77
2019-08-06 17:43:29,78
2019-08-06 17:43:34,79
2019-08-06 17:43:37,80
2019-08-06 17:43:45,75
2019-08-06 17:43:49,75
2019-08-06 17:43:54,76
2019-08-06 17:43:59,76
2019-08-06 17:44:02,75
2019-08-06 17:44:08,77
2019-08-06 17:44:11,78
2019-08-06 17:44:16,78
2019-08-06 17:44:24,75
2019-08-06 17:44:29,80
2019-08-06 17:44:35,84
2019-08-06 17:44:37,85
2019-08-06 17:44:41,86
2019-08-06 17:44:50,79
2019-08-06 17:44:51,81
2019-08-06 17:44:59,84
2019-08-06 17:45:05,86
2019-08-06 17:45:10,86
2019-08-06 17:45:13,84
2019-08-06 17:45:20,81
2019-08-06 17:45:25,82
2019-08-06 17:45:27,82
2019-08-06 17:45:34,80
2019-08-06 17:45:36,81
2019-08-06 17:45:45,80
2019-08-06 17:45:49,80
2019-08-06 17:45:51,80
2019-08-06 17:45:59,80
2019-08-06 17:46:01,81
2019-08-06 17:46:10,79
2019-08-06 17:46:11,79
2019-08-06 17:46:24,80
2019-08-06 17:46:29,79
2019-08-06 17:46:35,80
2019-08-06 17:46:37,79
2019-08-06 17:46:45,76
2019-08-06 17:46:46,76
2019-08-06 17:46:51,75
2019-08-06 17:46:57,75
2019-08-06 17:47:01,79
2019-08-06 17:47:10,98
2019-08-06 17:47:11,97
2019-08-06 17:47:17,90
2019-08-06 17:47:21,96
2019-08-06 17:47:27,94
2019-08-06 17:47:34,86
2019-08-06 17:47:36,84
2019-08-06 17:47:45,76
2019-08-06 17:47:50,75
2019-08-06 17:47:55,76
2019-08-06 17:47:57,76
2019-08-06 17:48:05,77
2019-08-06 17:48:07,77
2019-08-06 17:48:11,76
2019-08-06 17:48:20,74
2019-08-06 17:48:21,74
2019-08-06 17:48:30,86
2019-08-06 17:48:35,85
2019-08-06 17:48:36,84
2019-08-06 17:48:41,79
2019-08-06 17:48:49,73
2019-08-06 17:48:55,76
2019-08-06 17:48:57,76
2019-08-06 17:49:02,77
2019-08-06 17:49:07,78
2019-08-06 17:49:12,76
2019-08-06 17:49:18,75
2019-08-06 17:49:22,75
2019-08-06 17:49:30,76
2019-08-06 17:49:31,76
2019-08-06 17:49:37,74
2019-08-06 17:49:44,80
2019-08-06 17:49:48,78
2019-08-06 17:49:53,79
2019-08-06 17:50:00,78
2019-08-06 17:50:05,77
2019-08-06 17:50:10,75
2019-08-06 17:50:13,76
2019-08-06 17:50:17,76
2019-08-06 17:50:24,78
2019-08-06 17:50:26,79
2019-08-06 17:50:31,80
2019-08-06 17:50:40,87
2019-08-06 17:50:43,86
2019-08-06 17:50:46,85
2019-08-06 17:50:51,86
2019-08-06 17:51:00,80
2019-08-06 17:51:04,81
2019-08-06 17:51:07,80
2019-08-06 17:51:11,78
2019-08-06 17:51:18,79
2019-08-06 17:51:25,80
2019-08-06 17:51:26,81
2019-08-06 17:51:31,84
2019-08-06 17:51:39,78
2019-08-06 17:51:43,78
2019-08-06 17:51:48,77
2019-08-06 17:51:53,77
2019-08-06 17:52:00,81
2019-08-06 17:52:04,78
2019-08-06 17:52:07,77
2019-08-06 17:52:14,74
2019-08-06 17:52:16,75
2019-08-06 17:52:23,89
2019-08-06 17:52:26,93
2019-08-06 17:52:32,82
2019-08-06 17:52:40,67
2019-08-06 17:52:44,71
2019-08-06 17:52:50,75
2019-08-06 17:52:53,75
2019-08-06 17:53:00,75
2019-08-06 17:53:01,76
2019-08-06 17:53:06,79
2019-08-06 17:53:15,80
2019-08-06 17:53:20,79
2019-08-06 17:53:23,81
2019-08-06 17:53:26,85
2019-08-06 17:53:35,79
2019-08-06 17:53:40,81
2019-08-06 17:53:45,78
2019-08-06 17:53:48,78
2019-08-06 17:53:51,81
2019-08-06 17:53:56,80
2019-08-06 17:54:03,92
2019-08-06 17:54:08,82
2019-08-06 17:54:15,79
2019-08-06 17:54:20,82
2019-08-06 17:54:24,81
2019-08-06 17:54:29,82
2019-08-06 17:54:35,80
2019-08-06 17:54:40,80
2019-08-06 17:54:42,79
2019-08-06 17:54:48,77
2019-08-06 17:54:52,77
2019-08-06 17:54:58,79
2019-08-06 17:55:01,82
2019-08-06 17:55:10,80
2019-08-06 17:55:15,80
2019-08-06 17:55:19,79
2019-08-06 17:55:25,77
2019-08-06 17:55:29,79
2019-08-06 17:55:35,81
2019-08-06 17:55:36,81
2019-08-06 17:55:41,82
2019-08-06 17:55:48,82
2019-08-06 17:55:52,84
2019-08-06 17:55:58,86
2019-08-06 17:56:01,85
2019-08-06 17:56:10,81
2019-08-06 17:56:11,81
2019-08-06 17:56:16,84
2019-08-06 17:56:25,75
2019-08-06 17:56:30,79
2019-08-06 17:56:33,80
2019-08-06 17:56:39,83
2019-08-06 17:56:44,82
2019-08-06 17:56:47,81
2019-08-06 17:56:55,80
2019-08-06 17:56:59,79
2019-08-06 17:57:04,76
